"Plot Title: HS"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9668992, SEN S/N: 9668992)","Batt, V (LGR S/N: 9668992, SEN S/N: 9668992)","Event, units (LGR S/N: 9668992, SEN S/N: 9668992)","End Of File (LGR S/N: 9668992, SEN S/N: 9668992)"
20225,05/11/11 10:37:04 PM,46.728,2.97,,
20226,05/11/11 10:37:05 PM,46.728,2.97,,
20227,05/11/11 10:37:06 PM,46.728,2.97,,
20228,05/11/11 10:37:07 PM,46.728,2.97,,
20229,05/11/11 10:37:08 PM,46.728,2.97,,
20230,05/11/11 10:37:09 PM,46.728,2.97,,
20231,05/11/11 10:37:10 PM,46.728,2.97,,
20232,05/11/11 10:37:11 PM,46.728,2.97,,
20233,05/11/11 10:37:12 PM,46.728,2.97,,
20234,05/11/11 10:37:13 PM,46.728,2.97,,
20235,05/11/11 10:37:14 PM,46.728,2.97,,
20236,05/11/11 10:37:15 PM,46.728,2.97,,
20237,05/11/11 10:37:16 PM,46.728,2.97,,
20238,05/11/11 10:37:17 PM,46.728,2.97,,
20239,05/11/11 10:37:18 PM,46.728,2.97,,
20240,05/11/11 10:37:19 PM,46.728,2.97,,
20241,05/11/11 10:37:20 PM,46.728,2.97,,
20242,05/11/11 10:37:21 PM,46.728,2.97,,
20243,05/11/11 10:37:22 PM,46.728,2.97,,
20244,05/11/11 10:37:23 PM,46.728,2.97,,
20245,05/11/11 10:37:24 PM,46.728,2.97,,
20246,05/11/11 10:37:25 PM,46.728,2.97,,
20247,05/11/11 10:37:26 PM,46.728,2.97,,
20248,05/11/11 10:37:27 PM,46.728,2.97,,
20249,05/11/11 10:37:28 PM,46.728,2.97,,
20250,05/11/11 10:37:29 PM,46.728,2.97,,
20251,05/11/11 10:37:30 PM,46.728,2.97,,
20252,05/11/11 10:37:31 PM,46.728,2.97,,
20253,05/11/11 10:37:32 PM,46.728,2.97,,
20254,05/11/11 10:37:33 PM,46.728,2.97,,
20255,05/11/11 10:37:34 PM,46.728,2.97,,
20256,05/11/11 10:37:35 PM,46.728,2.97,,
20257,05/11/11 10:37:36 PM,46.728,2.97,,
20258,05/11/11 10:37:37 PM,46.728,2.97,,
20259,05/11/11 10:37:38 PM,46.728,2.97,,
20260,05/11/11 10:37:39 PM,46.728,2.97,,
20261,05/11/11 10:37:40 PM,46.728,2.97,,
20262,05/11/11 10:37:41 PM,46.728,2.97,,
20263,05/11/11 10:37:42 PM,46.728,2.97,,
20264,05/11/11 10:37:43 PM,46.728,2.97,,
20265,05/11/11 10:37:44 PM,46.728,2.97,,
20266,05/11/11 10:37:45 PM,46.728,2.97,,
20267,05/11/11 10:37:46 PM,46.728,2.97,,
20268,05/11/11 10:37:47 PM,46.728,2.97,,
20269,05/11/11 10:37:48 PM,46.728,2.97,,
20270,05/11/11 10:37:49 PM,46.728,2.97,,
20271,05/11/11 10:37:50 PM,46.728,2.97,,
20272,05/11/11 10:37:51 PM,46.728,2.97,,
20273,05/11/11 10:37:52 PM,46.728,2.97,,
20274,05/11/11 10:37:53 PM,46.728,2.97,,
20275,05/11/11 10:37:54 PM,46.728,2.97,,
20276,05/11/11 10:37:55 PM,46.728,2.97,,
20277,05/11/11 10:37:56 PM,46.728,2.97,,
20278,05/11/11 10:37:57 PM,46.728,2.97,,
20279,05/11/11 10:37:58 PM,46.728,2.97,,
20280,05/11/11 10:37:59 PM,46.728,2.97,,
20281,05/11/11 10:38:00 PM,46.728,2.97,,
20282,05/11/11 10:38:01 PM,46.728,2.97,,
20283,05/11/11 10:38:02 PM,46.728,2.97,,
20284,05/11/11 10:38:03 PM,46.728,2.97,,
20285,05/11/11 10:38:04 PM,46.728,2.97,,
20286,05/11/11 10:38:05 PM,46.728,2.97,,
20287,05/11/11 10:38:06 PM,46.728,2.97,,
20288,05/11/11 10:38:07 PM,46.728,2.97,,
20289,05/11/11 10:38:08 PM,46.728,2.97,,
20290,05/11/11 10:38:09 PM,46.728,2.97,,
20291,05/11/11 10:38:10 PM,46.728,2.97,,
20292,05/11/11 10:38:11 PM,46.728,2.97,,
20293,05/11/11 10:38:12 PM,46.728,2.97,,
20294,05/11/11 10:38:13 PM,46.728,2.97,,
20295,05/11/11 10:38:14 PM,46.728,2.97,,
20296,05/11/11 10:38:15 PM,46.728,2.97,,
20297,05/11/11 10:38:16 PM,46.728,2.97,,
20298,05/11/11 10:38:17 PM,46.728,2.97,,
20299,05/11/11 10:38:18 PM,46.728,2.97,,
20300,05/11/11 10:38:19 PM,46.728,2.97,,
20301,05/11/11 10:38:20 PM,46.728,2.97,,
20302,05/11/11 10:38:21 PM,46.728,2.97,,
20303,05/11/11 10:38:22 PM,46.728,2.97,,
20304,05/11/11 10:38:23 PM,46.728,2.97,,
20305,05/11/11 10:38:24 PM,46.728,2.97,,
20306,05/11/11 10:38:25 PM,46.728,2.97,,
20307,05/11/11 10:38:26 PM,46.728,2.97,,
20308,05/11/11 10:38:27 PM,46.728,2.97,,
20309,05/11/11 10:38:28 PM,46.728,2.97,,
20310,05/11/11 10:38:29 PM,46.728,2.97,,
20311,05/11/11 10:38:30 PM,46.728,2.97,,
20312,05/11/11 10:38:31 PM,46.728,2.97,,
20313,05/11/11 10:38:32 PM,46.728,2.97,,
20314,05/11/11 10:38:33 PM,46.728,2.97,,
20315,05/11/11 10:38:34 PM,46.728,2.97,,
20316,05/11/11 10:38:35 PM,46.728,2.97,,
20317,05/11/11 10:38:36 PM,46.728,2.97,,
20318,05/11/11 10:38:37 PM,46.728,2.97,,
20319,05/11/11 10:38:38 PM,46.728,2.97,,
20320,05/11/11 10:38:39 PM,46.728,2.97,,
20321,05/11/11 10:38:40 PM,46.728,2.97,,
20322,05/11/11 10:38:41 PM,46.728,2.97,,
20323,05/11/11 10:38:42 PM,46.728,2.97,,
20324,05/11/11 10:38:43 PM,46.728,2.97,,
20325,05/11/11 10:38:44 PM,46.728,2.97,,
20326,05/11/11 10:38:45 PM,46.728,2.97,,
20327,05/11/11 10:38:46 PM,46.728,2.97,,
20328,05/11/11 10:38:47 PM,46.728,2.97,,
20329,05/11/11 10:38:48 PM,46.728,2.97,,
20330,05/11/11 10:38:49 PM,46.728,2.97,,
20331,05/11/11 10:38:50 PM,46.728,2.97,,
20332,05/11/11 10:38:51 PM,46.728,2.97,,
20333,05/11/11 10:38:52 PM,46.728,2.97,,
20334,05/11/11 10:38:53 PM,46.728,2.97,,
20335,05/11/11 10:38:54 PM,46.728,2.97,,
20336,05/11/11 10:38:55 PM,46.728,2.97,,
20337,05/11/11 10:38:56 PM,46.728,2.97,,
20338,05/11/11 10:38:57 PM,46.728,2.97,,
20339,05/11/11 10:38:58 PM,46.728,2.97,,
20340,05/11/11 10:38:59 PM,46.728,2.97,,
20341,05/11/11 10:39:00 PM,46.728,2.97,,
20342,05/11/11 10:39:01 PM,46.728,2.97,,
20343,05/11/11 10:39:02 PM,46.728,2.97,,
20344,05/11/11 10:39:03 PM,46.728,2.97,,
20345,05/11/11 10:39:04 PM,46.728,2.97,,
20346,05/11/11 10:39:05 PM,46.728,2.97,,
20347,05/11/11 10:39:06 PM,46.728,2.97,,
20348,05/11/11 10:39:07 PM,46.728,2.97,,
20349,05/11/11 10:39:08 PM,46.728,2.97,,
20350,05/11/11 10:39:09 PM,46.728,2.97,,
20351,05/11/11 10:39:10 PM,46.728,2.97,,
20352,05/11/11 10:39:11 PM,46.728,2.97,,
20353,05/11/11 10:39:12 PM,46.728,2.97,,
20354,05/11/11 10:39:13 PM,46.728,2.97,,
20355,05/11/11 10:39:14 PM,46.728,2.97,,
20356,05/11/11 10:39:15 PM,46.728,2.97,,
20357,05/11/11 10:39:16 PM,46.728,2.97,,
20358,05/11/11 10:39:17 PM,46.728,2.97,,
20359,05/11/11 10:39:18 PM,46.728,2.97,,
20360,05/11/11 10:39:19 PM,46.728,2.97,,
20361,05/11/11 10:39:20 PM,46.728,2.97,,
20362,05/11/11 10:39:21 PM,46.728,2.97,,
20363,05/11/11 10:39:22 PM,46.728,2.97,,
20364,05/11/11 10:39:23 PM,46.728,2.97,,
20365,05/11/11 10:39:24 PM,46.728,2.97,,
20366,05/11/11 10:39:25 PM,46.728,2.97,,
20367,05/11/11 10:39:26 PM,46.548,2.97,,
20368,05/11/11 10:39:27 PM,46.728,2.97,,
20369,05/11/11 10:39:28 PM,46.728,2.97,,
20370,05/11/11 10:39:29 PM,46.548,2.97,,
20371,05/11/11 10:39:30 PM,46.728,2.97,,
20372,05/11/11 10:39:31 PM,46.728,2.97,,
20373,05/11/11 10:39:32 PM,46.548,2.97,,
20374,05/11/11 10:39:33 PM,46.548,2.97,,
20375,05/11/11 10:39:34 PM,46.548,2.97,,
20376,05/11/11 10:39:35 PM,46.728,2.97,,
20377,05/11/11 10:39:36 PM,46.728,2.97,,
20378,05/11/11 10:39:37 PM,46.548,2.97,,
20379,05/11/11 10:39:38 PM,46.728,2.97,,
20380,05/11/11 10:39:39 PM,46.548,2.97,,
20381,05/11/11 10:39:40 PM,46.548,2.97,,
20382,05/11/11 10:39:41 PM,46.548,2.97,,
20383,05/11/11 10:39:42 PM,46.548,2.97,,
20384,05/11/11 10:39:43 PM,46.548,2.97,,
20385,05/11/11 10:39:44 PM,46.548,2.97,,
20386,05/11/11 10:39:45 PM,46.548,2.97,,
20387,05/11/11 10:39:46 PM,46.548,2.97,,
20388,05/11/11 10:39:47 PM,46.548,2.97,,
20389,05/11/11 10:39:48 PM,46.728,2.97,,
20390,05/11/11 10:39:49 PM,46.548,2.97,,
20391,05/11/11 10:39:50 PM,46.548,2.97,,
20392,05/11/11 10:39:51 PM,46.548,2.97,,
20393,05/11/11 10:39:52 PM,46.548,2.97,,
20394,05/11/11 10:39:53 PM,46.548,2.97,,
20395,05/11/11 10:39:54 PM,46.548,2.97,,
20396,05/11/11 10:39:55 PM,46.548,2.97,,
20397,05/11/11 10:39:56 PM,46.548,2.97,,
20398,05/11/11 10:39:57 PM,46.548,2.97,,
20399,05/11/11 10:39:58 PM,46.548,2.97,,
20400,05/11/11 10:39:59 PM,46.548,2.97,,
20401,05/11/11 10:40:00 PM,46.548,2.97,,
20402,05/11/11 10:40:01 PM,46.548,2.97,,
20403,05/11/11 10:40:02 PM,46.548,2.97,,
20404,05/11/11 10:40:03 PM,46.548,2.97,,
20405,05/11/11 10:40:04 PM,46.548,2.97,,
20406,05/11/11 10:40:05 PM,46.548,2.97,,
20407,05/11/11 10:40:06 PM,46.548,2.97,,
20408,05/11/11 10:40:07 PM,46.548,2.97,,
20409,05/11/11 10:40:08 PM,46.548,2.97,,
20410,05/11/11 10:40:09 PM,46.548,2.97,,
20411,05/11/11 10:40:10 PM,46.548,2.97,,
20412,05/11/11 10:40:11 PM,46.548,2.97,,
20413,05/11/11 10:40:12 PM,46.548,2.97,,
20414,05/11/11 10:40:13 PM,46.548,2.97,,
20415,05/11/11 10:40:14 PM,46.548,2.97,,
20416,05/11/11 10:40:15 PM,46.548,2.97,,
20417,05/11/11 10:40:16 PM,46.548,2.97,,
20418,05/11/11 10:40:17 PM,46.548,2.97,,
20419,05/11/11 10:40:18 PM,46.548,2.97,,
20420,05/11/11 10:40:19 PM,46.548,2.97,,
20421,05/11/11 10:40:20 PM,46.728,2.97,,
20422,05/11/11 10:40:21 PM,46.548,2.97,,
20423,05/11/11 10:40:22 PM,46.548,2.97,,
20424,05/11/11 10:40:23 PM,46.548,2.97,,
20425,05/11/11 10:40:24 PM,46.548,2.97,,
20426,05/11/11 10:40:25 PM,46.548,2.97,,
20427,05/11/11 10:40:26 PM,46.548,2.97,,
20428,05/11/11 10:40:27 PM,46.548,2.97,,
20429,05/11/11 10:40:28 PM,46.548,2.97,,
20430,05/11/11 10:40:29 PM,46.548,2.97,,
20431,05/11/11 10:40:30 PM,46.548,2.97,,
20432,05/11/11 10:40:31 PM,46.548,2.97,,
20433,05/11/11 10:40:32 PM,46.548,2.97,,
20434,05/11/11 10:40:33 PM,46.548,2.97,,
20435,05/11/11 10:40:34 PM,46.548,2.97,,
20436,05/11/11 10:40:35 PM,46.548,2.97,,
20437,05/11/11 10:40:36 PM,46.728,2.97,,
20438,05/11/11 10:40:37 PM,46.548,2.97,,
20439,05/11/11 10:40:38 PM,46.548,2.97,,
20440,05/11/11 10:40:39 PM,46.548,2.97,,
20441,05/11/11 10:40:40 PM,46.548,2.97,,
20442,05/11/11 10:40:41 PM,46.728,2.97,,
20443,05/11/11 10:40:42 PM,46.548,2.97,,
20444,05/11/11 10:40:43 PM,46.728,2.97,,
20445,05/11/11 10:40:44 PM,46.728,2.97,,
20446,05/11/11 10:40:45 PM,46.548,2.97,,
20447,05/11/11 10:40:46 PM,46.548,2.97,,
20448,05/11/11 10:40:47 PM,46.728,2.97,,
20449,05/11/11 10:40:48 PM,46.548,2.97,,
20450,05/11/11 10:40:49 PM,46.728,2.97,,
20451,05/11/11 10:40:50 PM,46.728,2.97,,
20452,05/11/11 10:40:51 PM,46.548,2.97,,
20453,05/11/11 10:40:52 PM,46.728,2.97,,
20454,05/11/11 10:40:53 PM,46.728,2.97,,
20455,05/11/11 10:40:54 PM,46.728,2.97,,
20456,05/11/11 10:40:55 PM,46.728,2.97,,
20457,05/11/11 10:40:56 PM,46.728,2.97,,
20458,05/11/11 10:40:57 PM,46.728,2.97,,
20459,05/11/11 10:40:58 PM,46.728,2.97,,
20460,05/11/11 10:40:59 PM,46.548,2.97,,
20461,05/11/11 10:41:00 PM,46.728,2.97,,
20462,05/11/11 10:41:01 PM,46.728,2.97,,
20463,05/11/11 10:41:02 PM,46.728,2.97,,
20464,05/11/11 10:41:03 PM,46.728,2.97,,
20465,05/11/11 10:41:04 PM,46.728,2.97,,
20466,05/11/11 10:41:05 PM,46.728,2.97,,
20467,05/11/11 10:41:06 PM,46.728,2.97,,
20468,05/11/11 10:41:07 PM,46.728,2.97,,
20469,05/11/11 10:41:08 PM,46.728,2.97,,
20470,05/11/11 10:41:09 PM,46.728,2.97,,
20471,05/11/11 10:41:10 PM,46.728,2.97,,
20472,05/11/11 10:41:11 PM,46.728,2.97,,
20473,05/11/11 10:41:12 PM,46.728,2.97,,
20474,05/11/11 10:41:13 PM,46.728,2.97,,
20475,05/11/11 10:41:14 PM,46.728,2.97,,
20476,05/11/11 10:41:15 PM,46.728,2.97,,
20477,05/11/11 10:41:16 PM,46.728,2.97,,
20478,05/11/11 10:41:17 PM,46.728,2.97,,
20479,05/11/11 10:41:18 PM,46.728,2.97,,
20480,05/11/11 10:41:19 PM,46.728,2.97,,
20481,05/11/11 10:41:20 PM,46.728,2.97,,
20482,05/11/11 10:41:21 PM,46.728,2.97,,
20483,05/11/11 10:41:22 PM,46.728,2.97,,
20484,05/11/11 10:41:23 PM,46.728,2.97,,
20485,05/11/11 10:41:24 PM,46.728,2.97,,
20486,05/11/11 10:41:25 PM,46.728,2.97,,
20487,05/11/11 10:41:26 PM,46.728,2.97,,
20488,05/11/11 10:41:27 PM,46.728,2.97,,
20489,05/11/11 10:41:28 PM,46.728,2.97,,
20490,05/11/11 10:41:29 PM,46.728,2.97,,
20491,05/11/11 10:41:30 PM,46.728,2.97,,
20492,05/11/11 10:41:31 PM,46.728,2.97,,
20493,05/11/11 10:41:32 PM,46.728,2.97,,
20494,05/11/11 10:41:33 PM,46.728,2.97,,
20495,05/11/11 10:41:34 PM,46.728,2.97,,
20496,05/11/11 10:41:35 PM,46.728,2.97,,
20497,05/11/11 10:41:36 PM,46.728,2.97,,
20498,05/11/11 10:41:37 PM,46.728,2.97,,
20499,05/11/11 10:41:38 PM,46.728,2.97,,
20500,05/11/11 10:41:39 PM,46.728,2.97,,
20501,05/11/11 10:41:40 PM,46.728,2.97,,
20502,05/11/11 10:41:41 PM,46.728,2.97,,
20503,05/11/11 10:41:42 PM,46.728,2.97,,
20504,05/11/11 10:41:43 PM,46.728,2.97,,
20505,05/11/11 10:41:44 PM,46.728,2.97,,
20506,05/11/11 10:41:45 PM,46.728,2.97,,
20507,05/11/11 10:41:46 PM,46.728,2.97,,
20508,05/11/11 10:41:47 PM,46.728,2.97,,
20509,05/11/11 10:41:48 PM,46.728,2.97,,
20510,05/11/11 10:41:49 PM,46.728,2.97,,
20511,05/11/11 10:41:50 PM,46.728,2.97,,
20512,05/11/11 10:41:51 PM,46.728,2.97,,
20513,05/11/11 10:41:52 PM,46.728,2.97,,
20514,05/11/11 10:41:53 PM,46.728,2.97,,
20515,05/11/11 10:41:54 PM,46.728,2.97,,
20516,05/11/11 10:41:55 PM,46.728,2.97,,
20517,05/11/11 10:41:56 PM,46.728,2.97,,
20518,05/11/11 10:41:57 PM,46.728,2.97,,
20519,05/11/11 10:41:58 PM,46.728,2.97,,
20520,05/11/11 10:41:59 PM,46.728,2.97,,
20521,05/11/11 10:42:00 PM,46.728,2.97,,
20522,05/11/11 10:42:01 PM,46.728,2.97,,
20523,05/11/11 10:42:02 PM,46.728,2.97,,
20524,05/11/11 10:42:03 PM,46.728,2.97,,
20525,05/11/11 10:42:04 PM,46.728,2.97,,
20526,05/11/11 10:42:05 PM,46.728,2.97,,
20527,05/11/11 10:42:06 PM,46.728,2.97,,
20528,05/11/11 10:42:07 PM,46.728,2.97,,
20529,05/11/11 10:42:08 PM,46.728,2.97,,
20530,05/11/11 10:42:09 PM,46.728,2.97,,
20531,05/11/11 10:42:10 PM,46.728,2.97,,
20532,05/11/11 10:42:11 PM,46.728,2.97,,
20533,05/11/11 10:42:12 PM,46.728,2.97,,
20534,05/11/11 10:42:13 PM,46.728,2.97,,
20535,05/11/11 10:42:14 PM,46.728,2.97,,
20536,05/11/11 10:42:15 PM,46.728,2.97,,
20537,05/11/11 10:42:16 PM,46.728,2.97,,
20538,05/11/11 10:42:17 PM,46.728,2.97,,
20539,05/11/11 10:42:18 PM,46.728,2.97,,
20540,05/11/11 10:42:19 PM,46.728,2.97,,
20541,05/11/11 10:42:20 PM,46.728,2.97,,
20542,05/11/11 10:42:21 PM,46.728,2.97,,
20543,05/11/11 10:42:22 PM,46.728,2.97,,
20544,05/11/11 10:42:23 PM,46.728,2.97,,
20545,05/11/11 10:42:24 PM,46.728,2.97,,
20546,05/11/11 10:42:25 PM,46.728,2.97,,
20547,05/11/11 10:42:26 PM,46.728,2.97,,
20548,05/11/11 10:42:27 PM,46.728,2.97,,
20549,05/11/11 10:42:28 PM,46.728,2.97,,
20550,05/11/11 10:42:29 PM,46.728,2.97,,
20551,05/11/11 10:42:30 PM,46.728,2.97,,
20552,05/11/11 10:42:31 PM,46.728,2.97,,
20553,05/11/11 10:42:32 PM,46.728,2.97,,
20554,05/11/11 10:42:33 PM,46.728,2.97,,
20555,05/11/11 10:42:34 PM,46.728,2.97,,
20556,05/11/11 10:42:35 PM,46.728,2.97,,
20557,05/11/11 10:42:36 PM,46.728,2.97,,
20558,05/11/11 10:42:37 PM,46.728,2.97,,
20559,05/11/11 10:42:38 PM,46.728,2.97,,
20560,05/11/11 10:42:39 PM,46.728,2.97,,
20561,05/11/11 10:42:40 PM,46.728,2.97,,
20562,05/11/11 10:42:41 PM,46.728,2.97,,
20563,05/11/11 10:42:42 PM,46.728,2.97,,
20564,05/11/11 10:42:43 PM,46.728,2.97,,
20565,05/11/11 10:42:44 PM,46.728,2.97,,
20566,05/11/11 10:42:45 PM,46.728,2.97,,
20567,05/11/11 10:42:46 PM,46.728,2.97,,
20568,05/11/11 10:42:47 PM,46.728,2.97,,
20569,05/11/11 10:42:48 PM,46.728,2.97,,
20570,05/11/11 10:42:49 PM,46.728,2.97,,
20571,05/11/11 10:42:50 PM,46.728,2.97,,
20572,05/11/11 10:42:51 PM,46.728,2.97,,
20573,05/11/11 10:42:52 PM,46.728,2.97,,
20574,05/11/11 10:42:53 PM,46.728,2.97,,
20575,05/11/11 10:42:54 PM,46.728,2.97,,
20576,05/11/11 10:42:55 PM,46.728,2.97,,
20577,05/11/11 10:42:56 PM,46.728,2.97,,
20578,05/11/11 10:42:57 PM,46.728,2.97,,
20579,05/11/11 10:42:58 PM,46.728,2.97,,
20580,05/11/11 10:42:59 PM,46.728,2.97,,
20581,05/11/11 10:43:00 PM,46.728,2.97,,
20582,05/11/11 10:43:01 PM,46.728,2.97,,
20583,05/11/11 10:43:02 PM,46.728,2.97,,
20584,05/11/11 10:43:03 PM,46.728,2.97,,
20585,05/11/11 10:43:04 PM,46.728,2.97,,
20586,05/11/11 10:43:05 PM,46.728,2.97,,
20587,05/11/11 10:43:06 PM,46.728,2.97,,
20588,05/11/11 10:43:07 PM,46.728,2.97,,
20589,05/11/11 10:43:08 PM,46.728,2.97,,
20590,05/11/11 10:43:09 PM,46.728,2.97,,
20591,05/11/11 10:43:10 PM,46.728,2.97,,
20592,05/11/11 10:43:11 PM,46.728,2.97,,
20593,05/11/11 10:43:12 PM,46.728,2.97,,
20594,05/11/11 10:43:13 PM,46.728,2.97,,
20595,05/11/11 10:43:14 PM,46.728,2.97,,
20596,05/11/11 10:43:15 PM,46.728,2.97,,
20597,05/11/11 10:43:16 PM,46.728,2.97,,
20598,05/11/11 10:43:17 PM,46.728,2.97,,
20599,05/11/11 10:43:18 PM,46.728,2.97,,
20600,05/11/11 10:43:19 PM,46.728,2.97,,
20601,05/11/11 10:43:20 PM,46.728,2.97,,
20602,05/11/11 10:43:21 PM,46.728,2.97,,
20603,05/11/11 10:43:22 PM,46.728,2.97,,
20604,05/11/11 10:43:23 PM,46.728,2.97,,
20605,05/11/11 10:43:24 PM,46.728,2.97,,
20606,05/11/11 10:43:25 PM,46.728,2.97,,
20607,05/11/11 10:43:26 PM,46.728,2.97,,
20608,05/11/11 10:43:27 PM,46.728,2.97,,
20609,05/11/11 10:43:28 PM,46.728,2.97,,
20610,05/11/11 10:43:29 PM,46.728,2.97,,
20611,05/11/11 10:43:30 PM,46.728,2.97,,
20612,05/11/11 10:43:31 PM,46.728,2.97,,
20613,05/11/11 10:43:32 PM,46.728,2.97,,
20614,05/11/11 10:43:33 PM,46.728,2.97,,
20615,05/11/11 10:43:34 PM,46.728,2.97,,
20616,05/11/11 10:43:35 PM,46.728,2.97,,
20617,05/11/11 10:43:36 PM,46.728,2.97,,
20618,05/11/11 10:43:37 PM,46.728,2.97,,
20619,05/11/11 10:43:38 PM,46.728,2.97,,
20620,05/11/11 10:43:39 PM,46.728,2.97,,
20621,05/11/11 10:43:40 PM,46.728,2.97,,
20622,05/11/11 10:43:41 PM,46.728,2.97,,
20623,05/11/11 10:43:42 PM,46.728,2.97,,
20624,05/11/11 10:43:43 PM,46.728,2.97,,
20625,05/11/11 10:43:44 PM,46.728,2.97,,
20626,05/11/11 10:43:45 PM,46.728,2.97,,
20627,05/11/11 10:43:46 PM,46.728,2.97,,
20628,05/11/11 10:43:47 PM,46.728,2.97,,
20629,05/11/11 10:43:48 PM,46.728,2.97,,
20630,05/11/11 10:43:49 PM,46.728,2.97,,
20631,05/11/11 10:43:50 PM,46.728,2.97,,
20632,05/11/11 10:43:51 PM,46.728,2.97,,
20633,05/11/11 10:43:52 PM,46.728,2.97,,
20634,05/11/11 10:43:53 PM,46.728,2.97,,
20635,05/11/11 10:43:54 PM,46.728,2.97,,
20636,05/11/11 10:43:55 PM,46.728,2.97,,
20637,05/11/11 10:43:56 PM,46.728,2.97,,
20638,05/11/11 10:43:57 PM,46.728,2.97,,
20639,05/11/11 10:43:58 PM,46.728,2.97,,
20640,05/11/11 10:43:59 PM,46.728,2.97,,
20641,05/11/11 10:44:00 PM,46.728,2.97,,
20642,05/11/11 10:44:01 PM,46.728,2.97,,
20643,05/11/11 10:44:02 PM,46.728,2.97,,
20644,05/11/11 10:44:03 PM,46.728,2.97,,
20645,05/11/11 10:44:04 PM,46.728,2.97,,
20646,05/11/11 10:44:05 PM,46.728,2.97,,
20647,05/11/11 10:44:06 PM,46.728,2.97,,
20648,05/11/11 10:44:07 PM,46.728,2.97,,
20649,05/11/11 10:44:08 PM,46.728,2.97,,
20650,05/11/11 10:44:09 PM,46.728,2.97,,
20651,05/11/11 10:44:10 PM,46.728,2.97,,
20652,05/11/11 10:44:11 PM,46.728,2.97,,
20653,05/11/11 10:44:12 PM,46.728,2.97,,
20654,05/11/11 10:44:13 PM,46.728,2.97,,
20655,05/11/11 10:44:14 PM,46.728,2.97,,
20656,05/11/11 10:44:15 PM,46.728,2.97,,
20657,05/11/11 10:44:16 PM,46.728,2.97,,
20658,05/11/11 10:44:17 PM,46.728,2.97,,
20659,05/11/11 10:44:18 PM,46.728,2.97,,
20660,05/11/11 10:44:19 PM,46.728,2.97,,
20661,05/11/11 10:44:20 PM,46.728,2.97,,
20662,05/11/11 10:44:21 PM,46.728,2.97,,
20663,05/11/11 10:44:22 PM,46.728,2.97,,
20664,05/11/11 10:44:23 PM,46.728,2.97,,
20665,05/11/11 10:44:24 PM,46.728,2.97,,
20666,05/11/11 10:44:25 PM,46.728,2.97,,
20667,05/11/11 10:44:26 PM,46.728,2.97,,
20668,05/11/11 10:44:27 PM,46.728,2.97,,
20669,05/11/11 10:44:28 PM,46.728,2.97,,
20670,05/11/11 10:44:29 PM,46.728,2.97,,
20671,05/11/11 10:44:30 PM,46.728,2.97,,
20672,05/11/11 10:44:31 PM,46.728,2.97,,
20673,05/11/11 10:44:32 PM,46.728,2.97,,
20674,05/11/11 10:44:33 PM,46.728,2.97,,
20675,05/11/11 10:44:34 PM,46.728,2.97,,
20676,05/11/11 10:44:35 PM,46.728,2.97,,
20677,05/11/11 10:44:36 PM,46.728,2.97,,
20678,05/11/11 10:44:37 PM,46.728,2.97,,
20679,05/11/11 10:44:38 PM,46.728,2.97,,
20680,05/11/11 10:44:39 PM,46.728,2.97,,
20681,05/11/11 10:44:40 PM,46.728,2.97,,
20682,05/11/11 10:44:41 PM,46.728,2.97,,
20683,05/11/11 10:44:42 PM,46.728,2.97,,
20684,05/11/11 10:44:43 PM,46.728,2.97,,
20685,05/11/11 10:44:44 PM,46.728,2.97,,
20686,05/11/11 10:44:45 PM,46.728,2.97,,
20687,05/11/11 10:44:46 PM,46.728,2.97,,
20688,05/11/11 10:44:47 PM,46.728,2.97,,
20689,05/11/11 10:44:48 PM,46.728,2.97,,
20690,05/11/11 10:44:49 PM,46.728,2.97,,
20691,05/11/11 10:44:50 PM,46.728,2.97,,
20692,05/11/11 10:44:51 PM,46.728,2.97,,
20693,05/11/11 10:44:52 PM,46.728,2.97,,
20694,05/11/11 10:44:53 PM,46.728,2.97,,
20695,05/11/11 10:44:54 PM,46.728,2.97,,
20696,05/11/11 10:44:55 PM,46.728,2.97,,
20697,05/11/11 10:44:56 PM,46.728,2.97,,
20698,05/11/11 10:44:57 PM,46.728,2.97,,
20699,05/11/11 10:44:58 PM,46.728,2.97,,
20700,05/11/11 10:44:59 PM,46.728,2.97,,
20701,05/11/11 10:45:00 PM,46.728,2.97,,
20702,05/11/11 10:45:01 PM,46.728,2.97,,
20703,05/11/11 10:45:02 PM,46.728,2.97,,
20704,05/11/11 10:45:03 PM,46.728,2.97,,
20705,05/11/11 10:45:04 PM,46.728,2.97,,
20706,05/11/11 10:45:05 PM,46.728,2.97,,
20707,05/11/11 10:45:06 PM,46.728,2.97,,
20708,05/11/11 10:45:07 PM,46.728,2.97,,
20709,05/11/11 10:45:08 PM,46.728,2.97,,
20710,05/11/11 10:45:09 PM,46.728,2.97,,
20711,05/11/11 10:45:10 PM,46.728,2.97,,
20712,05/11/11 10:45:11 PM,46.728,2.97,,
20713,05/11/11 10:45:12 PM,46.728,2.97,,
20714,05/11/11 10:45:13 PM,46.728,2.97,,
20715,05/11/11 10:45:14 PM,46.728,2.97,,
20716,05/11/11 10:45:15 PM,46.728,2.97,,
20717,05/11/11 10:45:16 PM,46.728,2.97,,
20718,05/11/11 10:45:17 PM,46.728,2.97,,
