"Plot Title: UQC"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592076, SEN S/N: 10592076)","Event, inches (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Detached (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Attached (LGR S/N: 10592076, SEN S/N: 10592076)","Stopped (LGR S/N: 10592076, SEN S/N: 10592076)","End Of File (LGR S/N: 10592076, SEN S/N: 10592076)"
1050,12/23/16 03:10:14 PM,,6.40,,,,
1051,12/23/16 03:20:38 PM,,6.41,,,,
1052,12/23/16 03:30:29 PM,48.695,,,,,
1053,12/23/16 03:31:36 PM,,6.42,,,,
1054,12/23/16 03:43:32 PM,,6.43,,,,
1055,12/23/16 03:56:52 PM,,6.44,,,,
1056,12/23/16 04:13:01 PM,,6.45,,,,
1057,12/23/16 04:30:29 PM,48.695,,,,,
1058,12/23/16 05:13:24 PM,,6.46,,,,
1059,12/23/16 05:13:25 PM,,6.47,,,,
1060,12/23/16 05:26:54 PM,,6.48,,,,
1061,12/23/16 05:30:29 PM,45.104,,,,,
1062,12/23/16 05:41:33 PM,,6.49,,,,
1063,12/23/16 05:57:41 PM,,6.50,,,,
1064,12/23/16 06:16:30 PM,,6.51,,,,
1065,12/23/16 06:30:29 PM,43.099,,,,,
1066,12/23/16 07:30:29 PM,42.732,,,,,
1067,12/23/16 08:30:29 PM,41.439,,,,,
1068,12/23/16 09:30:29 PM,42.179,,,,,
1069,12/23/16 09:36:55 PM,,6.52,,,,
1070,12/23/16 10:30:29 PM,40.696,,,,,
1071,12/23/16 10:58:16 PM,,6.53,,,,
1072,12/23/16 11:30:29 PM,40.696,,,,,
1073,12/24/16 12:30:29 AM,40.134,,,,,
1074,12/24/16 01:30:29 AM,39.947,,,,,
1075,12/24/16 02:30:29 AM,40.134,,,,,
1076,12/24/16 03:30:29 AM,40.509,,,,,
1077,12/24/16 04:30:29 AM,39.947,,,,,
1078,12/24/16 05:30:29 AM,40.134,,,,,
1079,12/24/16 06:30:29 AM,39.947,,,,,
1080,12/24/16 07:30:29 AM,40.134,,,,,
1081,12/24/16 08:30:29 AM,41.254,,,,,
1082,12/24/16 09:30:29 AM,52.225,,,,,
1083,12/24/16 10:30:29 AM,60.195,,,,,
1084,12/24/16 11:30:29 AM,61.398,,,,,
1085,12/24/16 12:30:29 PM,62.598,,,,,
1086,12/24/16 01:30:29 PM,57.614,,,,,
1087,12/24/16 02:30:29 PM,62.254,,,,,
1088,12/24/16 03:11:24 PM,,6.54,,,,
1089,12/24/16 03:30:29 PM,56.404,,,,,
1090,12/24/16 04:30:29 PM,47.088,,,,,
1091,12/24/16 05:30:29 PM,41.994,,,,,
1092,12/24/16 06:30:29 PM,40.881,,,,,
1093,12/24/16 07:30:29 PM,40.509,,,,,
1094,12/24/16 08:30:29 PM,40.509,,,,,
1095,12/24/16 09:30:29 PM,39.573,,,,,
1096,12/24/16 10:30:29 PM,39.947,,,,,
1097,12/24/16 11:30:29 PM,39.196,,,,,
1098,12/25/16 12:30:29 AM,39.007,,,,,
1099,12/25/16 01:30:29 AM,39.760,,,,,
1100,12/25/16 02:30:29 AM,40.696,,,,,
1101,12/25/16 03:30:29 AM,39.384,,,,,
1102,12/25/16 04:30:29 AM,38.818,,,,,
1103,12/25/16 05:30:29 AM,39.760,,,,,
1104,12/25/16 06:30:29 AM,41.067,,,,,
1105,12/25/16 07:30:29 AM,40.881,,,,,
1106,12/25/16 08:30:29 AM,42.915,,,,,
1107,12/25/16 09:30:29 AM,51.874,,,,,
1108,12/25/16 10:30:29 AM,62.598,,,,,
1109,12/25/16 11:30:29 AM,60.883,,,,,
1110,12/25/16 12:30:29 PM,66.537,,,,,
1111,12/25/16 01:30:29 PM,57.785,,,,,
1112,12/25/16 02:30:29 PM,53.274,,,,,
1113,12/25/16 03:30:29 PM,53.100,,,,,
1114,12/25/16 04:30:29 PM,55.537,,,,,
1115,12/25/16 05:30:29 PM,43.466,,,,,
1116,12/25/16 06:30:29 PM,42.915,,,,,
1117,12/25/16 07:30:29 PM,42.732,,,,,
1118,12/25/16 08:30:29 PM,42.915,,,,,
1119,12/25/16 09:30:29 PM,42.548,,,,,
1120,12/25/16 10:30:29 PM,43.648,,,,,
1121,12/25/16 11:30:29 PM,44.922,,,,,
1122,12/26/16 12:30:29 AM,45.828,,,,,
1123,12/26/16 01:30:29 AM,44.379,,,,,
1124,12/26/16 02:30:29 AM,43.831,,,,,
1125,12/26/16 03:30:29 AM,44.742,,,,,
1126,12/26/16 04:30:29 AM,44.922,,,,,
1127,12/26/16 05:30:29 AM,44.379,,,,,
1128,12/26/16 06:30:29 AM,43.099,,,,,
1129,12/26/16 07:30:29 AM,43.099,,,,,
1130,12/26/16 08:30:29 AM,45.828,,,,,
1131,12/26/16 09:30:29 AM,56.230,,,,,
1132,12/26/16 10:30:29 AM,67.221,,,,,
1133,12/26/16 11:30:29 AM,68.934,,,,,
1134,12/26/16 12:30:29 PM,69.622,,,,,
1135,12/26/16 01:30:29 PM,68.592,,,,,
1136,12/26/16 02:30:29 PM,71.683,,,,,
1137,12/26/16 03:30:29 PM,68.934,,,,,
1138,12/26/16 04:30:29 PM,61.398,,,,,
1139,12/26/16 05:30:29 PM,47.446,,,,,
1140,12/26/16 06:30:29 PM,46.188,,,,,
1141,12/26/16 07:30:29 PM,46.369,,,,,
1142,12/26/16 08:30:29 PM,45.286,,,,,
1143,12/26/16 09:30:29 PM,46.369,,,,,
1144,12/26/16 10:30:29 PM,46.188,,,,,
1145,12/26/16 11:30:29 PM,47.088,,,,,
1146,12/27/16 12:30:29 AM,45.648,,,,,
1147,12/27/16 01:30:29 AM,46.908,,,,,
1148,12/27/16 02:30:29 AM,45.648,,,,,
1149,12/27/16 03:30:29 AM,46.008,,,,,
1150,12/27/16 04:30:29 AM,46.548,,,,,
1151,12/27/16 05:30:29 AM,46.188,,,,,
1152,12/27/16 06:30:29 AM,45.286,,,,,
1153,12/27/16 07:30:29 AM,45.104,,,,,
1154,12/27/16 08:30:29 AM,47.088,,,,,
1155,12/27/16 09:30:29 AM,56.750,,,,,
1156,12/27/16 10:30:29 AM,70.137,,,,,
1157,12/27/16 11:30:29 AM,71.683,,,,,
1158,12/27/16 12:30:29 PM,68.934,,,,,
1159,12/27/16 01:30:29 PM,73.926,,,,,
1160,12/27/16 02:30:29 PM,69.622,,,,,
1161,12/27/16 03:30:29 PM,70.137,,,,,
1162,12/27/16 04:30:29 PM,58.647,,,,,
1163,12/27/16 05:30:29 PM,52.401,,,,,
1164,12/27/16 06:30:29 PM,49.759,,,,,
1165,12/27/16 07:30:29 PM,48.871,,,,,
1166,12/27/16 08:30:29 PM,48.517,,,,,
1167,12/27/16 09:30:29 PM,49.404,,,,,
1168,12/27/16 10:30:29 PM,46.728,,,,,
1169,12/27/16 11:30:29 PM,48.339,,,,,
1170,12/28/16 12:30:29 AM,46.908,,,,,
1171,12/28/16 01:30:29 AM,46.008,,,,,
1172,12/28/16 02:30:29 AM,45.466,,,,,
1173,12/28/16 03:30:29 AM,44.379,,,,,
1174,12/28/16 04:30:29 AM,44.742,,,,,
1175,12/28/16 05:30:29 AM,44.379,,,,,
1176,12/28/16 06:30:29 AM,45.648,,,,,
1177,12/28/16 07:30:29 AM,44.742,,,,,
1178,12/28/16 08:30:29 AM,46.369,,,,,
1179,12/28/16 09:30:29 AM,57.096,,,,,
1180,12/28/16 10:30:29 AM,74.791,,,,,
1181,12/28/16 11:30:29 AM,75.312,,,,,
1182,12/28/16 12:30:29 PM,73.407,,,,,
1183,12/28/16 01:30:29 PM,71.683,,,,,
1184,12/28/16 02:30:29 PM,70.824,,,,,
1185,12/28/16 03:30:29 PM,67.392,,,,,
1186,12/28/16 04:30:29 PM,66.879,,,,,
1187,12/28/16 05:30:29 PM,51.172,,,,,
1188,12/28/16 06:30:29 PM,49.228,,,,,
1189,12/28/16 07:30:29 PM,52.050,,,,,
1190,12/28/16 08:30:29 PM,52.925,,,,,
1191,12/28/16 09:30:29 PM,54.495,,,,,
1192,12/28/16 10:30:29 PM,53.973,,,,,
1193,12/28/16 11:30:29 PM,54.147,,,,,
1194,12/29/16 12:30:29 AM,52.225,,,,,
1195,12/29/16 01:30:29 AM,53.623,,,,,
1196,12/29/16 02:30:29 AM,53.274,,,,,
1197,12/29/16 03:30:29 AM,52.050,,,,,
1198,12/29/16 04:30:29 AM,51.172,,,,,
1199,12/29/16 05:30:29 AM,52.225,,,,,
1200,12/29/16 06:30:29 AM,52.750,,,,,
1201,12/29/16 07:30:29 AM,51.346,,,,,
1202,12/29/16 08:30:29 AM,50.819,,,,,
1203,12/29/16 09:30:29 AM,61.741,,,,,
1204,12/29/16 10:30:29 AM,81.797,,,,,
1205,12/29/16 11:30:29 AM,85.554,,,,,
1206,12/29/16 12:30:29 PM,87.915,,,,,
1207,12/29/16 01:30:29 PM,86.097,,,,,
1208,12/29/16 02:30:29 PM,84.115,,,,,
1209,12/29/16 03:30:29 PM,79.853,,,,,
1210,12/29/16 04:30:29 PM,66.366,,,,,
1211,12/29/16 05:30:29 PM,61.398,,,,,
1212,12/29/16 06:30:29 PM,59.851,,,,,
1213,12/29/16 07:30:29 PM,59.680,,,,,
1214,12/29/16 08:30:29 PM,59.680,,,,,
1215,12/29/16 09:30:29 PM,56.923,,,,,
1216,12/29/16 10:30:29 PM,58.647,,,,,
1217,12/29/16 11:30:29 PM,55.884,,,,,
1218,12/30/16 12:30:29 AM,57.441,,,,,
1219,12/30/16 01:30:29 AM,57.096,,,,,
1220,12/30/16 02:30:29 AM,57.096,,,,,
1221,12/30/16 03:30:29 AM,56.750,,,,,
1222,12/30/16 04:30:29 AM,53.623,,,,,
1223,12/30/16 05:30:29 AM,53.274,,,,,
1224,12/30/16 06:30:29 AM,53.449,,,,,
1225,12/30/16 07:30:29 AM,54.495,,,,,
1226,12/30/16 08:30:29 AM,55.017,,,,,
1227,12/30/16 09:30:29 AM,57.958,,,,,
1228,12/30/16 10:30:29 AM,59.164,,,,,
1229,12/30/16 11:30:29 AM,60.024,,,,,
1230,12/30/16 12:30:29 PM,71.856,,,,,
1231,12/30/16 01:30:29 PM,72.199,,,,,
1232,12/30/16 02:30:29 PM,70.308,,,,,
1233,12/30/16 03:30:29 PM,68.592,,,,,
1234,12/30/16 04:30:29 PM,64.996,,,,,
1235,12/30/16 05:30:29 PM,49.050,,,,,
1236,12/30/16 06:30:29 PM,45.648,,,,,
1237,12/30/16 07:30:29 PM,46.188,,,,,
1238,12/30/16 08:30:29 PM,46.548,,,,,
1239,12/30/16 09:30:29 PM,47.446,,,,,
1240,12/30/16 10:30:29 PM,46.908,,,,,
1241,12/30/16 11:30:29 PM,46.548,,,,,
1242,12/31/16 12:30:29 AM,45.286,,,,,
1243,12/31/16 01:30:29 AM,45.828,,,,,
1244,12/31/16 02:30:29 AM,45.648,,,,,
1245,12/31/16 03:30:29 AM,41.625,,,,,
1246,12/31/16 04:30:29 AM,41.810,,,,,
1247,12/31/16 05:30:29 AM,40.321,,,,,
1248,12/31/16 06:30:29 AM,41.810,,,,,
1249,12/31/16 07:30:29 AM,41.810,,,,,
1250,12/31/16 08:30:29 AM,43.099,,,,,
1251,12/31/16 09:30:29 AM,44.195,,,,,
1252,12/31/16 10:30:29 AM,64.825,,,,,
1253,12/31/16 11:30:29 AM,67.392,,,,,
1254,12/31/16 12:30:29 PM,57.958,,,,,
1255,12/31/16 01:30:29 PM,66.193,,,,,
1256,12/31/16 02:30:29 PM,64.652,,,,,
1257,12/31/16 03:30:29 PM,62.083,,,,,
1258,12/31/16 04:30:29 PM,59.164,,,,,
1259,12/31/16 05:30:29 PM,44.742,,,,,
1260,12/31/16 06:30:29 PM,41.994,,,,,
1261,12/31/16 07:30:29 PM,42.363,,,,,
1262,12/31/16 08:30:29 PM,42.732,,,,,
1263,12/31/16 09:30:29 PM,41.625,,,,,
1264,12/31/16 10:30:29 PM,42.179,,,,,
1265,12/31/16 11:30:29 PM,45.104,,,,,
1266,01/01/17 12:30:29 AM,46.369,,,,,
1267,01/01/17 01:30:29 AM,46.008,,,,,
1268,01/01/17 02:30:29 AM,46.908,,,,,
1269,01/01/17 03:30:29 AM,46.908,,,,,
1270,01/01/17 04:30:29 AM,46.188,,,,,
1271,01/01/17 05:30:29 AM,45.466,,,,,
1272,01/01/17 06:30:29 AM,45.828,,,,,
1273,01/01/17 07:30:29 AM,46.008,,,,,
1274,01/01/17 08:30:29 AM,46.728,,,,,
1275,01/01/17 09:30:29 AM,48.160,,,,,
1276,01/01/17 10:30:29 AM,52.401,,,,,
1277,01/01/17 11:30:29 AM,51.874,,,,,
1278,01/01/17 12:30:29 PM,51.523,,,,,
1279,01/01/17 01:30:29 PM,56.230,,,,,
1280,01/01/17 02:30:29 PM,62.254,,,,,
1281,01/01/17 03:30:29 PM,61.054,,,,,
1282,01/01/17 04:30:29 PM,47.446,,,,,
1283,01/01/17 05:30:29 PM,42.732,,,,,
1284,01/01/17 06:30:29 PM,40.696,,,,,
1285,01/01/17 07:30:29 PM,42.548,,,,,
1286,01/01/17 08:30:29 PM,43.466,,,,,
1287,01/01/17 09:30:29 PM,43.282,,,,,
1288,01/01/17 10:30:29 PM,42.179,,,,,
1289,01/01/17 11:30:29 PM,41.625,,,,,
1290,01/02/17 12:15:00 AM,,6.55,,,,
1291,01/02/17 12:30:29 AM,41.994,,,,,
1292,01/02/17 01:30:29 AM,42.363,,,,,
1293,01/02/17 02:30:29 AM,41.067,,,,,
1294,01/02/17 02:33:52 AM,,6.56,,,,
1295,01/02/17 02:46:33 AM,,6.57,,,,
1296,01/02/17 02:58:35 AM,,6.58,,,,
1297,01/02/17 03:13:29 AM,,6.59,,,,
1298,01/02/17 03:30:29 AM,40.881,,,,,
1299,01/02/17 04:30:29 AM,39.947,,,,,
1300,01/02/17 05:22:12 AM,,6.60,,,,
1301,01/02/17 05:30:29 AM,41.254,,,,,
1302,01/02/17 05:38:56 AM,,6.61,,,,
1303,01/02/17 05:52:27 AM,,6.62,,,,
1304,01/02/17 06:08:02 AM,,6.63,,,,
1305,01/02/17 06:26:46 AM,,6.64,,,,
1306,01/02/17 06:30:29 AM,40.509,,,,,
1307,01/02/17 06:50:16 AM,,6.65,,,,
1308,01/02/17 07:30:29 AM,39.947,,,,,
1309,01/02/17 08:30:29 AM,41.994,,,,,
1310,01/02/17 09:02:39 AM,,6.66,,,,
1311,01/02/17 09:30:29 AM,46.008,,,,,
1312,01/02/17 10:30:29 AM,55.711,,,,,
1313,01/02/17 11:30:29 AM,59.164,,,,,
1314,01/02/17 12:30:29 PM,49.404,,,,,
1315,01/02/17 01:13:46 PM,,6.67,,,,
1316,01/02/17 01:30:29 PM,48.517,,,,,
1317,01/02/17 02:30:29 PM,53.274,,,,,
1318,01/02/17 03:30:29 PM,50.819,,,,,
1319,01/02/17 04:30:29 PM,48.517,,,,,
1320,01/02/17 05:30:29 PM,45.828,,,,,
1321,01/02/17 06:30:29 PM,45.828,,,,,
1322,01/02/17 07:24:13 PM,,6.68,,,,
1323,01/02/17 07:30:29 PM,45.828,,,,,
1324,01/02/17 08:30:29 PM,45.104,,,,,
1325,01/02/17 08:59:42 PM,,6.69,,,,
1326,01/02/17 09:30:29 PM,45.104,,,,,
1327,01/02/17 10:30:29 PM,45.828,,,,,
1328,01/02/17 10:34:59 PM,,6.70,,,,
1329,01/02/17 10:56:20 PM,,6.71,,,,
1330,01/02/17 11:20:56 PM,,6.72,,,,
1331,01/02/17 11:30:29 PM,46.188,,,,,
1332,01/02/17 11:46:52 PM,,6.73,,,,
1333,01/02/17 11:46:53 PM,,6.74,,,,
1334,01/03/17 12:17:22 AM,,6.75,,,,
1335,01/03/17 12:30:29 AM,47.802,,,,,
1336,01/03/17 12:44:36 AM,,6.76,,,,
1337,01/03/17 12:44:37 AM,,6.77,,,,
1338,01/03/17 01:14:45 AM,,6.78,,,,
1339,01/03/17 01:30:29 AM,48.160,,,,,
1340,01/03/17 01:45:28 AM,,6.79,,,,
1341,01/03/17 02:18:31 AM,,6.80,,,,
1342,01/03/17 02:30:29 AM,47.624,,,,,
1343,01/03/17 02:52:15 AM,,6.81,,,,
1344,01/03/17 03:24:43 AM,,6.82,,,,
1345,01/03/17 03:30:29 AM,46.728,,,,,
1346,01/03/17 03:56:55 AM,,6.83,,,,
1347,01/03/17 04:28:28 AM,,6.84,,,,
1348,01/03/17 04:30:29 AM,46.728,,,,,
1349,01/03/17 05:01:13 AM,,6.85,,,,
1350,01/03/17 05:01:14 AM,,6.86,,,,
1351,01/03/17 05:30:29 AM,46.188,,,,,
1352,01/03/17 05:34:51 AM,,6.87,,,,
1353,01/03/17 06:08:44 AM,,6.88,,,,
1354,01/03/17 06:30:29 AM,45.828,,,,,
1355,01/03/17 06:44:59 AM,,6.89,,,,
1356,01/03/17 07:21:58 AM,,6.90,,,,
1357,01/03/17 07:30:29 AM,45.466,,,,,
1358,01/03/17 07:59:43 AM,,6.91,,,,
1359,01/03/17 08:30:29 AM,45.828,,,,,
1360,01/03/17 08:36:36 AM,,6.92,,,,
1361,01/03/17 08:36:37 AM,,6.93,,,,
1362,01/03/17 09:13:16 AM,,6.94,,,,
1363,01/03/17 09:30:29 AM,46.188,,,,,
1364,01/03/17 09:49:53 AM,,6.95,,,,
1365,01/03/17 10:24:34 AM,,6.96,,,,
1366,01/03/17 10:30:29 AM,47.624,,,,,
1367,01/03/17 11:00:09 AM,,6.97,,,,
1368,01/03/17 11:30:29 AM,47.624,,,,,
1369,01/03/17 11:35:23 AM,,6.98,,,,
1370,01/03/17 12:11:19 PM,,6.99,,,,
1371,01/03/17 12:30:29 PM,48.695,,,,,
1372,01/03/17 12:46:13 PM,,7.00,,,,
1373,01/03/17 01:20:23 PM,,7.01,,,,
1374,01/03/17 01:30:29 PM,49.759,,,,,
1375,01/03/17 01:54:56 PM,,7.02,,,,
1376,01/03/17 02:30:29 PM,49.937,,,,,
1377,01/03/17 02:31:33 PM,,7.03,,,,
1378,01/03/17 03:09:09 PM,,7.04,,,,
1379,01/03/17 03:30:29 PM,50.466,,,,,
1380,01/03/17 03:48:39 PM,,7.05,,,,
1381,01/03/17 04:28:05 PM,,7.06,,,,
1382,01/03/17 04:30:29 PM,50.643,,,,,
1383,01/03/17 05:07:15 PM,,7.07,,,,
1384,01/03/17 05:30:29 PM,50.995,,,,,
1385,01/03/17 05:45:20 PM,,7.08,,,,
1386,01/03/17 06:22:31 PM,,7.09,,,,
1387,01/03/17 06:30:29 PM,51.523,,,,,
1388,01/03/17 06:59:48 PM,,7.10,,,,
1389,01/03/17 07:30:29 PM,51.699,,,,,
1390,01/03/17 07:38:44 PM,,7.11,,,,
1391,01/03/17 08:16:07 PM,,7.12,,,,
1392,01/03/17 08:30:29 PM,52.050,,,,,
1393,01/03/17 08:53:57 PM,,7.13,,,,
1394,01/03/17 08:53:58 PM,,7.14,,,,
1395,01/03/17 09:30:29 PM,52.050,,,,,
1396,01/03/17 09:30:55 PM,,7.15,,,,
1397,01/03/17 10:08:15 PM,,7.16,,,,
1398,01/03/17 10:30:29 PM,52.225,,,,,
1399,01/03/17 10:44:44 PM,,7.17,,,,
1400,01/03/17 11:19:41 PM,,7.18,,,,
1401,01/03/17 11:30:29 PM,52.401,,,,,
1402,01/03/17 11:46:28 PM,,7.19,,,,
1403,01/04/17 12:13:14 AM,,7.20,,,,
1404,01/04/17 12:30:29 AM,52.576,,,,,
1405,01/04/17 12:36:07 AM,,7.21,,,,
1406,01/04/17 12:57:45 AM,,7.22,,,,
1407,01/04/17 01:19:08 AM,,7.23,,,,
1408,01/04/17 01:30:29 AM,52.925,,,,,
1409,01/04/17 01:41:52 AM,,7.24,,,,
1410,01/04/17 02:03:12 AM,,7.25,,,,
1411,01/04/17 02:24:44 AM,,7.26,,,,
1412,01/04/17 02:30:29 AM,52.925,,,,,
1413,01/04/17 02:45:42 AM,,7.27,,,,
1414,01/04/17 03:07:14 AM,,7.28,,,,
1415,01/04/17 03:27:17 AM,,7.29,,,,
1416,01/04/17 03:30:29 AM,53.100,,,,,
1417,01/04/17 03:48:22 AM,,7.30,,,,
1418,01/04/17 04:08:34 AM,,7.31,,,,
1419,01/04/17 04:29:12 AM,,7.32,,,,
1420,01/04/17 04:30:29 AM,53.798,,,,,
1421,01/04/17 04:50:46 AM,,7.33,,,,
1422,01/04/17 05:12:52 AM,,7.34,,,,
1423,01/04/17 05:30:29 AM,54.495,,,,,
1424,01/04/17 05:35:18 AM,,7.35,,,,
1425,01/04/17 05:57:45 AM,,7.36,,,,
1426,01/04/17 06:19:27 AM,,7.37,,,,
1427,01/04/17 06:30:29 AM,54.669,,,,,
1428,01/04/17 06:41:28 AM,,7.38,,,,
1429,01/04/17 07:03:08 AM,,7.39,,,,
1430,01/04/17 07:25:34 AM,,7.40,,,,
1431,01/04/17 07:30:29 AM,54.669,,,,,
1432,01/04/17 07:47:57 AM,,7.41,,,,
1433,01/04/17 08:11:12 AM,,7.42,,,,
1434,01/04/17 08:30:29 AM,55.189,,,,,
1435,01/04/17 08:34:24 AM,,7.43,,,,
1436,01/04/17 08:58:26 AM,,7.44,,,,
1437,01/04/17 09:21:17 AM,,7.45,,,,
1438,01/04/17 09:30:29 AM,55.711,,,,,
1439,01/04/17 09:45:55 AM,,7.46,,,,
1440,01/04/17 10:10:08 AM,,7.47,,,,
1441,01/04/17 10:30:29 AM,56.750,,,,,
1442,01/04/17 10:35:02 AM,,7.48,,,,
1443,01/04/17 11:00:19 AM,,7.49,,,,
1444,01/04/17 11:26:52 AM,,7.50,,,,
1445,01/04/17 11:26:53 AM,,7.51,,,,
1446,01/04/17 11:30:29 AM,56.230,,,,,
1447,01/04/17 11:53:26 AM,,7.52,,,,
1448,01/04/17 12:20:44 PM,,7.53,,,,
1449,01/04/17 12:30:29 PM,56.577,,,,,
1450,01/04/17 12:48:01 PM,,7.54,,,,
1451,01/04/17 01:16:31 PM,,7.55,,,,
1452,01/04/17 01:30:29 PM,56.750,,,,,
1453,01/04/17 01:44:40 PM,,7.56,,,,
1454,01/04/17 02:13:57 PM,,7.57,,,,
1455,01/04/17 02:13:58 PM,,7.58,,,,
1456,01/04/17 02:30:29 PM,56.230,,,,,
1457,01/04/17 02:43:56 PM,,7.59,,,,
1458,01/04/17 03:16:28 PM,,7.60,,,,
1459,01/04/17 03:30:29 PM,54.147,,,,,
1460,01/04/17 03:49:50 PM,,7.61,,,,
1461,01/04/17 04:25:22 PM,,7.62,,,,
1462,01/04/17 04:25:23 PM,,7.63,,,,
1463,01/04/17 04:30:29 PM,53.100,,,,,
1464,01/04/17 05:01:49 PM,,7.64,,,,
1465,01/04/17 05:30:29 PM,53.623,,,,,
1466,01/04/17 05:41:02 PM,,7.65,,,,
1467,01/04/17 06:19:34 PM,,7.66,,,,
1468,01/04/17 06:30:29 PM,53.798,,,,,
1469,01/04/17 07:00:57 PM,,7.67,,,,
1470,01/04/17 07:30:29 PM,53.274,,,,,
1471,01/04/17 07:42:04 PM,,7.68,,,,
1472,01/04/17 08:25:59 PM,,7.69,,,,
1473,01/04/17 08:30:29 PM,50.995,,,,,
1474,01/04/17 09:13:05 PM,,7.70,,,,
1475,01/04/17 09:30:29 PM,50.113,,,,,
1476,01/04/17 09:59:29 PM,,7.71,,,,
1477,01/04/17 10:30:29 PM,51.172,,,,,
1478,01/04/17 10:45:22 PM,,7.72,,,,
1479,01/04/17 11:30:03 PM,,7.73,,,,
1480,01/04/17 11:30:29 PM,50.290,,,,,
1481,01/05/17 12:15:38 AM,,7.74,,,,
1482,01/05/17 12:30:29 AM,49.050,,,,,
1483,01/05/17 01:06:14 AM,,7.75,,,,
1484,01/05/17 01:06:15 AM,,7.76,,,,
1485,01/05/17 01:30:29 AM,47.624,,,,,
1486,01/05/17 01:59:09 AM,,7.77,,,,
1487,01/05/17 02:30:29 AM,46.548,,,,,
1488,01/05/17 02:53:08 AM,,7.78,,,,
1489,01/05/17 03:30:29 AM,45.828,,,,,
1490,01/05/17 03:57:15 AM,,7.79,,,,
1491,01/05/17 04:30:29 AM,44.013,,,,,
1492,01/05/17 05:03:33 AM,,7.80,,,,
1493,01/05/17 05:30:29 AM,41.994,,,,,
1494,01/05/17 06:16:13 AM,,7.81,,,,
1495,01/05/17 06:30:29 AM,40.696,,,,,
1496,01/05/17 07:30:29 AM,39.760,,,,,
1497,01/05/17 07:31:42 AM,,7.82,,,,
1498,01/05/17 08:30:29 AM,41.810,,,,,
1499,01/05/17 08:47:24 AM,,7.83,,,,
1500,01/05/17 09:30:29 AM,47.446,,,,,
1501,01/05/17 09:59:33 AM,,7.84,,,,
1502,01/05/17 10:30:29 AM,61.054,,,,,
1503,01/05/17 11:07:10 AM,,7.85,,,,
1504,01/05/17 11:30:29 AM,62.425,,,,,
1505,01/05/17 12:19:56 PM,,7.86,,,,
1506,01/05/17 12:30:29 PM,63.968,,,,,
1507,01/05/17 01:30:29 PM,64.652,,,,,
1508,01/05/17 01:31:51 PM,,7.87,,,,
1509,01/05/17 02:30:29 PM,62.940,,,,,
1510,01/05/17 02:51:17 PM,,7.88,,,,
1511,01/05/17 03:30:29 PM,59.337,,,,,
1512,01/05/17 04:11:46 PM,,7.89,,,,
1513,01/05/17 04:12:22 PM,,,,Logged,,
1514,01/05/17 04:12:24 PM,,7.89,,,Logged,Logged
