"Plot Title: UNF"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10592083, SEN S/N: 10592083, LBL: LLAMP - UNF)","Event, inches (LGR S/N: 10592083, SEN S/N: 10592083, LBL: UNF)","Coupler Attached (LGR S/N: 10592083, SEN S/N: 10592083)","Host Connected (LGR S/N: 10592083, SEN S/N: 10592083)","End Of File (LGR S/N: 10592083, SEN S/N: 10592083)"
1620,01/29/40 11:03:23 AM,69.449,,,,
1621,01/29/40 11:04:23 AM,69.449,,,,
1622,01/29/40 11:05:23 AM,69.449,,,,
1623,01/29/40 11:06:23 AM,69.449,,,,
1624,01/29/40 11:07:23 AM,69.449,,,,
1625,01/29/40 11:08:23 AM,69.449,,,,
1626,01/29/40 11:09:23 AM,69.449,,,,
1627,01/29/40 11:10:23 AM,69.449,,,,
1628,01/29/40 11:11:23 AM,69.449,,,,
1629,01/29/40 11:12:23 AM,69.449,,,,
1630,01/29/40 11:13:23 AM,69.449,,,,
1631,01/29/40 11:14:23 AM,69.449,,,,
1632,01/29/40 11:15:23 AM,69.449,,,,
1633,01/29/40 11:16:23 AM,69.449,,,,
1634,01/29/40 11:17:23 AM,69.449,,,,
1635,01/29/40 11:18:23 AM,69.449,,,,
1636,01/29/40 11:19:23 AM,69.449,,,,
1637,01/29/40 11:20:23 AM,69.449,,,,
1638,01/29/40 11:21:23 AM,69.449,,,,
1639,01/29/40 11:22:23 AM,69.449,,,,
1640,01/29/40 11:23:23 AM,69.278,,,,
1641,01/29/40 11:24:23 AM,69.278,,,,
1642,01/29/40 11:25:23 AM,69.278,,,,
1643,01/29/40 11:26:23 AM,69.449,,,,
1644,01/29/40 11:27:23 AM,69.278,,,,
1645,01/29/40 11:28:23 AM,69.278,,,,
1646,01/29/40 11:29:23 AM,69.278,,,,
1647,01/29/40 11:30:23 AM,69.278,,,,
1648,01/29/40 11:31:23 AM,69.278,,,,
1649,01/29/40 11:32:23 AM,69.278,,,,
1650,01/29/40 11:33:23 AM,69.278,,,,
1651,01/29/40 11:34:23 AM,69.278,,,,
1652,01/29/40 11:35:23 AM,69.278,,,,
1653,01/29/40 11:36:23 AM,69.278,,,,
1654,01/29/40 11:37:23 AM,69.278,,,,
1655,01/29/40 11:38:23 AM,69.278,,,,
1656,01/29/40 11:39:23 AM,69.278,,,,
1657,01/29/40 11:40:23 AM,69.278,,,,
1658,01/29/40 11:41:23 AM,69.278,,,,
1659,01/29/40 11:42:23 AM,69.278,,,,
1660,01/29/40 11:43:23 AM,69.278,,,,
1661,01/29/40 11:44:23 AM,69.278,,,,
1662,01/29/40 11:45:23 AM,69.278,,,,
1663,01/29/40 11:46:23 AM,69.278,,,,
1664,01/29/40 11:47:23 AM,69.278,,,,
1665,01/29/40 11:48:23 AM,69.278,,,,
1666,01/29/40 11:49:23 AM,69.278,,,,
1667,01/29/40 11:50:23 AM,69.278,,,,
1668,01/29/40 11:51:23 AM,69.278,,,,
1669,01/29/40 11:52:23 AM,69.278,,,,
1670,01/29/40 11:53:23 AM,69.278,,,,
1671,01/29/40 11:54:23 AM,69.278,,,,
1672,01/29/40 11:55:23 AM,69.278,,,,
1673,01/29/40 11:56:23 AM,69.278,,,,
1674,01/29/40 11:57:23 AM,69.278,,,,
1675,01/29/40 11:58:23 AM,69.278,,,,
1676,01/29/40 11:59:23 AM,69.278,,,,
1677,01/29/40 12:00:23 PM,69.278,,,,
1678,01/29/40 12:01:23 PM,69.278,,,,
1679,01/29/40 12:02:23 PM,69.278,,,,
1680,01/29/40 12:03:23 PM,69.278,,,,
1681,01/29/40 12:04:23 PM,69.278,,,,
1682,01/29/40 12:05:23 PM,69.278,,,,
1683,01/29/40 12:06:23 PM,69.278,,,,
1684,01/29/40 12:07:23 PM,69.278,,,,
1685,01/29/40 12:08:23 PM,69.278,,,,
1686,01/29/40 12:09:23 PM,69.278,,,,
1687,01/29/40 12:10:23 PM,69.278,,,,
1688,01/29/40 12:11:23 PM,69.278,,,,
1689,01/29/40 12:12:23 PM,69.278,,,,
1690,01/29/40 12:13:23 PM,69.278,,,,
1691,01/29/40 12:14:23 PM,69.278,,,,
1692,01/29/40 12:15:23 PM,69.278,,,,
1693,01/29/40 12:16:23 PM,69.278,,,,
1694,01/29/40 12:17:23 PM,69.278,,,,
1695,01/29/40 12:18:23 PM,69.278,,,,
1696,01/29/40 12:19:23 PM,69.278,,,,
1697,01/29/40 12:20:23 PM,69.278,,,,
1698,01/29/40 12:21:23 PM,69.278,,,,
1699,01/29/40 12:22:23 PM,69.278,,,,
1700,01/29/40 12:23:23 PM,69.278,,,,
1701,01/29/40 12:24:23 PM,69.278,,,,
1702,01/29/40 12:25:23 PM,69.278,,,,
1703,01/29/40 12:26:23 PM,69.278,,,,
1704,01/29/40 12:27:23 PM,69.278,,,,
1705,01/29/40 12:28:23 PM,69.278,,,,
1706,01/29/40 12:29:23 PM,69.278,,,,
1707,01/29/40 12:30:23 PM,69.278,,,,
1708,01/29/40 12:31:23 PM,69.278,,,,
1709,01/29/40 12:32:23 PM,69.278,,,,
1710,01/29/40 12:33:23 PM,69.278,,,,
1711,01/29/40 12:34:23 PM,69.278,,,,
1712,01/29/40 12:35:23 PM,69.278,,,,
1713,01/29/40 12:36:23 PM,69.278,,,,
1714,01/29/40 12:37:23 PM,69.278,,,,
1715,01/29/40 12:38:23 PM,69.278,,,,
1716,01/29/40 12:39:23 PM,69.278,,,,
1717,01/29/40 12:40:23 PM,69.278,,,,
1718,01/29/40 12:41:23 PM,69.278,,,,
1719,01/29/40 12:42:23 PM,69.278,,,,
1720,01/29/40 12:42:30 PM,,39.3,,,
1721,01/29/40 12:43:23 PM,69.278,,,,
1722,01/29/40 12:44:23 PM,69.278,,,,
1723,01/29/40 12:45:23 PM,69.278,,,,
1724,01/29/40 12:46:23 PM,69.278,,,,
1725,01/29/40 12:46:37 PM,,39.4,,,
1726,01/29/40 12:47:23 PM,69.449,,,,
1727,01/29/40 12:48:23 PM,69.449,,,,
1728,01/29/40 12:49:23 PM,69.449,,,,
1729,01/29/40 12:50:23 PM,69.449,,,,
1730,01/29/40 12:51:23 PM,69.449,,,,
1731,01/29/40 12:52:23 PM,69.449,,,,
1732,01/29/40 12:53:23 PM,69.622,,,,
1733,01/29/40 12:54:23 PM,69.622,,,,
1734,01/29/40 12:54:57 PM,,39.5,,,
1735,01/29/40 12:55:02 PM,,39.6,,,
1736,01/29/40 12:55:04 PM,,39.7,,,
1737,01/29/40 12:55:05 PM,,39.8,,,
1738,01/29/40 12:55:06 PM,,39.9,,,
1739,01/29/40 12:55:17 PM,,40.0,,,
1740,01/29/40 12:55:18 PM,,40.1,,,
1741,01/29/40 12:55:23 PM,69.622,,,,
1742,01/29/40 12:55:43 PM,,40.2,,,
1743,01/29/40 12:55:44 PM,,40.3,,,
1744,01/29/40 12:55:45 PM,,40.4,,,
1745,01/29/40 12:55:46 PM,,40.5,,,
1746,01/29/40 12:55:52 PM,,40.6,,,
1747,01/29/40 12:55:53 PM,,40.7,,,
1748,01/29/40 12:55:54 PM,,40.8,,,
1749,01/29/40 12:55:55 PM,,40.9,Logged,,
1750,01/29/40 12:55:56 PM,,41.0,,,
1751,01/29/40 12:55:57 PM,,41.1,,,
1752,01/29/40 12:55:58 PM,,41.2,,,
1753,01/29/40 12:55:59 PM,,41.3,,,
1754,01/29/40 12:56:00 PM,,41.4,,,
1755,01/29/40 12:56:01 PM,,41.5,,,
1756,01/29/40 12:56:02 PM,,41.6,,,
1757,01/29/40 12:56:08 PM,,,,Logged,
1758,01/29/40 12:56:09 PM,,41.7,,,
1759,01/29/40 12:56:10 PM,,41.8,,,
1760,01/29/40 12:56:23 PM,70.137,,,,
1761,01/29/40 12:57:23 PM,70.824,41.8,,,Logged
