"Plot Title: HS"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592074, SEN S/N: 10592074)","Event, units (LGR S/N: 10592074, SEN S/N: 10592074)","Coupler Detached (LGR S/N: 10592074, SEN S/N: 10592074)","Bad Battery (LGR S/N: 10592074, SEN S/N: 10592074)","Coupler Attached (LGR S/N: 10592074, SEN S/N: 10592074)","End Of File (LGR S/N: 10592074, SEN S/N: 10592074)"
5339,08/25/18 04:51:08 PM,65.167,,,,,
5340,08/25/18 05:51:08 PM,61.398,,,,,
5341,08/25/18 06:51:08 PM,57.958,,,,,
5342,08/25/18 07:51:08 PM,56.230,,,,,
5343,08/25/18 08:51:08 PM,54.669,,,,,
5344,08/25/18 09:51:08 PM,54.495,,,,,
5345,08/25/18 10:51:08 PM,53.449,,,,,
5346,08/25/18 11:51:08 PM,52.225,,,,,
5347,08/26/18 12:51:08 AM,51.874,,,,,
5348,08/26/18 01:51:08 AM,51.699,,,,,
5349,08/26/18 02:51:08 AM,51.346,,,,,
5350,08/26/18 03:51:08 AM,50.995,,,,,
5351,08/26/18 04:51:08 AM,50.995,,,,,
5352,08/26/18 05:51:08 AM,50.995,,,,,
5353,08/26/18 06:51:08 AM,51.699,,,,,
5354,08/26/18 07:51:08 AM,53.623,,,,,
5355,08/26/18 08:51:08 AM,55.711,,,,,
5356,08/26/18 09:51:08 AM,60.195,,,,,
5357,08/26/18 10:51:08 AM,73.407,,,,,
5358,08/26/18 11:51:08 AM,81.090,,,,,
5359,08/26/18 12:51:08 PM,82.508,,,,,
5360,08/26/18 01:51:08 PM,82.330,,,,,
5361,08/26/18 02:51:08 PM,82.508,,,,,
5362,08/26/18 03:51:08 PM,72.891,,,,,
5363,08/26/18 04:51:08 PM,64.481,,,,,
5364,08/26/18 05:51:08 PM,62.254,,,,,
5365,08/26/18 06:51:08 PM,59.508,,,,,
5366,08/26/18 07:51:08 PM,57.614,,,,,
5367,08/26/18 08:51:08 PM,56.923,,,,,
5368,08/26/18 09:51:08 PM,56.404,,,,,
5369,08/26/18 10:51:08 PM,56.057,,,,,
5370,08/26/18 11:51:08 PM,55.364,,,,,
5371,08/27/18 12:51:08 AM,55.364,,,,,
5372,08/27/18 01:51:08 AM,55.017,,,,,
5373,08/27/18 02:51:08 AM,54.669,,,,,
5374,08/27/18 03:51:08 AM,54.322,,,,,
5375,08/27/18 04:51:08 AM,54.147,,,,,
5376,08/27/18 05:51:08 AM,54.322,,,,,
5377,08/27/18 06:51:08 AM,55.189,,,,,
5378,08/27/18 07:51:08 AM,56.750,,,,,
5379,08/27/18 08:51:08 AM,58.647,,,,,
5380,08/27/18 09:51:08 AM,60.883,,,,,
5381,08/27/18 10:51:08 AM,62.769,,,,,
5382,08/27/18 11:51:08 AM,63.797,,,,,
5383,08/27/18 12:51:08 PM,67.050,,,,,
5384,08/27/18 01:51:08 PM,69.449,,,,,
5385,08/27/18 02:51:08 PM,70.137,,,,,
5386,08/27/18 03:51:08 PM,67.392,,,,,
5387,08/27/18 04:51:08 PM,63.626,,,,,
5388,08/27/18 05:51:08 PM,60.539,,,,,
5389,08/27/18 06:51:08 PM,58.476,,,,,
5390,08/27/18 07:51:08 PM,57.268,,,,,
5391,08/27/18 08:51:08 PM,56.577,,,,,
5392,08/27/18 09:51:08 PM,56.230,,,,,
5393,08/27/18 10:51:08 PM,56.057,,,,,
5394,08/27/18 11:51:08 PM,55.711,,,,,
5395,08/28/18 12:51:08 AM,55.189,,,,,
5396,08/28/18 01:51:08 AM,55.189,,,,,
5397,08/28/18 02:51:08 AM,55.364,,,,,
5398,08/28/18 03:51:08 AM,55.364,,,,,
5399,08/28/18 04:51:08 AM,55.364,,,,,
5400,08/28/18 05:51:08 AM,55.537,,,,,
5401,08/28/18 06:51:08 AM,56.230,,,,,
5402,08/28/18 07:51:08 AM,58.131,,,,,
5403,08/28/18 08:51:08 AM,63.111,,,,,
5404,08/28/18 09:51:08 AM,67.050,,,,,
5405,08/28/18 10:51:08 AM,68.763,,,,,
5406,08/28/18 11:51:08 AM,67.906,,,,,
5407,08/28/18 12:51:08 PM,68.592,,,,,
5408,08/28/18 01:51:08 PM,72.372,,,,,
5409,08/28/18 02:51:08 PM,78.800,,,,,
5410,08/28/18 03:51:08 PM,72.891,,,,,
5411,08/28/18 04:51:08 PM,67.906,,,,,
5412,08/28/18 05:51:08 PM,63.455,,,,,
5413,08/28/18 06:51:08 PM,57.958,,,,,
5414,08/28/18 07:51:08 PM,53.623,,,,,
5415,08/28/18 08:51:08 PM,52.750,,,,,
5416,08/28/18 09:51:08 PM,52.925,,,,,
5417,08/28/18 10:51:08 PM,53.973,,,,,
5418,08/28/18 11:51:08 PM,56.404,,,,,
5419,08/29/18 12:51:08 AM,53.973,,,,,
5420,08/29/18 01:51:08 AM,54.495,,,,,
5421,08/29/18 02:51:08 AM,55.189,,,,,
5422,08/29/18 03:51:08 AM,55.189,,,,,
5423,08/29/18 04:51:08 AM,56.230,,,,,
5424,08/29/18 05:51:08 AM,56.577,,,,,
5425,08/29/18 06:51:08 AM,58.131,,,,,
5426,08/29/18 07:51:08 AM,62.083,,,,,
5427,08/29/18 08:51:08 AM,65.167,,,,,
5428,08/29/18 09:51:08 AM,68.592,,,,,
5429,08/29/18 10:51:08 AM,70.824,,,,,
5430,08/29/18 11:51:08 AM,78.800,,,,,
5431,08/29/18 12:51:08 PM,77.574,,,,,
5432,08/29/18 01:51:08 PM,87.733,,,,,
5433,08/29/18 02:51:08 PM,87.368,,,,,
5434,08/29/18 03:51:08 PM,76.181,,,,,
5435,08/29/18 04:51:08 PM,71.512,,,,,
5436,08/29/18 05:51:08 PM,67.050,,,,,
5437,08/29/18 06:51:08 PM,61.741,,,,,
5438,08/29/18 07:51:08 PM,58.131,,,,,
5439,08/29/18 08:51:08 PM,58.647,,,,,
5440,08/29/18 09:51:08 PM,56.577,,,,,
5441,08/29/18 10:51:08 PM,55.537,,,,,
5442,08/29/18 11:51:08 PM,57.441,,,,,
5443,08/30/18 12:51:08 AM,58.476,,,,,
5444,08/30/18 01:51:08 AM,58.993,,,,,
5445,08/30/18 02:51:08 AM,58.993,,,,,
5446,08/30/18 03:51:08 AM,59.164,,,,,
5447,08/30/18 04:51:08 AM,59.164,,,,,
5448,08/30/18 05:51:08 AM,58.820,,,,,
5449,08/30/18 06:51:08 AM,59.680,,,,,
5450,08/30/18 07:51:08 AM,62.254,,,,,
5451,08/30/18 08:51:08 AM,63.968,,,,,
5452,08/30/18 09:51:08 AM,65.851,,,,,
5453,08/30/18 10:51:08 AM,70.995,,,,,
5454,08/30/18 11:51:08 AM,75.139,,,,,
5455,08/30/18 12:51:08 PM,80.559,,,,,
5456,08/30/18 01:51:08 PM,83.399,,,,,
5457,08/30/18 02:51:08 PM,83.043,,,,,
5458,08/30/18 03:51:08 PM,70.824,,,,,
5459,08/30/18 04:51:08 PM,65.851,,,,,
5460,08/30/18 05:51:08 PM,62.425,,,,,
5461,08/30/18 06:51:08 PM,59.164,,,,,
5462,08/30/18 06:57:43 PM,,0.56,,,,
5463,08/30/18 07:51:08 PM,56.577,,,,,
5464,08/30/18 08:51:08 PM,55.711,,,,,
5465,08/30/18 09:51:08 PM,53.973,,,,,
5466,08/30/18 10:51:08 PM,53.449,,,,,
5467,08/30/18 11:51:08 PM,54.495,,,,,
5468,08/31/18 12:51:08 AM,54.322,,,,,
5469,08/31/18 01:51:08 AM,55.017,,,,,
5470,08/31/18 02:51:08 AM,54.669,,,,,
5471,08/31/18 03:51:08 AM,53.973,,,,,
5472,08/31/18 04:51:08 AM,52.750,,,,,
5473,08/31/18 05:51:08 AM,53.798,,,,,
5474,08/31/18 06:51:08 AM,55.537,,,,,
5475,08/31/18 07:51:08 AM,56.057,,,,,
5476,08/31/18 08:51:08 AM,65.338,,,,,
5477,08/31/18 09:51:08 AM,80.029,,,,,
5478,08/31/18 10:51:08 AM,84.654,,,,,
5479,08/31/18 11:51:08 AM,89.017,,,,,
5480,08/31/18 12:51:08 PM,89.755,,,,,
5481,08/31/18 01:51:08 PM,91.053,,,,,
5482,08/31/18 02:51:08 PM,84.654,,,,,
5483,08/31/18 03:51:08 PM,76.876,,,,,
5484,08/31/18 04:51:08 PM,71.683,,,,,
5485,08/31/18 05:51:08 PM,68.763,,,,,
5486,08/31/18 06:51:08 PM,64.481,,,,,
5487,08/31/18 07:51:08 PM,59.164,,,,,
5488,08/31/18 08:51:08 PM,55.364,,,,,
5489,08/31/18 09:51:08 PM,51.874,,,,,
5490,08/31/18 10:51:08 PM,50.643,,,,,
5491,08/31/18 11:51:08 PM,51.346,,,,,
5492,09/01/18 12:51:08 AM,51.523,,,,,
5493,09/01/18 01:51:08 AM,50.643,,,,,
5494,09/01/18 02:51:08 AM,49.582,,,,,
5495,09/01/18 03:51:08 AM,49.228,,,,,
5496,09/01/18 04:51:08 AM,48.871,,,,,
5497,09/01/18 05:51:08 AM,49.228,,,,,
5498,09/01/18 06:51:08 AM,51.346,,,,,
5499,09/01/18 07:51:08 AM,53.449,,,,,
5500,09/01/18 08:51:08 AM,60.368,,,,,
5501,09/01/18 09:51:08 AM,79.853,,,,,
5502,09/01/18 10:51:08 AM,82.864,,,,,
5503,09/01/18 11:51:08 AM,84.115,,,,,
5504,09/01/18 12:51:08 PM,85.915,,,,,
5505,09/01/18 01:51:08 PM,85.014,,,,,
5506,09/01/18 02:51:08 PM,85.014,,,,,
5507,09/01/18 03:51:08 PM,73.234,,,,,
5508,09/01/18 04:51:08 PM,67.221,,,,,
5509,09/01/18 05:51:08 PM,62.598,,,,,
5510,09/01/18 06:51:08 PM,56.750,,,,,
5511,09/01/18 07:51:08 PM,53.798,,,,,
5512,09/01/18 08:51:08 PM,52.750,,,,,
5513,09/01/18 09:51:08 PM,51.346,,,,,
5514,09/01/18 10:51:08 PM,50.995,,,,,
5515,09/01/18 11:51:08 PM,49.937,,,,,
5516,09/02/18 12:51:08 AM,49.759,,,,,
5517,09/02/18 01:51:08 AM,50.290,,,,,
5518,09/02/18 02:51:08 AM,48.517,,,,,
5519,09/02/18 03:51:08 AM,48.517,,,,,
5520,09/02/18 04:51:08 AM,49.050,,,,,
5521,09/02/18 05:51:08 AM,49.759,,,,,
5522,09/02/18 06:51:08 AM,49.582,,,,,
5523,09/02/18 07:51:08 AM,53.623,,,,,
5524,09/02/18 08:51:08 AM,58.131,,,,,
5525,09/02/18 09:51:08 AM,63.626,,,,,
5526,09/02/18 10:51:08 AM,68.592,,,,,
5527,09/02/18 11:51:08 AM,72.891,,,,,
5528,09/02/18 12:51:08 PM,76.876,,,,,
5529,09/02/18 01:51:08 PM,79.502,,,,,
5530,09/02/18 02:51:08 PM,74.271,,,,,
5531,09/02/18 03:51:08 PM,66.708,,,,,
5532,09/02/18 04:51:08 PM,62.769,,,,,
5533,09/02/18 05:51:08 PM,58.820,,,,,
5534,09/02/18 06:51:08 PM,56.230,,,,,
5535,09/02/18 07:51:08 PM,54.669,,,,,
5536,09/02/18 08:51:08 PM,54.322,,,,,
5537,09/02/18 09:51:08 PM,53.973,,,,,
5538,09/02/18 10:51:08 PM,53.798,,,,,
5539,09/02/18 11:51:08 PM,53.449,,,,,
5540,09/03/18 12:51:08 AM,53.100,,,,,
5541,09/03/18 01:51:08 AM,52.750,,,,,
5542,09/03/18 02:51:08 AM,52.750,,,,,
5543,09/03/18 03:51:08 AM,52.401,,,,,
5544,09/03/18 04:51:08 AM,52.225,,,,,
5545,09/03/18 05:51:08 AM,52.050,,,,,
5546,09/03/18 06:51:08 AM,52.576,,,,,
5547,09/03/18 07:51:08 AM,54.842,,,,,
5548,09/03/18 08:51:08 AM,57.958,,,,,
5549,09/03/18 09:51:08 AM,64.652,,,,,
5550,09/03/18 10:51:08 AM,72.718,,,,,
5551,09/03/18 11:51:08 AM,81.975,,,,,
5552,09/03/18 12:51:08 PM,82.330,,,,,
5553,09/03/18 01:51:08 PM,81.621,,,,,
5554,09/03/18 02:51:08 PM,82.330,,,,,
5555,09/03/18 03:51:08 PM,72.718,,,,,
5556,09/03/18 04:51:08 PM,66.366,,,,,
5557,09/03/18 05:51:08 PM,61.398,,,,,
5558,09/03/18 06:51:08 PM,55.711,,,,,
5559,09/03/18 07:51:08 PM,56.230,,,,,
5560,09/03/18 08:51:08 PM,55.884,,,,,
5561,09/03/18 09:51:08 PM,55.017,,,,,
5562,09/03/18 10:51:08 PM,54.669,,,,,
5563,09/03/18 11:51:08 PM,53.798,,,,,
5564,09/04/18 12:51:08 AM,52.925,,,,,
5565,09/04/18 01:51:08 AM,52.225,,,,,
5566,09/04/18 02:51:08 AM,51.699,,,,,
5567,09/04/18 03:51:08 AM,52.050,,,,,
5568,09/04/18 04:51:08 AM,52.050,,,,,
5569,09/04/18 05:51:08 AM,52.576,,,,,
5570,09/04/18 06:51:08 AM,53.623,,,,,
5571,09/04/18 07:51:08 AM,57.268,,,,,
5572,09/04/18 08:51:08 AM,61.741,,,,,
5573,09/04/18 09:51:08 AM,75.484,,,,,
5574,09/04/18 10:51:08 AM,83.043,,,,,
5575,09/04/18 11:51:08 AM,83.043,,,,,
5576,09/04/18 12:51:08 PM,84.295,,,,,
5577,09/04/18 01:51:08 PM,82.864,,,,,
5578,09/04/18 02:51:08 PM,80.559,,,,,
5579,09/04/18 03:51:08 PM,70.824,,,,,
5580,09/04/18 04:51:08 PM,64.652,,,,,
5581,09/04/18 05:51:08 PM,60.712,,,,,
5582,09/04/18 06:51:08 PM,58.303,,,,,
5583,09/04/18 07:51:08 PM,57.268,,,,,
5584,09/04/18 08:51:08 PM,56.750,,,,,
5585,09/04/18 09:51:08 PM,56.404,,,,,
5586,09/04/18 10:51:08 PM,55.884,,,,,
5587,09/04/18 11:51:08 PM,55.189,,,,,
5588,09/05/18 12:51:08 AM,54.495,,,,,
5589,09/05/18 01:51:08 AM,54.147,,,,,
5590,09/05/18 02:51:08 AM,53.798,,,,,
5591,09/05/18 03:51:08 AM,53.100,,,,,
5592,09/05/18 04:51:08 AM,53.100,,,,,
5593,09/05/18 05:51:08 AM,53.449,,,,,
5594,09/05/18 06:51:08 AM,54.322,,,,,
5595,09/05/18 07:51:08 AM,57.441,,,,,
5596,09/05/18 08:51:08 AM,61.227,,,,,
5597,09/05/18 09:51:08 AM,67.735,,,,,
5598,09/05/18 10:51:08 AM,65.851,,,,,
5599,09/05/18 11:51:08 AM,70.308,,,,,
5600,09/05/18 12:51:08 PM,79.853,,,,,
5601,09/05/18 01:51:08 PM,78.098,,,,,
5602,09/05/18 02:51:08 PM,69.449,,,,,
5603,09/05/18 03:51:08 PM,65.338,,,,,
5604,09/05/18 04:51:08 PM,62.598,,,,,
5605,09/05/18 05:51:08 PM,59.337,,,,,
5606,09/05/18 06:51:08 PM,56.923,,,,,
5607,09/05/18 07:51:08 PM,55.884,,,,,
5608,09/05/18 08:51:08 PM,55.017,,,,,
5609,09/05/18 09:51:08 PM,54.147,,,,,
5610,09/05/18 10:51:08 PM,53.973,,,,,
5611,09/05/18 11:51:08 PM,53.449,,,,,
5612,09/06/18 12:51:08 AM,52.576,,,,,
5613,09/06/18 01:51:08 AM,52.401,,,,,
5614,09/06/18 02:51:08 AM,51.874,,,,,
5615,09/06/18 03:51:08 AM,51.523,,,,,
5616,09/06/18 04:51:08 AM,51.874,,,,,
5617,09/06/18 05:51:08 AM,52.050,,,,,
5618,09/06/18 06:51:08 AM,52.401,,,,,
5619,09/06/18 07:51:08 AM,54.842,,,,,
5620,09/06/18 08:51:08 AM,58.476,,,,,
5621,09/06/18 09:51:08 AM,68.248,,,,,
5622,09/06/18 10:51:08 AM,81.797,,,,,
5623,09/06/18 11:51:08 AM,84.295,,,,,
5624,09/06/18 12:51:08 PM,85.194,,,,,
5625,09/06/18 01:51:08 PM,84.654,,,,,
5626,09/06/18 02:51:08 PM,88.650,,,,,
5627,09/06/18 03:51:08 PM,80.029,,,,,
5628,09/06/18 04:51:08 PM,71.168,,,,,
5629,09/06/18 05:51:08 PM,67.050,,,,,
5630,09/06/18 06:51:08 PM,62.254,,,,,
5631,09/06/18 07:51:08 PM,57.785,,,,,
5632,09/06/18 08:51:08 PM,56.577,,,,,
5633,09/06/18 09:51:08 PM,55.711,,,,,
5634,09/06/18 10:51:08 PM,54.842,,,,,
5635,09/06/18 11:51:08 PM,54.842,,,,,
5636,09/07/18 12:51:08 AM,52.925,,,,,
5637,09/07/18 01:51:08 AM,57.614,,,,,
5638,09/07/18 02:51:08 AM,55.537,,,,,
5639,09/07/18 03:51:08 AM,55.364,,,,,
5640,09/07/18 04:51:08 AM,54.495,,,,,
5641,09/07/18 05:51:08 AM,53.100,,,,,
5642,09/07/18 06:51:08 AM,55.537,,,,,
5643,09/07/18 07:51:08 AM,53.973,,,,,
5644,09/07/18 08:51:08 AM,59.337,,,,,
5645,09/07/18 09:51:08 AM,82.152,,,,,
5646,09/07/18 10:51:08 AM,89.384,,,,,
5647,09/07/18 11:51:08 AM,91.053,,,,,
5648,09/07/18 12:51:08 PM,92.737,,,,,
5649,09/07/18 01:51:08 PM,88.282,,,,,
5650,09/07/18 02:51:08 PM,89.200,,,,,
5651,09/07/18 03:51:08 PM,77.923,,,,,
5652,09/07/18 04:51:08 PM,77.923,,,,,
5653,09/07/18 05:51:08 PM,76.528,,,,,
5654,09/07/18 06:51:08 PM,71.683,,,,,
5655,09/07/18 07:51:08 PM,62.083,,,,,
5656,09/07/18 08:51:08 PM,58.993,,,,,
5657,09/07/18 09:51:08 PM,54.669,,,,,
5658,09/07/18 10:51:08 PM,52.050,,,,,
5659,09/07/18 11:51:08 PM,62.425,,,,,
5660,09/08/18 12:51:08 AM,62.254,,,,,
5661,09/08/18 01:51:08 AM,60.368,,,,,
5662,09/08/18 02:51:08 AM,57.614,,,,,
5663,09/08/18 03:51:08 AM,58.993,,,,,
5664,09/08/18 04:51:08 AM,55.884,,,,,
5665,09/08/18 05:51:08 AM,55.884,,,,,
5666,09/08/18 06:51:08 AM,57.268,,,,,
5667,09/08/18 07:51:08 AM,57.268,,,,,
5668,09/08/18 08:51:08 AM,61.569,,,,,
5669,09/08/18 09:51:08 AM,85.735,,,,,
5670,09/08/18 10:51:08 AM,91.240,,,,,
5671,09/08/18 11:51:08 AM,94.825,,,,,
5672,09/08/18 12:51:08 PM,95.207,,,,,
5673,09/08/18 01:51:08 PM,95.783,,,,,
5674,09/08/18 02:51:08 PM,96.361,,,,,
5675,09/08/18 03:51:08 PM,83.757,,,,,
5676,09/08/18 04:51:08 PM,79.678,,,,,
5677,09/08/18 05:51:08 PM,74.619,,,,,
5678,09/08/18 06:51:08 PM,69.278,,,,,
5679,09/08/18 07:51:08 PM,67.050,,,,,
5680,09/08/18 08:51:08 PM,65.851,,,,,
5681,09/08/18 09:51:08 PM,63.282,,,,,
5682,09/08/18 10:51:08 PM,58.303,,,,,
5683,09/08/18 11:51:08 PM,54.669,,,,,
5684,09/09/18 12:51:08 AM,52.401,,,,,
5685,09/09/18 01:51:08 AM,50.643,,,,,
5686,09/09/18 02:51:08 AM,50.290,,,,,
5687,09/09/18 03:51:08 AM,50.466,,,,,
5688,09/09/18 04:51:08 AM,48.695,,,,,
5689,09/09/18 05:51:08 AM,47.446,,,,,
5690,09/09/18 06:51:08 AM,49.050,,,,,
5691,09/09/18 07:51:08 AM,49.582,,,,,
5692,09/09/18 08:51:08 AM,55.711,,,,,
5693,09/09/18 09:51:08 AM,82.152,,,,,
5694,09/09/18 10:51:08 AM,85.915,,,,,
5695,09/09/18 11:51:08 AM,86.097,,,,,
5696,09/09/18 12:51:08 PM,88.650,,,,,
5697,09/09/18 01:51:08 PM,88.282,,,,,
5698,09/09/18 02:51:08 PM,91.425,,,,,
5699,09/09/18 03:51:08 PM,79.678,,,,,
5700,09/09/18 04:51:08 PM,74.619,,,,,
5701,09/09/18 05:51:08 PM,70.308,,,,,
5702,09/09/18 06:51:08 PM,64.825,,,,,
5703,09/09/18 07:51:08 PM,60.712,,,,,
5704,09/09/18 08:51:08 PM,58.820,,,,,
5705,09/09/18 09:51:08 PM,54.495,,,,,
5706,09/09/18 10:51:08 PM,51.172,,,,,
5707,09/09/18 11:51:08 PM,49.582,,,,,
5708,09/10/18 12:51:08 AM,49.759,,,,,
5709,09/10/18 01:51:08 AM,51.523,,,,,
5710,09/10/18 02:51:08 AM,50.466,,,,,
5711,09/10/18 03:51:08 AM,48.871,,,,,
5712,09/10/18 04:51:08 AM,49.228,,,,,
5713,09/10/18 05:51:08 AM,48.339,,,,,
5714,09/10/18 06:51:08 AM,49.228,,,,,
5715,09/10/18 07:51:08 AM,49.582,,,,,
5716,09/10/18 08:51:08 AM,54.495,,,,,
5717,09/10/18 09:51:08 AM,81.266,,,,,
5718,09/10/18 10:51:08 AM,86.459,,,,,
5719,09/10/18 11:51:08 AM,89.200,,,,,
5720,09/10/18 12:51:08 PM,91.240,,,,,
5721,09/10/18 01:51:08 PM,90.680,,,,,
5722,09/10/18 02:51:08 PM,90.309,,,,,
5723,09/10/18 03:51:08 PM,80.029,,,,,
5724,09/10/18 04:51:08 PM,75.659,,,,,
5725,09/10/18 05:51:08 PM,71.683,,,,,
5726,09/10/18 06:51:08 PM,66.193,,,,,
5727,09/10/18 07:51:08 PM,65.680,,,,,
5728,09/10/18 08:51:08 PM,63.282,,,,,
5729,09/10/18 09:51:08 PM,61.398,,,,,
5730,09/10/18 10:51:08 PM,57.441,,,,,
5731,09/10/18 11:51:08 PM,55.364,,,,,
5732,09/11/18 12:51:08 AM,53.623,,,,,
5733,09/11/18 01:51:08 AM,53.798,,,,,
5734,09/11/18 02:51:08 AM,52.050,,,,,
5735,09/11/18 03:51:08 AM,50.113,,,,,
5736,09/11/18 04:51:08 AM,50.995,,,,,
5737,09/11/18 05:51:08 AM,51.523,,,,,
5738,09/11/18 06:51:08 AM,52.401,,,,,
5739,09/11/18 07:51:08 AM,53.798,,,,,
5740,09/11/18 08:51:08 AM,57.785,,,,,
5741,09/11/18 09:51:08 AM,85.014,,,,,
5742,09/11/18 10:51:08 AM,92.174,,,,,
5743,09/11/18 11:51:08 AM,93.873,,,,,
5744,09/11/18 12:51:08 PM,93.873,,,,,
5745,09/11/18 01:51:08 PM,89.384,,,,,
5746,09/11/18 02:51:08 PM,90.309,,,,,
5747,09/11/18 03:51:08 PM,76.876,,,,,
5748,09/11/18 04:51:08 PM,71.512,,,,,
5749,09/11/18 05:51:08 PM,67.906,,,,,
5750,09/11/18 06:51:08 PM,63.455,,,,,
5751,09/11/18 07:51:08 PM,60.368,,,,,
5752,09/11/18 08:51:08 PM,58.476,,,,,
5753,09/11/18 09:51:08 PM,56.404,,,,,
5754,09/11/18 10:51:08 PM,56.057,,,,,
5755,09/11/18 11:51:08 PM,58.131,,,,,
5756,09/12/18 12:51:08 AM,59.508,,,,,
5757,09/12/18 01:51:08 AM,59.680,,,,,
5758,09/12/18 02:51:08 AM,59.508,,,,,
5759,09/12/18 03:51:08 AM,57.096,,,,,
5760,09/12/18 04:51:08 AM,55.537,,,,,
5761,09/12/18 05:51:08 AM,54.495,,,,,
5762,09/12/18 06:51:08 AM,55.189,,,,,
5763,09/12/18 07:51:08 AM,55.711,,,,,
5764,09/12/18 08:51:08 AM,59.851,,,,,
5765,09/12/18 09:51:08 AM,80.735,,,,,
5766,09/12/18 10:51:08 AM,85.194,,,,,
5767,09/12/18 11:51:08 AM,84.654,,,,,
5768,09/12/18 12:51:08 PM,81.090,,,,,
5769,09/12/18 01:51:08 PM,80.382,,,,,
5770,09/12/18 02:51:08 PM,78.624,,,,,
5771,09/12/18 03:51:08 PM,67.906,,,,,
5772,09/12/18 04:51:08 PM,64.139,,,,,
5773,09/12/18 05:51:08 PM,61.398,,,,,
5774,09/12/18 06:51:08 PM,57.268,,,,,
5775,09/12/18 07:51:08 PM,55.364,,,,,
5776,09/12/18 08:51:08 PM,55.189,,,,,
5777,09/12/18 09:51:08 PM,54.147,,,,,
5778,09/12/18 10:51:08 PM,53.623,,,,,
5779,09/12/18 11:51:08 PM,53.274,,,,,
5780,09/13/18 12:51:08 AM,52.925,,,,,
5781,09/13/18 01:51:08 AM,52.050,,,,,
5782,09/13/18 02:51:08 AM,50.995,,,,,
5783,09/13/18 03:51:08 AM,51.172,,,,,
5784,09/13/18 04:51:08 AM,52.401,,,,,
5785,09/13/18 05:51:08 AM,53.100,,,,,
5786,09/13/18 06:51:08 AM,54.147,,,,,
5787,09/13/18 07:51:08 AM,54.669,,,,,
5788,09/13/18 08:51:08 AM,59.337,,,,,
5789,09/13/18 09:51:08 AM,80.029,,,,,
5790,09/13/18 10:51:08 AM,83.757,,,,,
5791,09/13/18 11:51:08 AM,82.686,,,,,
5792,09/13/18 12:51:08 PM,82.864,,,,,
5793,09/13/18 01:51:08 PM,79.326,,,,,
5794,09/13/18 02:51:08 PM,78.098,,,,,
5795,09/13/18 03:51:08 PM,69.278,,,,,
5796,09/13/18 04:51:08 PM,64.139,,,,,
5797,09/13/18 05:51:08 PM,61.398,,,,,
5798,09/13/18 06:51:08 PM,57.268,,,,,
5799,09/13/18 07:51:08 PM,54.669,,,,,
5800,09/13/18 08:51:08 PM,54.147,,,,,
5801,09/13/18 09:51:08 PM,54.147,,,,,
5802,09/13/18 10:51:08 PM,52.576,,,,,
5803,09/13/18 11:51:08 PM,52.576,,,,,
5804,09/14/18 12:51:08 AM,52.225,,,,,
5805,09/14/18 01:51:08 AM,50.643,,,,,
5806,09/14/18 02:51:08 AM,50.466,,,,,
5807,09/14/18 03:51:08 AM,49.050,,,,,
5808,09/14/18 04:51:08 AM,48.339,,,,,
5809,09/14/18 05:51:08 AM,48.339,,,,,
5810,09/14/18 06:51:08 AM,49.404,,,,,
5811,09/14/18 07:51:08 AM,52.750,,,,,
5812,09/14/18 08:51:08 AM,62.425,,,,,
5813,09/14/18 09:51:08 AM,76.354,,,,,
5814,09/14/18 10:51:08 AM,85.194,,,,,
5815,09/14/18 11:51:08 AM,87.915,,,,,
5816,09/14/18 12:51:08 PM,86.823,,,,,
5817,09/14/18 01:51:08 PM,82.508,,,,,
5818,09/14/18 02:51:08 PM,84.115,,,,,
5819,09/14/18 03:51:08 PM,72.028,,,,,
5820,09/14/18 04:51:08 PM,67.050,,,,,
5821,09/14/18 05:51:08 PM,63.282,,,,,
5822,09/14/18 06:51:08 PM,59.680,,,,,
5823,09/14/18 07:51:08 PM,58.820,,,,,
5824,09/14/18 08:51:08 PM,58.131,,,,,
5825,09/14/18 09:51:08 PM,57.096,,,,,
5826,09/14/18 10:51:08 PM,56.230,,,,,
5827,09/14/18 11:51:08 PM,55.017,,,,,
5828,09/15/18 12:51:08 AM,54.842,,,,,
5829,09/15/18 01:51:08 AM,53.973,,,,,
5830,09/15/18 02:51:08 AM,53.274,,,,,
5831,09/15/18 03:51:08 AM,53.623,,,,,
5832,09/15/18 04:51:08 AM,52.750,,,,,
5833,09/15/18 05:51:08 AM,52.225,,,,,
5834,09/15/18 06:51:08 AM,52.401,,,,,
5835,09/15/18 07:51:08 AM,53.100,,,,,
5836,09/15/18 08:51:08 AM,58.476,,,,,
5837,09/15/18 09:51:08 AM,77.400,,,,,
5838,09/15/18 10:51:08 AM,83.399,,,,,
5839,09/15/18 11:51:08 AM,83.043,,,,,
5840,09/15/18 12:51:08 PM,83.757,,,,,
5841,09/15/18 01:51:08 PM,79.326,,,,,
5842,09/15/18 02:51:08 PM,78.624,,,,,
5843,09/15/18 03:51:08 PM,69.278,,,,,
5844,09/15/18 04:51:08 PM,64.481,,,,,
5845,09/15/18 05:51:08 PM,60.883,,,,,
5846,09/15/18 06:51:08 PM,57.096,,,,,
5847,09/15/18 07:51:08 PM,55.364,,,,,
5848,09/15/18 08:51:08 PM,54.495,,,,,
