"Plot Title: UNF"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1694,07/16/18 11:36:34 AM,94.633,,,
1695,07/16/18 12:36:34 PM,96.168,,,
1696,07/16/18 01:36:34 PM,88.833,,,
1697,07/16/18 02:36:34 PM,89.200,,,
1698,07/16/18 03:36:34 PM,87.368,,,
1699,07/16/18 04:36:34 PM,85.014,,,
1700,07/16/18 05:36:34 PM,71.856,,,
1701,07/16/18 06:36:34 PM,63.282,,,
1702,07/16/18 07:36:34 PM,60.368,,,
1703,07/16/18 08:36:34 PM,57.785,,,
1704,07/16/18 09:36:34 PM,55.711,,,
1705,07/16/18 10:36:34 PM,54.495,,,
1706,07/16/18 11:36:34 PM,54.147,,,
1707,07/17/18 12:36:34 AM,53.623,,,
1708,07/17/18 01:36:34 AM,52.750,,,
1709,07/17/18 02:36:34 AM,52.050,,,
1710,07/17/18 03:36:34 AM,51.699,,,
1711,07/17/18 04:36:34 AM,50.643,,,
1712,07/17/18 05:36:34 AM,49.759,,,
1713,07/17/18 06:36:34 AM,49.228,,,
1714,07/17/18 07:36:34 AM,50.643,,,
1715,07/17/18 08:36:34 AM,54.842,,,
1716,07/17/18 09:36:34 AM,58.303,,,
1717,07/17/18 10:36:34 AM,62.769,,,
1718,07/17/18 11:36:34 AM,97.916,,,
1719,07/17/18 12:36:34 PM,97.331,,,
1720,07/17/18 01:36:34 PM,91.612,,,
1721,07/17/18 02:36:34 PM,91.425,,,
1722,07/17/18 03:36:34 PM,89.569,,,
1723,07/17/18 04:36:34 PM,89.569,,,
1724,07/17/18 05:36:34 PM,74.791,,,
1725,07/17/18 06:36:34 PM,65.680,,,
1726,07/17/18 07:36:34 PM,61.569,,,
1727,07/17/18 08:36:34 PM,58.993,,,
1728,07/17/18 09:36:34 PM,56.230,,,
1729,07/17/18 10:36:34 PM,53.623,,,
1730,07/17/18 11:36:34 PM,51.874,,,
1731,07/18/18 12:36:34 AM,51.346,,,
1732,07/18/18 01:36:34 AM,49.759,,,
1733,07/18/18 02:36:34 AM,47.088,,,
1734,07/18/18 03:36:34 AM,45.648,,,
1735,07/18/18 04:36:34 AM,46.188,,,
1736,07/18/18 05:36:34 AM,47.266,,,
1737,07/18/18 06:36:34 AM,48.339,,,
1738,07/18/18 07:36:34 AM,48.871,,,
1739,07/18/18 08:36:34 AM,51.699,,,
1740,07/18/18 09:36:34 AM,58.131,,,
1741,07/18/18 10:36:34 AM,63.282,,,
1742,07/18/18 11:36:34 AM,95.207,,,
1743,07/18/18 12:36:34 PM,93.873,,,
1744,07/18/18 01:36:34 PM,87.186,,,
1745,07/18/18 02:36:34 PM,85.735,,,
1746,07/18/18 03:36:34 PM,85.915,,,
1747,07/18/18 04:36:34 PM,85.374,,,
1748,07/18/18 05:36:34 PM,73.234,,,
1749,07/18/18 06:36:34 PM,64.310,,,
1750,07/18/18 07:36:34 PM,59.680,,,
1751,07/18/18 08:36:34 PM,57.614,,,
1752,07/18/18 09:36:34 PM,56.577,,,
1753,07/18/18 10:36:34 PM,55.537,,,
1754,07/18/18 11:36:34 PM,54.495,,,
1755,07/19/18 12:36:34 AM,54.147,,,
1756,07/19/18 01:36:34 AM,53.798,,,
1757,07/19/18 02:36:34 AM,52.576,,,
1758,07/19/18 03:36:34 AM,51.172,,,
1759,07/19/18 04:36:34 AM,50.643,,,
1760,07/19/18 05:36:34 AM,50.290,,,
1761,07/19/18 06:36:34 AM,50.819,,,
1762,07/19/18 07:36:34 AM,52.225,,,
1763,07/19/18 08:36:34 AM,54.495,,,
1764,07/19/18 09:36:34 AM,59.851,,,
1765,07/19/18 10:36:34 AM,64.310,,,
1766,07/19/18 11:36:34 AM,100.483,,,
1767,07/19/18 12:36:34 PM,99.687,,,
1768,07/19/18 01:36:34 PM,92.363,,,
1769,07/19/18 02:36:34 PM,94.825,,,
1770,07/19/18 03:36:34 PM,96.361,,,
1771,07/19/18 04:36:34 PM,95.016,,,
1772,07/19/18 05:36:34 PM,79.326,,,
1773,07/19/18 06:36:34 PM,69.449,,,
1774,07/19/18 07:36:34 PM,65.338,,,
1775,07/19/18 08:36:34 PM,61.569,,,
1776,07/19/18 09:36:34 PM,58.476,,,
1777,07/19/18 10:36:34 PM,56.404,,,
1778,07/19/18 11:36:34 PM,55.884,,,
1779,07/20/18 12:36:34 AM,54.842,,,
1780,07/20/18 01:36:34 AM,54.842,,,
1781,07/20/18 02:36:34 AM,55.189,,,
1782,07/20/18 03:36:34 AM,53.798,,,
1783,07/20/18 04:36:34 AM,53.973,,,
1784,07/20/18 05:36:34 AM,53.973,,,
1785,07/20/18 06:36:34 AM,56.923,,,
1786,07/20/18 07:36:34 AM,55.537,,,
1787,07/20/18 08:36:34 AM,57.785,,,
1788,07/20/18 09:36:34 AM,64.481,,,
1789,07/20/18 10:36:34 AM,68.421,,,
1790,07/20/18 11:36:34 AM,99.093,,,
1791,07/20/18 12:36:34 PM,100.882,,,
1792,07/20/18 01:36:34 PM,96.942,,,
1793,07/20/18 02:36:34 PM,94.444,,,
1794,07/20/18 03:36:34 PM,92.550,,,
1795,07/20/18 04:36:34 PM,92.737,,,
1796,07/20/18 05:36:34 PM,80.029,,,
1797,07/20/18 06:36:34 PM,72.028,,,
1798,07/20/18 07:36:34 PM,67.564,,,
1799,07/20/18 08:36:34 PM,64.996,,,
1800,07/20/18 09:36:34 PM,62.598,,,
1801,07/20/18 10:36:34 PM,61.227,,,
1802,07/20/18 11:36:34 PM,60.539,,,
1803,07/21/18 12:36:34 AM,58.820,,,
1804,07/21/18 01:36:34 AM,57.614,,,
1805,07/21/18 02:36:34 AM,56.923,,,
1806,07/21/18 03:36:34 AM,56.230,,,
1807,07/21/18 04:36:34 AM,55.884,,,
1808,07/21/18 05:36:34 AM,55.537,,,
1809,07/21/18 06:36:34 AM,55.364,,,
1810,07/21/18 07:36:34 AM,56.057,,,
1811,07/21/18 08:36:34 AM,58.131,,,
1812,07/21/18 09:36:34 AM,63.626,,,
1813,07/21/18 10:36:34 AM,68.077,,,
1814,07/21/18 11:36:34 AM,98.503,,,
1815,07/21/18 12:36:34 PM,98.897,,,
1816,07/21/18 01:36:34 PM,94.253,,,
1817,07/21/18 02:36:34 PM,90.680,,,
1818,07/21/18 03:36:34 PM,91.240,,,
1819,07/21/18 04:36:34 PM,88.099,,,
1820,07/21/18 05:36:34 PM,75.832,,,
1821,07/21/18 06:36:34 PM,66.193,,,
1822,07/21/18 07:36:34 PM,62.425,,,
1823,07/21/18 08:36:34 PM,60.883,,,
1824,07/21/18 09:36:34 PM,59.508,,,
1825,07/21/18 10:36:34 PM,58.647,,,
1826,07/21/18 11:36:34 PM,58.303,,,
1827,07/22/18 12:36:34 AM,57.441,,,
1828,07/22/18 01:36:34 AM,57.096,,,
1829,07/22/18 02:36:34 AM,56.230,,,
1830,07/22/18 03:36:34 AM,55.017,,,
1831,07/22/18 04:36:34 AM,54.495,,,
1832,07/22/18 05:36:34 AM,54.147,,,
1833,07/22/18 06:36:34 AM,54.147,,,
1834,07/22/18 07:36:34 AM,54.842,,,
1835,07/22/18 08:36:34 AM,57.268,,,
1836,07/22/18 09:36:34 AM,62.598,,,
1837,07/22/18 10:36:34 AM,67.221,,,
1838,07/22/18 11:36:34 AM,99.885,,,
1839,07/22/18 12:36:34 PM,95.976,,,
1840,07/22/18 01:36:34 PM,90.309,,,
1841,07/22/18 02:36:34 PM,89.017,,,
1842,07/22/18 03:36:34 PM,89.017,,,
1843,07/22/18 04:36:34 PM,88.282,,,
1844,07/22/18 05:36:34 PM,76.006,,,
1845,07/22/18 06:36:34 PM,68.421,,,
1846,07/22/18 07:36:34 PM,65.680,,,
1847,07/22/18 08:36:34 PM,63.282,,,
1848,07/22/18 09:36:34 PM,62.083,,,
1849,07/22/18 10:36:34 PM,60.883,,,
1850,07/22/18 11:36:34 PM,59.508,,,
1851,07/23/18 12:36:34 AM,58.647,,,
1852,07/23/18 01:36:34 AM,57.958,,,
1853,07/23/18 02:36:34 AM,57.268,,,
1854,07/23/18 03:36:34 AM,56.577,,,
1855,07/23/18 04:36:34 AM,55.711,,,
1856,07/23/18 05:36:34 AM,54.842,,,
1857,07/23/18 06:36:34 AM,54.669,,,
1858,07/23/18 07:36:34 AM,55.711,,,
1859,07/23/18 08:36:34 AM,57.614,,,
1860,07/23/18 09:36:34 AM,63.111,,,
1861,07/23/18 10:36:34 AM,68.421,,,
1862,07/23/18 11:36:34 AM,103.923,,,
1863,07/23/18 12:36:34 PM,104.128,,,
1864,07/23/18 01:36:34 PM,95.976,,,
1865,07/23/18 02:36:34 PM,90.680,,,
1866,07/23/18 03:36:34 PM,90.309,,,
1867,07/23/18 04:36:34 PM,91.612,,,
1868,07/23/18 05:36:34 PM,78.975,,,
1869,07/23/18 06:36:34 PM,70.137,,,
1870,07/23/18 07:36:34 PM,66.022,,,
1871,07/23/18 08:36:34 PM,62.598,,,
1872,07/23/18 09:36:34 PM,59.508,,,
1873,07/23/18 10:36:34 PM,57.958,,,
1874,07/23/18 11:36:34 PM,56.750,,,
1875,07/24/18 12:36:34 AM,56.230,,,
1876,07/24/18 01:36:34 AM,55.711,,,
1877,07/24/18 02:36:34 AM,55.189,,,
1878,07/24/18 03:36:34 AM,54.495,,,
1879,07/24/18 04:36:34 AM,53.798,,,
1880,07/24/18 05:36:34 AM,53.274,,,
1881,07/24/18 06:36:34 AM,54.322,,,
1882,07/24/18 07:36:34 AM,56.404,,,
1883,07/24/18 08:36:34 AM,59.164,,,
1884,07/24/18 09:36:34 AM,64.652,,,
1885,07/24/18 10:36:34 AM,69.964,,,
1886,07/24/18 11:36:34 AM,107.046,,,
1887,07/24/18 12:36:34 PM,107.470,,,
1888,07/24/18 01:36:34 PM,99.687,,,
1889,07/24/18 02:36:34 PM,99.687,,,
1890,07/24/18 03:36:34 PM,102.900,,,
1891,07/24/18 04:36:34 PM,105.370,,,
1892,07/24/18 05:36:34 PM,89.384,,,
1893,07/24/18 06:36:34 PM,80.206,,,
1894,07/24/18 07:36:34 PM,75.832,,,
1895,07/24/18 08:36:34 PM,72.028,,,
1896,07/24/18 09:36:34 PM,67.050,,,
1897,07/24/18 10:36:34 PM,62.425,,,
1898,07/24/18 11:36:34 PM,60.195,,,
1899,07/25/18 12:36:34 AM,61.569,,,
1900,07/25/18 01:36:34 AM,60.024,,,
1901,07/25/18 02:36:34 AM,61.398,,,
1902,07/25/18 03:36:34 AM,60.712,,,
1903,07/25/18 04:36:34 AM,60.024,,,
1904,07/25/18 05:36:34 AM,61.227,,,
1905,07/25/18 06:36:34 AM,61.227,,,
1906,07/25/18 07:36:34 AM,61.569,,,
1907,07/25/18 08:36:34 AM,62.769,,,
1908,07/25/18 09:36:34 AM,66.193,,,
1909,07/25/18 10:36:34 AM,71.683,,,
1910,07/25/18 11:36:34 AM,112.023,,,
1911,07/25/18 12:36:34 PM,114.492,,,
1912,07/25/18 01:36:34 PM,110.264,,,
1913,07/25/18 02:36:34 PM,108.750,,,
1914,07/25/18 03:36:34 PM,112.914,,,
1915,07/25/18 04:36:34 PM,109.612,,,
1916,07/25/18 05:36:34 PM,93.493,,,
1917,07/25/18 06:36:34 PM,83.579,,,
1918,07/25/18 07:36:34 PM,77.749,,,
1919,07/25/18 08:36:34 PM,70.995,,,
1920,07/25/18 09:36:34 PM,65.680,,,
1921,07/25/18 10:36:34 PM,61.569,,,
1922,07/25/18 11:36:34 PM,58.820,,,
1923,07/26/18 12:36:34 AM,57.096,,,
1924,07/26/18 01:36:34 AM,56.057,,,
1925,07/26/18 02:36:34 AM,55.364,,,
1926,07/26/18 03:36:34 AM,54.669,,,
1927,07/26/18 04:36:34 AM,53.973,,,
1928,07/26/18 05:36:34 AM,53.100,,,
1929,07/26/18 06:36:34 AM,52.401,,,
1930,07/26/18 07:36:34 AM,52.750,,,
1931,07/26/18 08:36:34 AM,55.017,,,
1932,07/26/18 09:36:34 AM,60.539,,,
1933,07/26/18 10:36:34 AM,66.537,,,
1934,07/26/18 11:36:34 AM,104.128,,,
1935,07/26/18 12:36:34 PM,100.683,,,
1936,07/26/18 01:36:34 PM,95.400,,,
1937,07/26/18 02:36:34 PM,92.550,,,
1938,07/26/18 03:36:34 PM,93.304,,,
1939,07/26/18 04:36:34 PM,93.115,,,
1940,07/26/18 05:36:34 PM,78.449,,,
1941,07/26/18 06:36:34 PM,70.480,,,
1942,07/26/18 07:36:34 PM,66.022,,,
1943,07/26/18 08:36:34 PM,62.425,,,
1944,07/26/18 09:36:34 PM,59.337,,,
1945,07/26/18 10:36:34 PM,56.923,,,
1946,07/26/18 11:36:34 PM,55.364,,,
1947,07/27/18 12:36:34 AM,54.495,,,
1948,07/27/18 01:36:34 AM,53.973,,,
1949,07/27/18 02:36:34 AM,52.925,,,
1950,07/27/18 03:36:34 AM,51.874,,,
1951,07/27/18 04:36:34 AM,51.172,,,
1952,07/27/18 05:36:34 AM,51.346,,,
1953,07/27/18 06:36:34 AM,51.699,,,
1954,07/27/18 07:36:34 AM,53.449,,,
1955,07/27/18 08:36:34 AM,55.017,,,
1956,07/27/18 09:36:34 AM,60.024,,,
1957,07/27/18 10:36:34 AM,63.455,,,
1958,07/27/18 11:36:34 AM,99.291,,,
1959,07/27/18 12:36:34 PM,101.685,,,
1960,07/27/18 01:36:34 PM,97.916,,,
1961,07/27/18 02:36:34 PM,94.444,,,
1962,07/27/18 03:36:34 PM,92.550,,,
1963,07/27/18 04:36:34 PM,92.737,,,
1964,07/27/18 05:36:34 PM,77.749,,,
1965,07/27/18 06:36:34 PM,68.934,,,
1966,07/27/18 07:36:34 PM,64.310,,,
1967,07/27/18 08:36:34 PM,59.680,,,
1968,07/27/18 09:36:34 PM,56.404,,,
1969,07/27/18 10:36:34 PM,54.669,,,
1970,07/27/18 11:36:34 PM,53.274,,,
1971,07/28/18 12:36:34 AM,52.225,,,
1972,07/28/18 01:36:34 AM,51.699,,,
1973,07/28/18 02:36:34 AM,50.643,,,
1974,07/28/18 03:36:34 AM,49.582,,,
1975,07/28/18 04:36:34 AM,49.050,,,
1976,07/28/18 05:36:34 AM,48.695,,,
1977,07/28/18 06:36:34 AM,47.982,,,
1978,07/28/18 07:36:34 AM,49.050,,,
1979,07/28/18 08:36:34 AM,52.401,,,
1980,07/28/18 09:36:34 AM,57.958,,,
1981,07/28/18 10:36:34 AM,61.569,,,
1982,07/28/18 11:36:34 AM,97.331,,,
1983,07/28/18 12:36:34 PM,99.489,,,
1984,07/28/18 01:36:34 PM,94.825,,,
1985,07/28/18 02:36:34 PM,88.833,,,
1986,07/28/18 03:36:34 PM,90.495,,,
1987,07/28/18 04:36:34 PM,91.240,,,
1988,07/28/18 05:36:34 PM,76.876,,,
1989,07/28/18 06:36:34 PM,69.622,,,
1990,07/28/18 07:36:34 PM,65.680,,,
1991,07/28/18 08:36:34 PM,61.398,,,
1992,07/28/18 09:36:34 PM,58.303,,,
1993,07/28/18 10:36:34 PM,56.057,,,
1994,07/28/18 11:36:34 PM,54.322,,,
1995,07/29/18 12:36:34 AM,52.925,,,
1996,07/29/18 01:36:34 AM,51.874,,,
1997,07/29/18 02:36:34 AM,50.466,,,
1998,07/29/18 03:36:34 AM,49.937,,,
1999,07/29/18 04:36:34 AM,49.937,,,
2000,07/29/18 05:36:34 AM,50.113,,,
2001,07/29/18 06:36:34 AM,49.937,,,
2002,07/29/18 07:36:34 AM,50.819,,,
2003,07/29/18 08:36:34 AM,55.711,,,
2004,07/29/18 09:36:34 AM,59.337,,,
2005,07/29/18 10:36:34 AM,66.366,,,
2006,07/29/18 11:36:34 AM,90.309,,,
2007,07/29/18 12:36:34 PM,95.783,,,
2008,07/29/18 01:36:34 PM,90.867,,,
2009,07/29/18 02:36:34 PM,82.508,,,
2010,07/29/18 03:36:34 PM,87.004,,,
2011,07/29/18 04:36:34 PM,89.017,,,
2012,07/29/18 05:36:34 PM,79.151,,,
2013,07/29/18 06:36:34 PM,72.028,,,
2014,07/29/18 07:36:34 PM,68.592,,,
2015,07/29/18 08:36:34 PM,64.481,,,
2016,07/29/18 09:36:34 PM,61.741,,,
2017,07/29/18 10:36:34 PM,59.164,,,
2018,07/29/18 11:36:34 PM,57.096,,,
2019,07/30/18 12:36:34 AM,55.711,,,
2020,07/30/18 01:36:34 AM,54.842,,,
2021,07/30/18 02:36:34 AM,54.495,,,
2022,07/30/18 03:36:34 AM,55.711,,,
2023,07/30/18 04:36:34 AM,55.537,,,
2024,07/30/18 05:36:34 AM,53.449,,,
2025,07/30/18 06:36:34 AM,52.925,,,
2026,07/30/18 07:36:34 AM,52.925,,,
2027,07/30/18 08:36:34 AM,54.669,,,
2028,07/30/18 09:36:34 AM,60.195,,,
2029,07/30/18 10:36:34 AM,64.996,,,
2030,07/30/18 11:36:34 AM,100.283,,,
2031,07/30/18 12:36:34 PM,103.923,,,
2032,07/30/18 01:36:34 PM,97.916,,,
2033,07/30/18 02:36:34 PM,91.612,,,
2034,07/30/18 03:36:34 PM,94.825,,,
2035,07/30/18 04:36:34 PM,95.207,,,
2036,07/30/18 05:36:34 PM,81.975,,,
2037,07/30/18 06:36:34 PM,74.271,,,
2038,07/30/18 07:36:34 PM,68.763,,,
2039,07/30/18 08:36:34 PM,64.139,,,
2040,07/30/18 09:36:34 PM,60.195,,,
2041,07/30/18 10:36:34 PM,57.268,,,
2042,07/30/18 11:36:34 PM,55.364,,,
2043,07/31/18 12:36:34 AM,53.973,,,
2044,07/31/18 01:36:34 AM,52.576,,,
2045,07/31/18 02:36:34 AM,51.523,,,
2046,07/31/18 03:36:34 AM,50.819,,,
2047,07/31/18 04:36:34 AM,51.172,,,
2048,07/31/18 05:36:34 AM,51.172,,,
2049,07/31/18 06:36:34 AM,49.759,,,
2050,07/31/18 07:36:34 AM,50.113,,,
2051,07/31/18 08:36:34 AM,52.576,,,
2052,07/31/18 09:36:34 AM,58.131,,,
2053,07/31/18 10:36:34 AM,65.509,,,
2054,07/31/18 11:36:34 AM,99.687,,,
2055,07/31/18 12:36:34 PM,99.489,,,
2056,07/31/18 01:36:34 PM,94.062,,,
2057,07/31/18 02:36:34 PM,89.200,,,
2058,07/31/18 03:36:34 PM,90.680,,,
2059,07/31/18 04:36:34 PM,91.987,,,
2060,07/31/18 05:36:34 PM,78.449,,,
2061,07/31/18 06:36:34 PM,69.793,,,
2062,07/31/18 07:36:34 PM,64.481,,,
2063,07/31/18 08:36:34 PM,60.539,,,
2064,07/31/18 09:36:34 PM,57.958,,,
2065,07/31/18 10:36:34 PM,55.537,,,
2066,07/31/18 11:36:34 PM,53.274,,,
2067,08/01/18 12:36:34 AM,52.050,,,
2068,08/01/18 01:36:34 AM,51.346,,,
2069,08/01/18 02:36:34 AM,50.995,,,
2070,08/01/18 03:36:34 AM,50.466,,,
2071,08/01/18 04:36:34 AM,49.937,,,
2072,08/01/18 05:36:34 AM,49.228,,,
2073,08/01/18 06:36:34 AM,48.695,,,
2074,08/01/18 07:36:34 AM,49.759,,,
2075,08/01/18 08:36:34 AM,51.699,,,
2076,08/01/18 09:36:34 AM,57.096,,,
2077,08/01/18 10:36:34 AM,63.626,,,
2078,08/01/18 11:36:34 AM,96.748,,,
2079,08/01/18 12:36:34 PM,101.484,,,
2080,08/01/18 01:36:34 PM,96.361,,,
2081,08/01/18 02:36:34 PM,91.987,,,
2082,08/01/18 03:36:34 PM,91.987,,,
2083,08/01/18 04:36:34 PM,94.633,,,
2084,08/01/18 05:36:34 PM,81.621,,,
2085,08/01/18 06:36:34 PM,73.753,,,
2086,08/01/18 07:36:34 PM,67.735,,,
2087,08/01/18 08:36:34 PM,63.111,,,
2088,08/01/18 09:36:34 PM,58.820,,,
2089,08/01/18 10:36:34 PM,56.057,,,
2090,08/01/18 11:36:34 PM,54.322,,,
2091,08/02/18 12:36:34 AM,52.925,,,
2092,08/02/18 01:36:34 AM,52.050,,,
2093,08/02/18 02:36:34 AM,50.995,,,
2094,08/02/18 03:36:34 AM,50.113,,,
2095,08/02/18 04:36:34 AM,49.404,,,
2096,08/02/18 05:36:34 AM,49.050,,,
2097,08/02/18 06:36:34 AM,48.339,,,
2098,08/02/18 07:36:34 AM,48.871,,,
2099,08/02/18 08:36:34 AM,51.346,,,
2100,08/02/18 09:36:34 AM,57.614,,,
2101,08/02/18 10:36:34 AM,63.111,,,
2102,08/02/18 11:36:34 AM,97.331,,,
2103,08/02/18 12:36:34 PM,102.697,,,
2104,08/02/18 01:36:34 PM,96.168,,,
2105,08/02/18 02:36:34 PM,88.833,,,
2106,08/02/18 03:36:34 PM,92.550,,,
2107,08/02/18 04:36:34 PM,94.825,,,
2108,08/02/18 05:36:34 PM,78.975,,,
2109,08/02/18 06:36:34 PM,71.168,,,
2110,08/02/18 07:36:34 PM,66.193,,,
2111,08/02/18 08:36:34 PM,61.912,,,
2112,08/02/18 09:36:34 PM,57.785,,,
2113,08/02/18 10:36:34 PM,54.669,,,
2114,08/02/18 11:36:34 PM,53.100,,,
2115,08/03/18 12:36:34 AM,52.050,,,
2116,08/03/18 01:36:34 AM,51.172,,,
2117,08/03/18 02:36:34 AM,50.466,,,
2118,08/03/18 03:36:34 AM,49.937,,,
2119,08/03/18 04:36:34 AM,49.228,,,
2120,08/03/18 05:36:34 AM,48.695,,,
2121,08/03/18 06:36:34 AM,47.982,,,
2122,08/03/18 07:36:34 AM,48.339,,,
2123,08/03/18 08:36:34 AM,50.466,,,
2124,08/03/18 09:36:34 AM,56.230,,,
2125,08/03/18 10:36:34 AM,62.425,,,
2126,08/03/18 11:36:34 AM,95.207,,,
2127,08/03/18 12:36:34 PM,99.687,,,
2128,08/03/18 01:36:34 PM,95.976,,,
2129,08/03/18 02:36:34 PM,88.466,,,
2130,08/03/18 03:36:34 PM,89.017,,,
2131,08/03/18 04:36:34 PM,94.253,,,
2132,08/03/18 05:36:34 PM,82.508,,,
2133,08/03/18 06:36:34 PM,74.446,,,
2134,08/03/18 07:36:34 PM,70.137,,,
2135,08/03/18 08:36:34 PM,66.366,,,
2136,08/03/18 09:36:34 PM,63.111,,,
2137,08/03/18 10:36:34 PM,61.741,,,
2138,08/03/18 11:36:34 PM,61.227,,,
2139,08/04/18 12:36:34 AM,60.195,,,
2140,08/04/18 01:36:34 AM,59.164,,,
2141,08/04/18 02:36:34 AM,59.851,,,
2142,08/04/18 03:36:34 AM,61.227,,,
2143,08/04/18 04:36:34 AM,61.569,,,
2144,08/04/18 05:36:34 AM,61.912,,,
2145,08/04/18 06:36:34 AM,61.741,,,
2146,08/04/18 07:36:34 AM,61.912,,,
2147,08/04/18 08:36:34 AM,63.797,,,
2148,08/04/18 09:36:34 AM,66.708,,,
2149,08/04/18 10:36:34 AM,71.856,,,
2150,08/04/18 11:36:34 AM,104.954,,,
2151,08/04/18 12:36:34 PM,115.178,,,
2152,08/04/18 01:36:34 PM,113.362,,,
2153,08/04/18 02:36:34 PM,102.900,,,
2154,08/04/18 03:36:34 PM,104.333,,,
2155,08/04/18 04:36:34 PM,104.128,,,
2156,08/04/18 05:36:34 PM,88.282,,,
2157,08/04/18 06:36:34 PM,79.151,,,
2158,08/04/18 07:36:34 PM,74.446,,,
2159,08/04/18 08:36:34 PM,70.995,,,
2160,08/04/18 09:36:34 PM,68.077,,,
2161,08/04/18 10:36:34 PM,66.366,,,
2162,08/04/18 11:36:34 PM,63.968,,,
2163,08/05/18 12:36:34 AM,61.398,,,
2164,08/05/18 01:36:34 AM,58.820,,,
2165,08/05/18 02:36:34 AM,57.441,,,
2166,08/05/18 03:36:34 AM,56.577,,,
2167,08/05/18 04:36:34 AM,53.798,,,
2168,08/05/18 05:36:34 AM,52.050,,,
2169,08/05/18 06:36:34 AM,51.699,,,
2170,08/05/18 07:36:34 AM,52.750,,,
2171,08/05/18 08:36:34 AM,54.495,,,
2172,08/05/18 09:36:34 AM,60.024,,,
2173,08/05/18 10:36:34 AM,67.221,,,
2174,08/05/18 11:36:34 AM,99.291,,,
2175,08/05/18 12:36:34 PM,107.895,,,
2176,08/05/18 01:36:34 PM,105.577,,,
2177,08/05/18 02:36:34 PM,98.699,,,
2178,08/05/18 03:36:34 PM,102.290,,,
2179,08/05/18 04:36:34 PM,101.685,,,
2180,08/05/18 05:36:34 PM,87.368,,,
2181,08/05/18 06:36:34 PM,78.975,,,
2182,08/05/18 07:36:34 PM,74.446,,,
2183,08/05/18 08:36:34 PM,70.651,,,
2184,08/05/18 09:36:34 PM,67.906,,,
2185,08/05/18 10:36:34 PM,65.509,,,
2186,08/05/18 11:36:34 PM,62.254,,,
2187,08/06/18 12:36:34 AM,58.820,,,
2188,08/06/18 01:36:34 AM,57.958,,,
2189,08/06/18 02:36:34 AM,56.230,,,
2190,08/06/18 03:36:34 AM,57.614,,,
2191,08/06/18 04:36:34 AM,57.096,,,
2192,08/06/18 05:36:34 AM,55.189,,,
2193,08/06/18 06:36:34 AM,56.057,,,
2194,08/06/18 07:36:34 AM,58.303,,,
2195,08/06/18 08:36:34 AM,61.054,,,
2196,08/06/18 09:36:34 AM,65.509,,,
2197,08/06/18 10:36:34 AM,72.028,,,
2198,08/06/18 11:36:34 AM,107.046,,,
2199,08/06/18 12:36:34 PM,110.046,,,
2200,08/06/18 01:36:34 PM,106.835,,,
2201,08/06/18 02:36:34 PM,102.900,,,
2202,08/06/18 03:36:34 PM,106.624,,,
2203,08/06/18 04:36:34 PM,104.333,,,
2204,08/06/18 05:36:34 PM,91.053,,,
2205,08/06/18 06:36:34 PM,81.266,,,
2206,08/06/18 07:36:34 PM,76.528,,,
2207,08/06/18 08:36:34 PM,73.234,,,
2208,08/06/18 09:36:34 PM,70.824,,,
2209,08/06/18 10:36:34 PM,69.107,,,
2210,08/06/18 11:36:34 PM,67.221,,,
2211,08/07/18 12:36:34 AM,65.167,,,
2212,08/07/18 01:36:34 AM,63.455,,,
2213,08/07/18 02:36:34 AM,61.227,,,
2214,08/07/18 03:36:34 AM,60.195,,,
2215,08/07/18 04:36:34 AM,60.024,,,
2216,08/07/18 05:36:34 AM,56.750,,,
2217,08/07/18 06:36:34 AM,53.973,,,
2218,08/07/18 07:36:34 AM,53.100,,,
2219,08/07/18 08:36:34 AM,55.017,,,
2220,08/07/18 09:36:34 AM,60.195,,,
2221,08/07/18 10:36:34 AM,64.825,,,
2222,08/07/18 11:36:34 AM,91.425,,,
2223,08/07/18 12:36:34 PM,94.062,,,
2224,08/07/18 01:36:34 PM,92.174,,,
2225,08/07/18 02:36:34 PM,86.641,,,
2226,08/07/18 03:36:34 PM,89.755,,,
2227,08/07/18 04:36:34 PM,89.200,,,
2228,08/07/18 05:36:34 PM,81.975,,,
2229,08/07/18 06:36:34 PM,74.446,,,
2230,08/07/18 07:36:34 PM,68.592,,,
2231,08/07/18 08:36:34 PM,62.254,,,
2232,08/07/18 09:36:34 PM,59.164,,,
2233,08/07/18 10:36:34 PM,56.923,,,
2234,08/07/18 11:36:34 PM,54.842,,,
2235,08/08/18 12:36:34 AM,53.623,,,
2236,08/08/18 01:36:34 AM,52.401,,,
2237,08/08/18 02:36:34 AM,52.225,,,
2238,08/08/18 03:36:34 AM,52.401,,,
2239,08/08/18 04:36:34 AM,51.346,,,
2240,08/08/18 05:36:34 AM,52.401,,,
2241,08/08/18 06:36:34 AM,52.050,,,
2242,08/08/18 07:36:34 AM,52.750,,,
2243,08/08/18 08:36:34 AM,54.495,,,
2244,08/08/18 09:36:34 AM,59.337,,,
2245,08/08/18 10:36:34 AM,65.338,,,
2246,08/08/18 11:36:34 AM,97.916,,,
