"Plot Title: UQC"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592076, SEN S/N: 10592076)","Event, inches (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Detached (LGR S/N: 10592076, SEN S/N: 10592076)","Bad Battery (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Attached (LGR S/N: 10592076, SEN S/N: 10592076)","End Of File (LGR S/N: 10592076, SEN S/N: 10592076)"
7707,08/04/18 01:32:22 AM,59.508,,,,,
7708,08/04/18 02:32:22 AM,58.476,,,,,
7709,08/04/18 03:32:22 AM,59.508,,,,,
7710,08/04/18 04:32:22 AM,63.797,,,,,
7711,08/04/18 05:32:22 AM,59.851,,,,,
7712,08/04/18 06:32:22 AM,62.769,,,,,
7713,08/04/18 07:32:22 AM,76.876,,,,,
7714,08/04/18 08:32:22 AM,80.735,,,,,
7715,08/04/18 09:32:22 AM,85.014,,,,,
7716,08/04/18 10:32:22 AM,89.755,,,,,
7717,08/04/18 11:32:22 AM,99.489,,,,,
7718,08/04/18 12:32:22 PM,99.885,,,,,
7719,08/04/18 01:32:22 PM,98.307,,,,,
7720,08/04/18 02:32:22 PM,96.555,,,,,
7721,08/04/18 03:32:22 PM,94.633,,,,,
7722,08/04/18 04:32:22 PM,91.240,,,,,
7723,08/04/18 05:32:22 PM,85.915,,,,,
7724,08/04/18 06:32:22 PM,80.029,,,,,
7725,08/04/18 07:32:22 PM,71.339,,,,,
7726,08/04/18 08:32:22 PM,67.735,,,,,
7727,08/04/18 09:32:22 PM,65.509,,,,,
7728,08/04/18 10:32:22 PM,60.712,,,,,
7729,08/04/18 11:32:22 PM,55.711,,,,,
7730,08/05/18 12:32:22 AM,52.925,,,,,
7731,08/05/18 01:32:22 AM,53.798,,,,,
7732,08/05/18 02:32:22 AM,49.937,,,,,
7733,08/05/18 03:32:22 AM,48.517,,,,,
7734,08/05/18 04:32:22 AM,48.871,,,,,
7735,08/05/18 05:32:22 AM,47.982,,,,,
7736,08/05/18 06:32:22 AM,52.576,,,,,
7737,08/05/18 07:32:22 AM,68.763,,,,,
7738,08/05/18 08:32:22 AM,73.753,,,,,
7739,08/05/18 09:32:22 AM,78.098,,,,,
7740,08/05/18 10:32:22 AM,85.554,,,,,
7741,08/05/18 11:32:22 AM,83.221,,,,,
7742,08/05/18 12:32:22 PM,85.374,,,,,
7743,08/05/18 01:32:22 PM,93.493,,,,,
7744,08/05/18 02:32:22 PM,96.942,,,,,
7745,08/05/18 03:32:22 PM,97.720,,,,,
7746,08/05/18 04:32:22 PM,95.783,,,,,
7747,08/05/18 05:32:22 PM,87.186,,,,,
7748,08/05/18 06:32:22 PM,79.853,,,,,
7749,08/05/18 07:32:22 PM,70.651,,,,,
7750,08/05/18 08:32:22 PM,66.879,,,,,
7751,08/05/18 09:32:22 PM,59.680,,,,,
7752,08/05/18 10:32:22 PM,53.449,,,,,
7753,08/05/18 11:32:22 PM,52.225,,,,,
7754,08/06/18 12:32:22 AM,51.523,,,,,
7755,08/06/18 01:32:22 AM,52.576,,,,,
7756,08/06/18 02:32:22 AM,53.798,,,,,
7757,08/06/18 03:32:22 AM,50.819,,,,,
7758,08/06/18 04:32:22 AM,49.050,,,,,
7759,08/06/18 05:32:22 AM,50.290,,,,,
7760,08/06/18 06:32:22 AM,56.577,,,,,
7761,08/06/18 07:32:22 AM,78.098,,,,,
7762,08/06/18 08:32:22 AM,83.757,,,,,
7763,08/06/18 09:32:22 AM,85.014,,,,,
7764,08/06/18 10:32:22 AM,86.277,,,,,
7765,08/06/18 11:32:22 AM,85.374,,,,,
7766,08/06/18 12:32:22 PM,90.124,,,,,
7767,08/06/18 01:32:22 PM,100.683,,,,,
7768,08/06/18 02:32:22 PM,101.484,,,,,
7769,08/06/18 03:32:22 PM,98.307,,,,,
7770,08/06/18 04:32:22 PM,94.633,,,,,
7771,08/06/18 05:32:22 PM,89.384,,,,,
7772,08/06/18 06:32:22 PM,82.330,,,,,
7773,08/06/18 07:32:22 PM,74.619,,,,,
7774,08/06/18 08:32:22 PM,71.683,,,,,
7775,08/06/18 09:32:22 PM,68.934,,,,,
7776,08/06/18 10:32:22 PM,65.509,,,,,
7777,08/06/18 11:32:22 PM,61.569,,,,,
7778,08/07/18 12:32:22 AM,58.476,,,,,
7779,08/07/18 01:32:22 AM,56.230,,,,,
7780,08/07/18 02:32:22 AM,53.100,,,,,
7781,08/07/18 03:32:22 AM,52.401,,,,,
7782,08/07/18 04:32:22 AM,48.695,,,,,
7783,08/07/18 05:32:22 AM,47.982,,,,,
7784,08/07/18 06:32:22 AM,48.871,,,,,
7785,08/07/18 07:32:22 AM,63.797,,,,,
7786,08/07/18 08:32:22 AM,72.199,,,,,
7787,08/07/18 09:32:22 AM,76.354,,,,,
7788,08/07/18 10:32:22 AM,78.624,,,,,
7789,08/07/18 11:32:22 AM,80.735,,,,,
7790,08/07/18 12:32:22 PM,78.274,,,,,
7791,08/07/18 01:32:22 PM,81.797,,,,,
7792,08/07/18 02:32:22 PM,83.935,,,,,
7793,08/07/18 03:32:22 PM,83.579,,,,,
7794,08/07/18 04:32:22 PM,82.686,,,,,
7795,08/07/18 05:32:22 PM,77.050,,,,,
7796,08/07/18 06:32:22 PM,66.193,,,,,
7797,08/07/18 07:32:22 PM,55.711,,,,,
7798,08/07/18 08:32:22 PM,52.401,,,,,
7799,08/07/18 09:32:22 PM,51.172,,,,,
7800,08/07/18 10:32:22 PM,50.113,,,,,
7801,08/07/18 11:32:22 PM,49.404,,,,,
7802,08/08/18 12:32:22 AM,49.582,,,,,
7803,08/08/18 01:32:22 AM,48.339,,,,,
7804,08/08/18 02:32:22 AM,48.517,,,,,
7805,08/08/18 03:32:22 AM,48.517,,,,,
7806,08/08/18 04:32:22 AM,49.228,,,,,
7807,08/08/18 05:32:22 AM,48.871,,,,,
7808,08/08/18 06:32:22 AM,50.113,,,,,
7809,08/08/18 07:32:22 AM,64.310,,,,,
7810,08/08/18 08:32:22 AM,70.308,,,,,
7811,08/08/18 09:32:22 AM,73.753,,,,,
7812,08/08/18 10:32:22 AM,78.624,,,,,
7813,08/08/18 11:32:22 AM,81.266,,,,,
7814,08/08/18 12:32:22 PM,82.864,,,,,
7815,08/08/18 01:32:22 PM,82.152,,,,,
7816,08/08/18 02:32:22 PM,83.043,,,,,
7817,08/08/18 03:32:22 PM,84.295,,,,,
7818,08/08/18 04:32:22 PM,78.975,,,,,
7819,08/08/18 05:32:22 PM,75.312,,,,,
7820,08/08/18 06:32:22 PM,67.221,,,,,
7821,08/08/18 07:32:22 PM,60.712,,,,,
7822,08/08/18 08:32:22 PM,58.993,,,,,
7823,08/08/18 09:32:22 PM,54.842,,,,,
7824,08/08/18 10:32:22 PM,52.225,,,,,
7825,08/08/18 11:32:22 PM,52.750,,,,,
7826,08/09/18 12:32:22 AM,51.523,,,,,
7827,08/09/18 01:32:22 AM,51.874,,,,,
7828,08/09/18 02:32:22 AM,50.819,,,,,
7829,08/09/18 03:32:22 AM,50.995,,,,,
7830,08/09/18 04:32:22 AM,53.274,,,,,
7831,08/09/18 05:32:22 AM,52.225,,,,,
7832,08/09/18 06:32:22 AM,55.364,,,,,
7833,08/09/18 07:32:22 AM,69.793,,,,,
7834,08/09/18 08:32:22 AM,79.678,,,,,
7835,08/09/18 09:32:22 AM,81.797,,,,,
7836,08/09/18 10:32:22 AM,86.823,,,,,
7837,08/09/18 11:32:22 AM,88.833,,,,,
7838,08/09/18 12:32:22 PM,91.240,,,,,
7839,08/09/18 01:32:22 PM,95.016,,,,,
7840,08/09/18 02:32:22 PM,95.400,,,,,
7841,08/09/18 03:32:22 PM,92.737,,,,,
7842,08/09/18 04:32:22 PM,93.493,,,,,
7843,08/09/18 05:32:22 PM,83.579,,,,,
7844,08/09/18 06:32:22 PM,70.308,,,,,
7845,08/09/18 07:32:22 PM,62.425,,,,,
7846,08/09/18 08:32:22 PM,58.303,,,,,
7847,08/09/18 09:32:22 PM,54.842,,,,,
7848,08/09/18 10:32:22 PM,51.699,,,,,
7849,08/09/18 11:32:22 PM,51.699,,,,,
7850,08/10/18 12:32:22 AM,49.759,,,,,
7851,08/10/18 01:32:22 AM,50.995,,,,,
7852,08/10/18 02:32:22 AM,57.614,,,,,
7853,08/10/18 03:32:22 AM,59.164,,,,,
7854,08/10/18 04:32:22 AM,56.404,,,,,
7855,08/10/18 05:32:22 AM,59.508,,,,,
7856,08/10/18 06:32:22 AM,59.680,,,,,
7857,08/10/18 07:32:22 AM,72.372,,,,,
7858,08/10/18 08:32:22 AM,83.043,,,,,
7859,08/10/18 09:32:22 AM,73.926,,,,,
7860,08/10/18 10:32:22 AM,80.382,,,,,
7861,08/10/18 11:32:22 AM,83.579,,,,,
7862,08/10/18 12:32:22 PM,85.554,,,,,
7863,08/10/18 01:32:22 PM,83.399,,,,,
7864,08/10/18 02:32:22 PM,85.735,,,,,
7865,08/10/18 03:32:22 PM,83.221,,,,,
7866,08/10/18 04:32:22 PM,88.282,,,,,
7867,08/10/18 05:32:22 PM,81.442,,,,,
7868,08/10/18 06:32:22 PM,67.564,,,,,
7869,08/10/18 07:32:22 PM,59.680,,,,,
7870,08/10/18 08:32:22 PM,54.147,,,,,
7871,08/10/18 09:32:22 PM,52.225,,,,,
7872,08/10/18 10:32:22 PM,52.750,,,,,
7873,08/10/18 11:32:22 PM,51.172,,,,,
7874,08/11/18 12:32:22 AM,53.100,,,,,
7875,08/11/18 01:32:22 AM,52.750,,,,,
7876,08/11/18 02:32:22 AM,51.346,,,,,
7877,08/11/18 03:32:22 AM,50.643,,,,,
7878,08/11/18 04:32:22 AM,50.290,,,,,
7879,08/11/18 05:32:22 AM,49.228,,,,,
7880,08/11/18 06:32:22 AM,52.576,,,,,
7881,08/11/18 07:32:22 AM,68.592,,,,,
7882,08/11/18 08:32:22 AM,73.926,,,,,
7883,08/11/18 09:32:22 AM,77.749,,,,,
7884,08/11/18 10:32:22 AM,78.975,,,,,
7885,08/11/18 11:32:22 AM,81.621,,,,,
7886,08/11/18 12:32:22 PM,83.043,,,,,
7887,08/11/18 01:32:22 PM,92.550,,,,,
7888,08/11/18 02:32:22 PM,98.110,,,,,
7889,08/11/18 03:32:22 PM,95.783,,,,,
7890,08/11/18 04:32:22 PM,90.867,,,,,
7891,08/11/18 05:32:22 PM,85.374,,,,,
7892,08/11/18 06:32:22 PM,77.225,,,,,
7893,08/11/18 07:32:22 PM,66.022,,,,,
7894,08/11/18 08:32:22 PM,59.851,,,,,
7895,08/11/18 09:32:22 PM,56.057,,,,,
7896,08/11/18 10:32:22 PM,53.449,,,,,
7897,08/11/18 11:32:22 PM,52.050,,,,,
7898,08/12/18 12:32:22 AM,53.100,,,,,
7899,08/12/18 01:32:22 AM,53.973,,,,,
7900,08/12/18 02:32:22 AM,52.401,,,,,
7901,08/12/18 03:32:22 AM,54.495,,,,,
7902,08/12/18 04:32:22 AM,56.230,,,,,
7903,08/12/18 05:32:22 AM,58.303,,,,,
7904,08/12/18 06:32:22 AM,55.189,,,,,
7905,08/12/18 07:32:22 AM,70.824,,,,,
7906,08/12/18 08:32:22 AM,75.484,,,,,
7907,08/12/18 09:32:22 AM,79.678,,,,,
7908,08/12/18 10:32:22 AM,81.266,,,,,
7909,08/12/18 11:32:22 AM,83.399,,,,,
7910,08/12/18 12:32:22 PM,82.152,,,,,
7911,08/12/18 01:32:22 PM,81.090,,,,,
7912,08/12/18 02:32:22 PM,77.574,,,,,
7913,08/12/18 03:32:22 PM,78.624,,,,,
7914,08/12/18 04:32:22 PM,76.006,,,,,
7915,08/12/18 05:32:22 PM,69.449,,,,,
7916,08/12/18 06:32:22 PM,61.912,,,,,
7917,08/12/18 07:32:22 PM,55.189,,,,,
7918,08/12/18 08:32:22 PM,55.537,,,,,
7919,08/12/18 09:32:22 PM,53.798,,,,,
7920,08/12/18 10:32:22 PM,52.401,,,,,
7921,08/12/18 11:32:22 PM,49.582,,,,,
7922,08/13/18 12:32:22 AM,50.643,,,,,
7923,08/13/18 01:32:22 AM,52.225,,,,,
7924,08/13/18 02:32:22 AM,53.100,,,,,
7925,08/13/18 03:32:22 AM,53.623,,,,,
7926,08/13/18 04:32:22 AM,53.274,,,,,
7927,08/13/18 05:32:22 AM,53.449,,,,,
7928,08/13/18 06:32:22 AM,54.322,,,,,
7929,08/13/18 07:32:22 AM,56.404,,,,,
7930,08/13/18 08:32:22 AM,60.195,,,,,
7931,08/13/18 09:32:22 AM,68.592,,,,,
7932,08/13/18 10:32:22 AM,79.853,,,,,
7933,08/13/18 11:32:22 AM,81.797,,,,,
7934,08/13/18 12:32:22 PM,82.864,,,,,
7935,08/13/18 01:32:22 PM,83.399,,,,,
7936,08/13/18 02:32:22 PM,83.043,,,,,
7937,08/13/18 03:32:22 PM,81.797,,,,,
7938,08/13/18 04:32:22 PM,78.800,,,,,
7939,08/13/18 05:32:22 PM,73.062,,,,,
7940,08/13/18 06:32:22 PM,64.139,,,,,
7941,08/13/18 07:32:22 PM,56.057,,,,,
7942,08/13/18 08:32:22 PM,53.623,,,,,
7943,08/13/18 09:32:22 PM,51.874,,,,,
7944,08/13/18 10:32:22 PM,54.322,,,,,
7945,08/13/18 11:32:22 PM,52.925,,,,,
7946,08/14/18 12:32:22 AM,51.699,,,,,
7947,08/14/18 01:32:22 AM,50.995,,,,,
7948,08/14/18 02:32:22 AM,50.819,,,,,
7949,08/14/18 03:32:22 AM,51.874,,,,,
7950,08/14/18 04:32:22 AM,51.699,,,,,
7951,08/14/18 05:32:22 AM,51.699,,,,,
7952,08/14/18 06:32:22 AM,53.623,,,,,
7953,08/14/18 07:32:22 AM,67.221,,,,,
7954,08/14/18 08:32:22 AM,75.312,,,,,
7955,08/14/18 09:32:22 AM,76.181,,,,,
7956,08/14/18 10:32:22 AM,82.330,,,,,
7957,08/14/18 11:32:22 AM,83.935,,,,,
7958,08/14/18 12:32:22 PM,82.686,,,,,
7959,08/14/18 01:32:22 PM,83.399,,,,,
7960,08/14/18 02:32:22 PM,84.654,,,,,
7961,08/14/18 03:32:22 PM,82.864,,,,,
7962,08/14/18 04:32:22 PM,80.559,,,,,
7963,08/14/18 05:32:22 PM,74.271,,,,,
7964,08/14/18 06:32:22 PM,66.708,,,,,
7965,08/14/18 07:32:22 PM,57.958,,,,,
7966,08/14/18 08:32:22 PM,55.884,,,,,
7967,08/14/18 09:32:22 PM,54.669,,,,,
7968,08/14/18 10:32:22 PM,53.449,,,,,
7969,08/14/18 11:32:22 PM,53.100,,,,,
7970,08/15/18 12:32:22 AM,52.750,,,,,
7971,08/15/18 01:32:22 AM,52.750,,,,,
7972,08/15/18 02:32:22 AM,52.576,,,,,
7973,08/15/18 03:32:22 AM,52.576,,,,,
7974,08/15/18 04:32:22 AM,52.750,,,,,
7975,08/15/18 05:32:22 AM,53.100,,,,,
7976,08/15/18 06:32:22 AM,54.147,,,,,
7977,08/15/18 07:32:22 AM,71.339,,,,,
7978,08/15/18 08:32:22 AM,81.090,,,,,
7979,08/15/18 09:32:22 AM,83.935,,,,,
7980,08/15/18 10:32:22 AM,83.399,,,,,
7981,08/15/18 11:32:22 AM,83.935,,,,,
7982,08/15/18 12:32:22 PM,85.194,,,,,
7983,08/15/18 01:32:22 PM,83.399,,,,,
7984,08/15/18 02:32:22 PM,83.935,,,,,
7985,08/15/18 03:32:22 PM,80.911,,,,,
7986,08/15/18 04:32:22 PM,80.911,,,,,
7987,08/15/18 05:32:22 PM,76.354,,,,,
7988,08/15/18 06:32:22 PM,69.449,,,,,
7989,08/15/18 07:32:22 PM,61.227,,,,,
7990,08/15/18 08:32:22 PM,57.958,,,,,
7991,08/15/18 09:32:22 PM,56.404,,,,,
7992,08/15/18 10:32:22 PM,55.884,,,,,
7993,08/15/18 11:32:22 PM,54.842,,,,,
7994,08/16/18 12:32:22 AM,54.322,,,,,
7995,08/16/18 01:32:22 AM,54.669,,,,,
7996,08/16/18 02:32:22 AM,54.147,,,,,
7997,08/16/18 03:32:22 AM,53.623,,,,,
7998,08/16/18 04:32:22 AM,54.147,,,,,
7999,08/16/18 05:32:22 AM,54.322,,,,,
8000,08/16/18 06:32:22 AM,54.842,,,,,
8001,08/16/18 07:32:22 AM,72.545,,,,,
8002,08/16/18 08:32:22 AM,78.449,,,,,
8003,08/16/18 09:32:22 AM,82.686,,,,,
8004,08/16/18 10:32:22 AM,86.459,,,,,
8005,08/16/18 11:32:22 AM,85.735,,,,,
8006,08/16/18 12:32:22 PM,88.282,,,,,
8007,08/16/18 01:32:22 PM,87.004,,,,,
8008,08/16/18 02:32:22 PM,87.368,,,,,
8009,08/16/18 03:32:22 PM,88.099,,,,,
8010,08/16/18 04:32:22 PM,86.097,,,,,
8011,08/16/18 05:32:22 PM,79.151,,,,,
8012,08/16/18 06:32:22 PM,70.308,,,,,
8013,08/16/18 07:32:22 PM,62.083,,,,,
8014,08/16/18 08:32:22 PM,58.993,,,,,
8015,08/16/18 09:32:22 PM,55.884,,,,,
8016,08/16/18 10:32:22 PM,54.842,,,,,
8017,08/16/18 11:32:22 PM,53.274,,,,,
8018,08/17/18 12:32:22 AM,53.100,,,,,
8019,08/17/18 01:32:22 AM,52.925,,,,,
8020,08/17/18 02:32:22 AM,53.100,,,,,
8021,08/17/18 03:32:22 AM,52.750,,,,,
8022,08/17/18 04:32:22 AM,52.576,,,,,
8023,08/17/18 05:32:22 AM,52.225,,,,,
8024,08/17/18 06:32:22 AM,53.973,,,,,
8025,08/17/18 07:32:22 AM,70.137,,,,,
8026,08/17/18 08:32:22 AM,79.502,,,,,
8027,08/17/18 09:32:22 AM,80.029,,,,,
8028,08/17/18 10:32:22 AM,83.043,,,,,
8029,08/17/18 11:32:22 AM,82.330,,,,,
8030,08/17/18 12:32:22 PM,82.508,,,,,
8031,08/17/18 01:32:22 PM,83.579,,,,,
8032,08/17/18 02:32:22 PM,85.014,,,,,
8033,08/17/18 03:32:22 PM,83.757,,,,,
8034,08/17/18 04:32:22 PM,78.449,,,,,
8035,08/17/18 05:32:22 PM,72.028,,,,,
8036,08/17/18 06:32:22 PM,65.167,,,,,
8037,08/17/18 07:32:22 PM,55.884,,,,,
8038,08/17/18 08:32:22 PM,53.623,,,,,
8039,08/17/18 09:32:22 PM,54.669,,,,,
8040,08/17/18 10:32:22 PM,53.973,,,,,
8041,08/17/18 11:32:22 PM,52.576,,,,,
8042,08/18/18 12:32:22 AM,52.750,,,,,
8043,08/18/18 01:32:22 AM,50.643,,,,,
8044,08/18/18 02:32:22 AM,50.466,,,,,
8045,08/18/18 03:32:22 AM,49.050,,,,,
8046,08/18/18 04:32:22 AM,49.228,,,,,
8047,08/18/18 05:32:22 AM,48.517,,,,,
8048,08/18/18 06:32:22 AM,48.871,,,,,
8049,08/18/18 07:32:22 AM,67.050,,,,,
8050,08/18/18 08:32:22 AM,74.446,,,,,
8051,08/18/18 09:32:22 AM,75.832,,,,,
8052,08/18/18 10:32:22 AM,76.006,,,,,
8053,08/18/18 11:32:22 AM,80.559,,,,,
8054,08/18/18 12:32:22 PM,74.964,,,,,
8055,08/18/18 01:32:22 PM,79.151,,,,,
8056,08/18/18 02:32:22 PM,78.274,,,,,
8057,08/18/18 03:32:22 PM,74.271,,,,,
8058,08/18/18 04:32:22 PM,72.372,,,,,
8059,08/18/18 05:32:22 PM,66.708,,,,,
8060,08/18/18 06:32:22 PM,58.993,,,,,
8061,08/18/18 07:32:22 PM,57.268,,,,,
8062,08/18/18 08:32:22 PM,56.404,,,,,
8063,08/18/18 09:32:22 PM,55.711,,,,,
8064,08/18/18 10:32:22 PM,54.842,,,,,
8065,08/18/18 11:32:22 PM,52.925,,,,,
8066,08/19/18 12:32:22 AM,51.699,,,,,
8067,08/19/18 01:32:22 AM,50.113,,,,,
8068,08/19/18 02:32:22 AM,50.819,,,,,
8069,08/19/18 03:32:22 AM,50.466,,,,,
8070,08/19/18 04:32:22 AM,48.339,,,,,
8071,08/19/18 05:32:22 AM,46.188,,,,,
8072,08/19/18 06:32:22 AM,49.228,,,,,
8073,08/19/18 07:32:22 AM,67.906,,,,,
8074,08/19/18 08:32:22 AM,66.879,,,,,
8075,08/19/18 09:32:22 AM,75.139,,,,,
8076,08/19/18 10:32:22 AM,77.574,,,,,
8077,08/19/18 11:32:22 AM,78.449,,,,,
8078,08/19/18 12:32:22 PM,82.152,,,,,
8079,08/19/18 01:32:22 PM,83.043,,,,,
8080,08/19/18 02:32:22 PM,81.442,,,,,
8081,08/19/18 03:32:22 PM,79.853,,,,,
8082,08/19/18 04:32:22 PM,74.271,,,,,
8083,08/19/18 05:32:22 PM,68.763,,,,,
8084,08/19/18 06:32:22 PM,58.476,,,,,
8085,08/19/18 07:32:22 PM,55.711,,,,,
8086,08/19/18 08:32:22 PM,55.017,,,,,
8087,08/19/18 09:32:22 PM,54.669,,,,,
8088,08/19/18 10:32:22 PM,54.147,,,,,
8089,08/19/18 11:32:22 PM,53.623,,,,,
8090,08/20/18 12:32:22 AM,52.925,,,,,
8091,08/20/18 01:32:22 AM,53.623,,,,,
8092,08/20/18 02:32:22 AM,53.973,,,,,
8093,08/20/18 03:32:22 AM,53.798,,,,,
8094,08/20/18 04:32:22 AM,53.623,,,,,
8095,08/20/18 05:32:22 AM,53.449,,,,,
8096,08/20/18 06:32:22 AM,53.798,,,,,
8097,08/20/18 07:32:22 AM,55.017,,,,,
8098,08/20/18 08:32:22 AM,57.785,,,,,
8099,08/20/18 09:32:22 AM,61.227,,,,,
8100,08/20/18 10:32:22 AM,64.481,,,,,
8101,08/20/18 11:32:22 AM,69.278,,,,,
8102,08/20/18 12:32:22 PM,73.234,,,,,
8103,08/20/18 01:32:22 PM,70.824,,,,,
8104,08/20/18 02:32:22 PM,68.077,,,,,
8105,08/20/18 03:32:22 PM,67.906,,,,,
8106,08/20/18 04:32:22 PM,63.111,,,,,
8107,08/20/18 05:32:22 PM,59.337,,,,,
8108,08/20/18 06:32:22 PM,57.614,,,,,
8109,08/20/18 07:32:22 PM,56.923,,,,,
8110,08/20/18 08:32:22 PM,56.230,,,,,
8111,08/20/18 09:32:22 PM,55.364,,,,,
8112,08/20/18 10:32:22 PM,54.669,,,,,
8113,08/20/18 11:32:22 PM,54.322,,,,,
8114,08/21/18 12:32:22 AM,54.147,,,,,
8115,08/21/18 01:32:22 AM,53.623,,,,,
8116,08/21/18 01:41:58 AM,,20.57,,,,
8117,08/21/18 02:32:22 AM,53.274,,,,,
8118,08/21/18 03:32:22 AM,53.100,,,,,
8119,08/21/18 04:32:22 AM,52.925,,,,,
8120,08/21/18 05:32:22 AM,53.100,,,,,
8121,08/21/18 06:32:22 AM,53.973,,,,,
8122,08/21/18 07:32:22 AM,56.057,,,,,
8123,08/21/18 08:32:22 AM,59.508,,,,,
8124,08/21/18 09:32:22 AM,62.254,,,,,
8125,08/21/18 10:32:22 AM,62.425,,,,,
8126,08/21/18 11:32:22 AM,67.221,,,,,
8127,08/21/18 12:32:22 PM,67.906,,,,,
8128,08/21/18 01:32:22 PM,68.077,,,,,
8129,08/21/18 02:32:22 PM,67.735,,,,,
8130,08/21/18 03:32:22 PM,65.509,,,,,
8131,08/21/18 04:32:22 PM,63.968,,,,,
8132,08/21/18 05:32:22 PM,61.912,,,,,
8133,08/21/18 06:32:22 PM,60.024,,,,,
8134,08/21/18 07:32:22 PM,58.820,,,,,
8135,08/21/18 08:32:22 PM,58.303,,,,,
8136,08/21/18 09:32:22 PM,58.303,,,,,
8137,08/21/18 10:32:22 PM,57.785,,,,,
8138,08/21/18 11:32:22 PM,57.614,,,,,
8139,08/22/18 12:32:22 AM,57.785,,,,,
8140,08/22/18 01:32:22 AM,57.614,,,,,
8141,08/22/18 02:32:22 AM,57.614,,,,,
8142,08/22/18 03:32:22 AM,57.441,,,,,
8143,08/22/18 04:32:22 AM,57.268,,,,,
8144,08/22/18 05:32:22 AM,57.441,,,,,
8145,08/22/18 06:32:22 AM,57.785,,,,,
8146,08/22/18 07:32:22 AM,58.820,,,,,
8147,08/22/18 08:32:22 AM,60.368,,,,,
8148,08/22/18 09:32:22 AM,63.111,,,,,
8149,08/22/18 10:32:22 AM,65.338,,,,,
8150,08/22/18 11:32:22 AM,67.906,,,,,
8151,08/22/18 12:32:22 PM,73.234,,,,,
8152,08/22/18 01:32:22 PM,77.923,,,,,
8153,08/22/18 02:32:22 PM,78.274,,,,,
8154,08/22/18 03:32:22 PM,76.528,,,,,
8155,08/22/18 04:32:22 PM,73.234,,,,,
8156,08/22/18 05:32:22 PM,68.077,,,,,
8157,08/22/18 06:32:22 PM,61.741,,,,,
8158,08/22/18 07:32:22 PM,58.131,,,,,
8159,08/22/18 08:32:22 PM,58.820,,,,,
8160,08/22/18 09:32:22 PM,58.820,,,,,
8161,08/22/18 10:32:22 PM,58.647,,,,,
8162,08/22/18 11:32:22 PM,58.647,,,,,
8163,08/23/18 12:32:22 AM,58.476,,,,,
8164,08/23/18 01:32:22 AM,58.303,,,,,
8165,08/23/18 02:32:22 AM,58.303,,,,,
8166,08/23/18 03:32:22 AM,58.131,,,,,
8167,08/23/18 04:32:22 AM,57.785,,,,,
8168,08/23/18 05:32:22 AM,57.441,,,,,
8169,08/23/18 06:32:22 AM,57.785,,,,,
8170,08/23/18 07:32:22 AM,59.337,,,,,
8171,08/23/18 08:32:22 AM,61.741,,,,,
8172,08/23/18 09:32:22 AM,66.537,,,,,
8173,08/23/18 10:32:22 AM,71.339,,,,,
8174,08/23/18 11:32:22 AM,76.876,,,,,
8175,08/23/18 12:32:22 PM,80.911,,,,,
8176,08/23/18 01:32:22 PM,80.029,,,,,
8177,08/23/18 02:32:22 PM,79.326,,,,,
8178,08/23/18 03:32:22 PM,77.400,,,,,
8179,08/23/18 04:32:22 PM,73.407,,,,,
8180,08/23/18 05:32:22 PM,66.708,,,,,
8181,08/23/18 06:32:22 PM,59.508,,,,,
8182,08/23/18 07:32:22 PM,55.537,,,,,
8183,08/23/18 08:32:22 PM,54.147,,,,,
8184,08/23/18 09:32:22 PM,53.100,,,,,
8185,08/23/18 10:32:22 PM,52.750,,,,,
8186,08/23/18 11:32:22 PM,52.576,,,,,
8187,08/24/18 12:32:22 AM,52.401,,,,,
8188,08/24/18 01:32:22 AM,53.973,,,,,
8189,08/24/18 02:32:22 AM,55.711,,,,,
8190,08/24/18 03:32:22 AM,56.057,,,,,
8191,08/24/18 04:32:22 AM,56.057,,,,,
8192,08/24/18 05:32:22 AM,56.057,,,,,
8193,08/24/18 06:32:22 AM,56.230,,,,,
8194,08/24/18 07:32:22 AM,57.958,,,,,
8195,08/24/18 08:32:22 AM,61.569,,,,,
8196,08/24/18 09:32:22 AM,65.167,,,,,
8197,08/24/18 10:32:22 AM,77.400,,,,,
8198,08/24/18 11:32:22 AM,77.749,,,,,
8199,08/24/18 12:32:22 PM,77.574,,,,,
8200,08/24/18 01:32:22 PM,76.528,,,,,
8201,08/24/18 02:32:22 PM,73.580,,,,,
8202,08/24/18 03:32:22 PM,70.308,,,,,
8203,08/24/18 04:32:22 PM,67.392,,,,,
8204,08/24/18 05:32:22 PM,61.741,,,,,
8205,08/24/18 06:32:22 PM,59.337,,,,,
8206,08/24/18 07:32:22 PM,57.958,,,,,
8207,08/24/18 08:32:22 PM,57.441,,,,,
8208,08/24/18 09:32:22 PM,57.096,,,,,
8209,08/24/18 10:32:22 PM,56.577,,,,,
8210,08/24/18 11:32:22 PM,55.711,,,,,
8211,08/25/18 12:32:22 AM,55.364,,,,,
8212,08/25/18 01:32:22 AM,54.842,,,,,
8213,08/25/18 02:32:22 AM,54.322,,,,,
8214,08/25/18 03:32:22 AM,53.798,,,,,
8215,08/25/18 04:32:22 AM,53.449,,,,,
8216,08/25/18 05:32:22 AM,53.798,,,,,
