Date Time	11/24/97 inches of rain
08/19/82 17:43:40.5	788
08/19/82 17:45:52.5	789
08/19/82 17:47:03.5	790
08/19/82 17:49:13.5	791
08/19/82 17:50:25.0	792
08/19/82 17:56:30.5	793
08/19/82 19:03:49.0	794
08/19/82 20:45:45.5	795
08/19/82 20:46:10.5	796
08/19/82 20:46:31.5	797
08/19/82 20:47:06.5	798
08/19/82 20:53:38.5	799
08/20/82 04:00:18.5	800
08/20/82 04:00:53.5	801
08/20/82 04:01:15.0	802
08/20/82 04:02:10.5	803
08/20/82 04:25:51.0	804
08/20/82 07:31:33.0	805
08/20/82 07:37:42.0	806
08/20/82 09:17:00.0	807
08/20/82 09:17:39.5	808
08/20/82 09:17:58.0	809
08/20/82 09:18:19.5	810
08/20/82 09:19:07.5	811
08/20/82 09:20:36.0	812
08/20/82 09:23:15.5	813
08/20/82 10:00:42.0	814
08/20/82 12:13:39.5	815
08/20/82 12:14:49.0	816
08/20/82 12:15:33.5	817
08/20/82 12:20:27.5	818
08/20/82 12:25:56.0	819
08/20/82 13:07:43.5	820
08/20/82 13:08:38.0	821
08/20/82 13:08:57.5	822
08/20/82 13:09:31.0	823
08/20/82 13:12:12.0	824
08/20/82 13:16:21.0	825
08/20/82 16:27:06.0	826
08/20/82 20:26:54.0	827
08/21/82 14:17:20.0	828
08/21/82 14:21:23.5	828	End
