Serial Number:      10024     --     Series: Event (rain bucket tip)			

Date Time	Event (Events)	Tip Value	Cumulative
2/17/2011 3:03:34	0.23	0.01	16.6
2/17/2011 3:50:00	0.24	0.01	16.61
2/17/2011 4:14:43	0.25	0.01	16.62
2/17/2011 4:16:44	0.26	0.01	16.63
2/17/2011 4:21:27	0.27	0.01	16.64
2/17/2011 4:28:00	0.28	0.01	16.65
2/17/2011 4:32:19	0.29	0.01	16.66
2/17/2011 4:32:53	0.3	0.01	16.67
2/17/2011 4:33:19	0.31	0.01	16.68
2/17/2011 4:33:43	0.32	0.01	16.69
2/17/2011 4:34:08	0.33	0.01	16.7
2/17/2011 4:34:33	0.34	0.01	16.71
2/17/2011 4:35:02	0.35	0.01	16.72
2/17/2011 4:35:39	0.36	0.01	16.73
2/17/2011 4:36:39	0.37	0.01	16.74
2/17/2011 4:37:57	0.38	0.01	16.75
2/17/2011 4:39:20	0.39	0.01	16.76
2/17/2011 4:41:59	0.4	0.01	16.77
2/17/2011 4:45:06	0.41	0.01	16.78
2/17/2011 4:52:19	0.42	0.01	16.79
2/17/2011 4:56:32	0.43	0.01	16.8
2/17/2011 5:00:04	0.44	0.01	16.81
2/17/2011 5:09:43	0.45	0.01	16.82
2/17/2011 5:13:30	0.46	0.01	16.83
2/17/2011 5:14:12	0.47	0.01	16.84
2/17/2011 5:14:37	0.48	0.01	16.85
2/17/2011 5:15:09	0.49	0.01	16.86
2/17/2011 5:15:49	0.5	0.01	16.87
2/17/2011 5:16:34	0.51	0.01	16.88
2/17/2011 5:17:14	0.52	0.01	16.89
2/17/2011 5:18:02	0.53	0.01	16.9
2/17/2011 5:18:49	0.54	0.01	16.91
2/17/2011 5:20:44	0.55	0.01	16.92
2/17/2011 5:22:33	0.56	0.01	16.93
2/17/2011 5:23:31	0.57	0.01	16.94
2/17/2011 5:24:52	0.58	0.01	16.95
2/17/2011 5:26:19	0.59	0.01	16.96
2/17/2011 5:27:50	0.6	0.01	16.97
2/17/2011 5:30:13	0.61	0.01	16.98
2/17/2011 5:32:55	0.62	0.01	16.99
2/17/2011 5:37:44	0.63	0.01	17
2/17/2011 5:54:20	0.64	0.01	17.01
2/17/2011 5:57:36	0.65	0.01	17.02
2/17/2011 6:00:10	0.66	0.01	17.03
2/17/2011 6:15:50	0.67	0.01	17.04
2/17/2011 6:20:33	0.68	0.01	17.05
2/17/2011 6:24:36	0.69	0.01	17.06
2/17/2011 6:36:28	0.7	0.01	17.07
2/17/2011 7:22:53	0.71	0.01	17.08
2/17/2011 7:27:34	0.72	0.01	17.09
2/17/2011 7:32:34	0.73	0.01	17.1
2/17/2011 7:39:03	0.74	0.01	17.11
2/17/2011 7:40:00	0.75	0.01	17.12
2/17/2011 7:42:05	0.76	0.01	17.13
2/17/2011 7:50:03	0.77	0.01	17.14
2/17/2011 7:51:17	0.78	0.01	17.15
2/17/2011 7:54:00	0.79	0.01	17.16
2/17/2011 8:22:03	0.8	0.01	17.17
2/17/2011 9:51:23	0.81	0.01	17.18
2/17/2011 9:56:34	0.82	0.01	17.19
2/17/2011 10:01:32	0.83	0.01	17.2
2/17/2011 10:02:00	0.84	0.01	17.21
2/17/2011 10:03:07	0.85	0.01	17.22
2/17/2011 10:07:36	0.86	0.01	17.23
2/17/2011 10:13:40	0.87	0.01	17.24
2/17/2011 10:29:17	0.88	0.01	17.25
2/17/2011 10:49:43	0.89	0.01	17.26
2/17/2011 10:52:53	0.9	0.01	17.27
2/17/2011 10:58:48	0.91	0.01	17.28
2/17/2011 11:00:02	0.92	0.01	17.29
2/17/2011 11:08:10	0.93	0.01	17.3
2/17/2011 11:15:24	0.94	0.01	17.31
2/17/2011 11:43:23	0.95	0.01	17.32
2/17/2011 12:02:58	0.96	0.01	17.33
2/17/2011 12:09:49	0.97	0.01	17.34
2/17/2011 12:11:12	0.98	0.01	17.35
2/17/2011 12:11:37	0.99	0.01	17.36
2/17/2011 12:12:38	1	0.01	17.37
2/17/2011 12:17:48	1.01	0.01	17.38
2/17/2011 12:24:31	1.02	0.01	17.39
2/17/2011 12:28:24	1.03	0.01	17.4
2/17/2011 12:31:09	1.04	0.01	17.41
2/17/2011 12:34:15	1.05	0.01	17.42
2/17/2011 12:37:07	1.06	0.01	17.43
2/17/2011 12:40:05	1.07	0.01	17.44
2/17/2011 12:41:58	1.08	0.01	17.45
2/17/2011 12:44:40	1.09	0.01	17.46
2/17/2011 12:50:47	1.1	0.01	17.47
2/17/2011 12:55:27	1.11	0.01	17.48
2/17/2011 12:59:10	1.12	0.01	17.49
2/17/2011 13:04:22	1.13	0.01	17.5
2/17/2011 13:33:09	1.14	0.01	17.51
2/17/2011 13:46:52	1.15	0.01	17.52
2/17/2011 14:29:46	1.16	0.01	17.53
2/17/2011 16:56:35	1.17	0.01	17.54
2/17/2011 19:31:59	1.18	0.01	17.55
2/17/2011 19:38:04	1.19	0.01	17.56
2/17/2011 19:40:05	1.2	0.01	17.57
2/17/2011 19:41:01	1.21	0.01	17.58
2/17/2011 19:41:49	1.22	0.01	17.59
2/17/2011 19:42:31	1.23	0.01	17.6
2/17/2011 19:43:14	1.24	0.01	17.61
2/17/2011 19:43:35	1.25	0.01	17.62
2/17/2011 19:44:00	1.26	0.01	17.63
2/17/2011 19:45:07	1.27	0.01	17.64
2/17/2011 19:48:41	1.28	0.01	17.65
2/17/2011 19:54:12	1.29	0.01	17.66
2/17/2011 19:59:00	1.3	0.01	17.67
2/17/2011 21:04:14	1.31	0.01	17.68
2/17/2011 21:06:05	1.32	0.01	17.69
2/17/2011 21:08:10	1.33	0.01	17.7
2/17/2011 21:09:14	1.34	0.01	17.71
2/17/2011 21:11:01	1.35	0.01	17.72
2/17/2011 21:16:25	1.36	0.01	17.73
2/17/2011 21:21:50	1.37	0.01	17.74
2/18/2011 0:11:57	1.38	0.01	17.75
2/18/2011 2:37:44	1.39	0.01	17.76
2/18/2011 7:12:02	1.4	0.01	17.77
2/18/2011 7:33:37	1.41	0.01	17.78
2/18/2011 7:48:05	1.42	0.01	17.79
2/18/2011 7:56:20	1.43	0.01	17.8
2/18/2011 8:02:05	1.44	0.01	17.81
2/18/2011 8:07:58	1.45	0.01	17.82
2/18/2011 8:14:08	1.46	0.01	17.83
2/18/2011 8:19:52	1.47	0.01	17.84
2/18/2011 8:25:14	1.48	0.01	17.85
2/18/2011 8:33:13	1.49	0.01	17.86
2/18/2011 8:38:51	1.5	0.01	17.87
2/18/2011 8:47:05	1.51	0.01	17.88
2/18/2011 8:53:06	1.52	0.01	17.89
2/18/2011 9:00:47	1.53	0.01	17.9
2/18/2011 9:06:11	1.54	0.01	17.91
2/18/2011 9:09:49	1.55	0.01	17.92
2/18/2011 9:12:28	1.56	0.01	17.93
2/18/2011 9:15:55	1.57	0.01	17.94
2/18/2011 9:20:21	1.58	0.01	17.95
2/18/2011 9:25:00	1.59	0.01	17.96
2/18/2011 9:30:17	1.6	0.01	17.97
2/18/2011 9:35:27	1.61	0.01	17.98
2/18/2011 9:40:53	1.62	0.01	17.99
2/18/2011 9:47:47	1.63	0.01	18
2/18/2011 9:57:36	1.64	0.01	18.01
2/18/2011 10:11:50	1.65	0.01	18.02
2/18/2011 10:46:49	1.66	0.01	18.03
2/18/2011 11:28:05	1.67	0.01	18.04
2/18/2011 12:05:44	1.68	0.01	18.05
2/18/2011 12:36:32	1.69	0.01	18.06
2/18/2011 13:14:25	1.7	0.01	18.07
2/18/2011 13:38:07	1.71	0.01	18.08
2/18/2011 14:33:20	1.72	0.01	18.09
2/18/2011 15:03:48	1.73	0.01	18.1
2/18/2011 15:36:29	1.74	0.01	18.11
2/18/2011 15:52:32	1.75	0.01	18.12
2/18/2011 15:55:09	1.76	0.01	18.13
2/18/2011 15:57:29	1.77	0.01	18.14
2/18/2011 16:00:17	1.78	0.01	18.15
2/18/2011 16:08:02	1.79	0.01	18.16
2/18/2011 16:15:29	1.8	0.01	18.17
2/18/2011 16:18:45	1.81	0.01	18.18
2/18/2011 16:21:26	1.82	0.01	18.19
2/18/2011 16:25:29	1.83	0.01	18.2
2/18/2011 16:28:11	1.84	0.01	18.21
2/18/2011 16:30:44	1.85	0.01	18.22
2/18/2011 16:32:10	1.86	0.01	18.23
2/18/2011 16:33:18	1.87	0.01	18.24
2/18/2011 16:34:21	1.88	0.01	18.25
2/18/2011 16:35:44	1.89	0.01	18.26
2/18/2011 16:37:16	1.9	0.01	18.27
2/18/2011 16:39:10	1.91	0.01	18.28
2/18/2011 16:40:31	1.92	0.01	18.29
2/18/2011 16:41:53	1.93	0.01	18.3
2/18/2011 16:43:01	1.94	0.01	18.31
2/18/2011 16:44:32	1.95	0.01	18.32
2/18/2011 16:45:59	1.96	0.01	18.33
2/18/2011 16:48:31	1.97	0.01	18.34
2/18/2011 16:52:19	1.98	0.01	18.35
2/18/2011 16:59:11	1.99	0.01	18.36
2/18/2011 17:02:06	2	0.01	18.37
2/18/2011 17:04:15	2.01	0.01	18.38
2/18/2011 17:06:09	2.02	0.01	18.39
2/18/2011 17:07:49	2.03	0.01	18.4
2/18/2011 17:09:04	2.04	0.01	18.41
2/18/2011 17:10:21	2.05	0.01	18.42
2/18/2011 17:11:33	2.06	0.01	18.43
2/18/2011 17:13:21	2.07	0.01	18.44
2/18/2011 17:15:25	2.08	0.01	18.45
2/18/2011 17:17:53	2.09	0.01	18.46
2/18/2011 17:19:40	2.1	0.01	18.47
2/18/2011 17:21:42	2.11	0.01	18.48
2/18/2011 17:23:54	2.12	0.01	18.49
2/18/2011 17:25:48	2.13	0.01	18.5
2/18/2011 17:28:28	2.14	0.01	18.51
2/18/2011 17:31:11	2.15	0.01	18.52
2/18/2011 17:34:33	2.16	0.01	18.53
2/18/2011 17:38:09	2.17	0.01	18.54
2/18/2011 17:42:53	2.18	0.01	18.55
2/18/2011 20:15:11	2.19	0.01	18.56
2/18/2011 20:29:57	2.2	0.01	18.57
2/18/2011 20:32:09	2.21	0.01	18.58
2/18/2011 20:33:20	2.22	0.01	18.59
2/18/2011 20:35:05	2.23	0.01	18.6
2/18/2011 20:37:36	2.24	0.01	18.61
2/18/2011 20:43:18	2.25	0.01	18.62
2/18/2011 20:44:54	2.26	0.01	18.63
2/18/2011 20:46:20	2.27	0.01	18.64
2/18/2011 20:48:21	2.28	0.01	18.65
2/18/2011 20:50:26	2.29	0.01	18.66
2/18/2011 20:57:09	2.3	0.01	18.67
2/18/2011 21:20:59	2.31	0.01	18.68
2/18/2011 22:08:22	2.32	0.01	18.69
2/19/2011 3:09:19	2.33	0.01	18.7
2/19/2011 3:19:58	2.34	0.01	18.71
2/19/2011 5:26:25	2.35	0.01	18.72
2/19/2011 5:38:18	2.36	0.01	18.73
2/19/2011 6:51:13	2.37	0.01	18.74
2/19/2011 7:45:12	2.38	0.01	18.75
2/19/2011 8:56:41	2.39	0.01	18.76
2/19/2011 9:00:48	2.4	0.01	18.77
2/19/2011 9:06:26	2.41	0.01	18.78
2/19/2011 9:12:46	2.42	0.01	18.79
2/19/2011 9:19:11	2.43	0.01	18.8
2/19/2011 9:21:25	2.44	0.01	18.81
2/19/2011 9:27:37	2.45	0.01	18.82
2/19/2011 9:32:28	2.46	0.01	18.83
2/19/2011 9:37:52	2.47	0.01	18.84
2/19/2011 10:01:46	2.48	0.01	18.85
2/19/2011 10:20:06	2.49	0.01	18.86
2/19/2011 10:25:31	2.5	0.01	18.87
2/19/2011 10:28:53	2.51	0.01	18.88
2/19/2011 10:31:25	2.52	0.01	18.89
2/19/2011 10:35:52	2.53	0.01	18.9
2/19/2011 10:50:10	2.54	0.01	18.91
2/19/2011 10:55:16	2.55	0.01	18.92
2/19/2011 10:57:33	2.56	0.01	18.93
2/19/2011 10:59:41	2.57	0.01	18.94
2/19/2011 11:01:48	2.58	0.01	18.95
2/19/2011 11:03:34	2.59	0.01	18.96
2/19/2011 11:05:14	2.6	0.01	18.97
2/19/2011 11:07:30	2.61	0.01	18.98
2/19/2011 11:10:28	2.62	0.01	18.99
2/19/2011 11:13:38	2.63	0.01	19
2/19/2011 11:15:56	2.64	0.01	19.01
2/19/2011 11:19:10	2.65	0.01	19.02
2/19/2011 11:27:21	2.66	0.01	19.03
2/19/2011 11:37:50	2.67	0.01	19.04
2/19/2011 11:44:15	2.68	0.01	19.05
2/19/2011 11:46:27	2.69	0.01	19.06
2/19/2011 11:47:43	2.7	0.01	19.07
2/19/2011 11:48:56	2.71	0.01	19.08
2/19/2011 11:50:07	2.72	0.01	19.09
2/19/2011 11:54:14	2.73	0.01	19.1
2/19/2011 12:01:08	2.74	0.01	19.11
2/19/2011 12:05:00	2.75	0.01	19.12
2/19/2011 12:07:11	2.76	0.01	19.13
2/19/2011 12:10:41	2.77	0.01	19.14
2/19/2011 12:14:58	2.78	0.01	19.15
2/19/2011 12:18:26	2.79	0.01	19.16
2/19/2011 12:20:53	2.8	0.01	19.17
2/19/2011 12:23:43	2.81	0.01	19.18
2/19/2011 12:27:18	2.82	0.01	19.19
2/19/2011 12:32:37	2.83	0.01	19.2
2/19/2011 12:36:12	2.84	0.01	19.21
2/19/2011 12:40:53	2.85	0.01	19.22
2/19/2011 12:50:32	2.86	0.01	19.23
2/19/2011 12:58:56	2.87	0.01	19.24
2/19/2011 13:07:33	2.88	0.01	19.25
2/19/2011 13:15:19	2.89	0.01	19.26
2/19/2011 13:18:37	2.9	0.01	19.27
2/19/2011 13:21:28	2.91	0.01	19.28
2/19/2011 13:24:15	2.92	0.01	19.29
2/19/2011 13:26:36	2.93	0.01	19.3
2/19/2011 13:28:47	2.94	0.01	19.31
2/19/2011 13:30:48	2.95	0.01	19.32
2/19/2011 13:33:01	2.96	0.01	19.33
2/19/2011 13:35:26	2.97	0.01	19.34
2/19/2011 13:38:33	2.98	0.01	19.35
2/19/2011 13:43:24	2.99	0.01	19.36
2/19/2011 13:45:49	3	0.01	19.37
2/19/2011 13:49:08	3.01	0.01	19.38
2/19/2011 13:54:25	3.02	0.01	19.39
2/19/2011 13:57:11	3.03	0.01	19.4
2/19/2011 14:01:36	3.04	0.01	19.41
2/19/2011 14:06:25	3.05	0.01	19.42
2/19/2011 14:09:23	3.06	0.01	19.43
2/19/2011 14:12:01	3.07	0.01	19.44
2/19/2011 14:14:12	3.08	0.01	19.45
2/19/2011 14:17:06	3.09	0.01	19.46
2/19/2011 14:19:20	3.1	0.01	19.47
2/19/2011 14:22:25	3.11	0.01	19.48
2/19/2011 14:24:51	3.12	0.01	19.49
2/19/2011 14:26:34	3.13	0.01	19.5
2/19/2011 14:28:05	3.14	0.01	19.51
2/19/2011 14:29:51	3.15	0.01	19.52
2/19/2011 14:31:33	3.16	0.01	19.53
2/19/2011 14:33:41	3.17	0.01	19.54
2/19/2011 14:35:33	3.18	0.01	19.55
2/19/2011 14:38:05	3.19	0.01	19.56
2/19/2011 14:40:27	3.2	0.01	19.57
2/19/2011 14:42:59	3.21	0.01	19.58
2/19/2011 14:44:36	3.22	0.01	19.59
2/19/2011 14:46:07	3.23	0.01	19.6
2/19/2011 14:47:35	3.24	0.01	19.61
2/19/2011 14:49:20	3.25	0.01	19.62
2/19/2011 14:51:06	3.26	0.01	19.63
2/19/2011 14:53:19	3.27	0.01	19.64
2/19/2011 14:54:48	3.28	0.01	19.65
2/19/2011 14:56:15	3.29	0.01	19.66
2/19/2011 14:57:34	3.3	0.01	19.67
2/19/2011 14:59:09	3.31	0.01	19.68
2/19/2011 15:00:48	3.32	0.01	19.69
2/19/2011 15:03:03	3.33	0.01	19.7
2/19/2011 15:05:15	3.34	0.01	19.71
2/19/2011 15:08:34	3.35	0.01	19.72
2/19/2011 15:12:11	3.36	0.01	19.73
2/19/2011 15:16:53	3.37	0.01	19.74
2/19/2011 15:21:07	3.38	0.01	19.75
2/19/2011 15:26:55	3.39	0.01	19.76
2/19/2011 15:33:30	3.4	0.01	19.77
2/19/2011 15:47:46	3.41	0.01	19.78
2/19/2011 16:07:13	3.42	0.01	19.79
2/19/2011 16:27:13	3.43	0.01	19.8
2/19/2011 17:11:11	3.44	0.01	19.81
2/19/2011 18:19:58	3.45	0.01	19.82
2/19/2011 18:56:54	3.46	0.01	19.83
2/20/2011 0:01:18	3.47	0.01	19.84
2/24/2011 6:16:20	3.48	0.01	19.85
2/24/2011 15:06:57	3.49	0.01	19.86
2/24/2011 16:00:49	3.5	0.01	19.87
2/24/2011 16:05:56	3.51	0.01	19.88
2/24/2011 16:08:46	3.52	0.01	19.89
2/24/2011 16:11:09	3.53	0.01	19.9
2/24/2011 16:21:18	3.54	0.01	19.91
2/24/2011 16:33:19	3.55	0.01	19.92
2/24/2011 16:39:06	3.56	0.01	19.93
2/24/2011 16:45:01	3.57	0.01	19.94
2/24/2011 16:51:39	3.58	0.01	19.95
2/24/2011 16:58:53	3.59	0.01	19.96
2/24/2011 17:06:13	3.6	0.01	19.97
2/24/2011 17:15:40	3.61	0.01	19.98
2/24/2011 17:24:28	3.62	0.01	19.99
2/24/2011 17:36:10	3.63	0.01	20
2/24/2011 17:42:42	3.64	0.01	20.01
2/24/2011 17:48:55	3.65	0.01	20.02
2/24/2011 17:53:30	3.66	0.01	20.03
2/24/2011 18:05:20	3.67	0.01	20.04
2/24/2011 18:10:48	3.68	0.01	20.05
2/24/2011 18:19:59	3.69	0.01	20.06
2/24/2011 18:29:54	3.7	0.01	20.07
2/24/2011 18:37:53	3.71	0.01	20.08
2/24/2011 18:43:37	3.72	0.01	20.09
2/24/2011 18:48:12	3.73	0.01	20.1
2/24/2011 18:54:09	3.74	0.01	20.11
2/24/2011 19:02:30	3.75	0.01	20.12
2/24/2011 19:10:33	3.76	0.01	20.13
2/24/2011 19:18:46	3.77	0.01	20.14
2/24/2011 19:23:57	3.78	0.01	20.15
2/24/2011 19:31:50	3.79	0.01	20.16
2/24/2011 19:37:35	3.8	0.01	20.17
2/24/2011 19:44:53	3.81	0.01	20.18
2/24/2011 19:53:48	3.82	0.01	20.19
2/24/2011 20:04:33	3.83	0.01	20.2
2/24/2011 20:14:05	3.84	0.01	20.21
2/24/2011 20:24:18	3.85	0.01	20.22
2/24/2011 20:32:07	3.86	0.01	20.23
2/24/2011 20:38:59	3.87	0.01	20.24
2/24/2011 20:46:47	3.88	0.01	20.25
2/24/2011 20:58:53	3.89	0.01	20.26
2/24/2011 21:11:34	3.9	0.01	20.27
2/24/2011 21:34:25	3.91	0.01	20.28
2/24/2011 21:43:08	3.92	0.01	20.29
2/24/2011 21:45:36	3.93	0.01	20.3
2/24/2011 21:47:08	3.94	0.01	20.31
2/24/2011 21:48:58	3.95	0.01	20.32
2/24/2011 21:49:53	3.96	0.01	20.33
2/24/2011 21:50:52	3.97	0.01	20.34
2/24/2011 21:52:28	3.98	0.01	20.35
2/24/2011 21:56:15	3.99	0.01	20.36
2/24/2011 22:01:30	4	0.01	20.37
2/24/2011 22:05:35	4.01	0.01	20.38
2/24/2011 22:24:10	4.02	0.01	20.39
2/24/2011 22:34:48	4.03	0.01	20.4
2/24/2011 22:41:15	4.04	0.01	20.41
2/24/2011 22:49:02	4.05	0.01	20.42
2/24/2011 22:56:39	4.06	0.01	20.43
2/24/2011 23:07:57	4.07	0.01	20.44
2/24/2011 23:14:20	4.08	0.01	20.45
2/24/2011 23:21:01	4.09	0.01	20.46
2/24/2011 23:26:37	4.1	0.01	20.47
2/24/2011 23:31:22	4.11	0.01	20.48
2/24/2011 23:36:06	4.12	0.01	20.49
2/24/2011 23:40:25	4.13	0.01	20.5
2/24/2011 23:46:25	4.14	0.01	20.51
2/24/2011 23:53:19	4.15	0.01	20.52
2/25/2011 0:04:32	4.16	0.01	20.53
2/25/2011 0:15:45	4.17	0.01	20.54
2/25/2011 0:21:22	4.18	0.01	20.55
2/25/2011 0:26:55	4.19	0.01	20.56
2/25/2011 0:31:39	4.2	0.01	20.57
2/25/2011 0:32:47	4.21	0.01	20.58
2/25/2011 0:33:21	4.22	0.01	20.59
2/25/2011 0:35:18	4.23	0.01	20.6
2/25/2011 0:38:09	4.24	0.01	20.61
2/25/2011 0:42:52	4.25	0.01	20.62
2/25/2011 0:45:17	4.26	0.01	20.63
2/25/2011 0:49:55	4.27	0.01	20.64
2/25/2011 0:55:11	4.28	0.01	20.65
2/25/2011 0:57:03	4.29	0.01	20.66
2/25/2011 1:00:27	4.3	0.01	20.67
2/25/2011 1:02:06	4.31	0.01	20.68
2/25/2011 1:03:48	4.32	0.01	20.69
2/25/2011 1:05:04	4.33	0.01	20.7
2/25/2011 1:06:11	4.34	0.01	20.71
2/25/2011 1:12:13	4.35	0.01	20.72
2/25/2011 1:21:46	4.36	0.01	20.73
2/25/2011 1:25:50	4.37	0.01	20.74
2/25/2011 1:28:27	4.38	0.01	20.75
2/25/2011 1:30:11	4.39	0.01	20.76
2/25/2011 1:31:30	4.4	0.01	20.77
2/25/2011 1:35:48	4.41	0.01	20.78
2/25/2011 1:45:03	4.42	0.01	20.79
2/25/2011 1:58:49	4.43	0.01	20.8
2/25/2011 2:05:46	4.44	0.01	20.81
2/25/2011 2:11:58	4.45	0.01	20.82
2/25/2011 2:17:10	4.46	0.01	20.83
2/25/2011 2:23:27	4.47	0.01	20.84
2/25/2011 2:25:52	4.48	0.01	20.85
2/25/2011 2:28:21	4.49	0.01	20.86
2/25/2011 2:32:35	4.5	0.01	20.87
2/25/2011 2:37:57	4.51	0.01	20.88
2/25/2011 2:41:40	4.52	0.01	20.89
2/25/2011 2:47:04	4.53	0.01	20.9
2/25/2011 2:56:01	4.54	0.01	20.91
2/25/2011 3:00:25	4.55	0.01	20.92
2/25/2011 3:02:40	4.56	0.01	20.93
2/25/2011 3:06:04	4.57	0.01	20.94
2/25/2011 3:13:42	4.58	0.01	20.95
2/25/2011 3:20:32	4.59	0.01	20.96
2/25/2011 3:28:12	4.6	0.01	20.97
2/25/2011 3:34:40	4.61	0.01	20.98
2/25/2011 3:50:37	4.62	0.01	20.99
2/25/2011 4:00:20	4.63	0.01	21
2/25/2011 4:09:37	4.64	0.01	21.01
2/25/2011 4:13:19	4.65	0.01	21.02
2/25/2011 4:17:42	4.66	0.01	21.03
2/25/2011 4:23:56	4.67	0.01	21.04
2/25/2011 4:26:53	4.68	0.01	21.05
2/25/2011 4:28:42	4.69	0.01	21.06
2/25/2011 4:31:10	4.7	0.01	21.07
2/25/2011 4:39:33	4.71	0.01	21.08
2/25/2011 4:47:49	4.72	0.01	21.09
2/25/2011 4:48:42	4.73	0.01	21.1
2/25/2011 4:49:49	4.74	0.01	21.11
2/25/2011 4:53:31	4.75	0.01	21.12
2/25/2011 5:45:46	4.76	0.01	21.13
2/25/2011 6:51:35	4.77	0.01	21.14
2/25/2011 6:56:28	4.78	0.01	21.15
2/25/2011 7:08:08	4.79	0.01	21.16
2/25/2011 7:12:23	4.8	0.01	21.17
2/25/2011 7:14:43	4.81	0.01	21.18
2/25/2011 7:16:47	4.82	0.01	21.19
2/25/2011 7:18:42	4.83	0.01	21.2
2/25/2011 7:20:57	4.84	0.01	21.21
2/25/2011 7:24:31	4.85	0.01	21.22
2/25/2011 7:30:03	4.86	0.01	21.23
2/25/2011 7:39:03	4.87	0.01	21.24
2/25/2011 20:18:15	4.88	0.01	21.25
3/1/2011 22:03:27	0.01	0.01	21.26
3/1/2011 22:28:33	0.02	0.01	21.27
3/2/2011 0:06:25	0.03	0.01	21.28
3/2/2011 0:22:14	0.04	0.01	21.29
3/2/2011 0:26:50	0.05	0.01	21.3
3/2/2011 0:31:49	0.06	0.01	21.31
3/2/2011 0:38:26	0.07	0.01	21.32
3/2/2011 0:43:13	0.08	0.01	21.33
3/2/2011 0:49:11	0.09	0.01	21.34
3/2/2011 0:52:46	0.1	0.01	21.35
3/2/2011 0:57:13	0.11	0.01	21.36
3/2/2011 1:02:24	0.12	0.01	21.37
3/2/2011 1:08:56	0.13	0.01	21.38
3/2/2011 1:12:18	0.14	0.01	21.39
3/2/2011 1:15:02	0.15	0.01	21.4
3/2/2011 1:17:14	0.16	0.01	21.41
3/2/2011 1:20:07	0.17	0.01	21.42
3/2/2011 1:22:26	0.18	0.01	21.43
3/2/2011 1:24:45	0.19	0.01	21.44
3/2/2011 1:27:08	0.2	0.01	21.45
3/2/2011 1:30:28	0.21	0.01	21.46
3/2/2011 1:33:11	0.22	0.01	21.47
3/2/2011 1:35:18	0.23	0.01	21.48
3/2/2011 1:37:56	0.24	0.01	21.49
3/2/2011 1:43:19	0.25	0.01	21.5
3/2/2011 1:47:01	0.26	0.01	21.51
3/2/2011 1:51:15	0.27	0.01	21.52
3/2/2011 1:55:12	0.28	0.01	21.53
3/2/2011 1:58:37	0.29	0.01	21.54
3/2/2011 2:01:36	0.3	0.01	21.55
3/2/2011 2:04:49	0.31	0.01	21.56
3/2/2011 2:09:18	0.32	0.01	21.57
3/2/2011 2:13:46	0.33	0.01	21.58
3/2/2011 2:17:28	0.34	0.01	21.59
3/2/2011 2:21:08	0.35	0.01	21.6
3/2/2011 2:24:07	0.36	0.01	21.61
3/2/2011 2:28:30	0.37	0.01	21.62
3/2/2011 2:32:21	0.38	0.01	21.63
3/2/2011 2:39:21	0.39	0.01	21.64
3/2/2011 2:45:16	0.4	0.01	21.65
3/2/2011 2:50:38	0.41	0.01	21.66
3/2/2011 2:53:48	0.42	0.01	21.67
3/2/2011 2:55:46	0.43	0.01	21.68
3/2/2011 2:59:19	0.44	0.01	21.69
3/2/2011 3:03:33	0.45	0.01	21.7
3/2/2011 3:07:24	0.46	0.01	21.71
3/2/2011 3:11:00	0.47	0.01	21.72
3/2/2011 3:14:19	0.48	0.01	21.73
3/2/2011 3:18:19	0.49	0.01	21.74
3/2/2011 3:27:07	0.5	0.01	21.75
3/2/2011 3:45:09	0.51	0.01	21.76
3/2/2011 3:54:21	0.52	0.01	21.77
3/2/2011 4:15:19	0.53	0.01	21.78
3/2/2011 4:17:43	0.54	0.01	21.79
3/2/2011 4:19:45	0.55	0.01	21.8
3/2/2011 4:27:41	0.56	0.01	21.81
3/2/2011 4:36:34	0.57	0.01	21.82
3/2/2011 4:41:17	0.58	0.01	21.83
3/2/2011 4:50:42	0.59	0.01	21.84
3/2/2011 5:04:31	0.6	0.01	21.85
3/2/2011 5:15:25	0.61	0.01	21.86
3/2/2011 5:20:59	0.62	0.01	21.87
3/2/2011 5:30:02	0.63	0.01	21.88
3/2/2011 5:35:56	0.64	0.01	21.89
3/2/2011 5:42:26	0.65	0.01	21.9
3/2/2011 5:47:28	0.66	0.01	21.91
3/2/2011 5:52:22	0.67	0.01	21.92
3/2/2011 5:55:26	0.68	0.01	21.93
3/2/2011 5:57:46	0.69	0.01	21.94
3/2/2011 6:03:14	0.7	0.01	21.95
3/2/2011 6:07:24	0.71	0.01	21.96
3/2/2011 6:11:06	0.72	0.01	21.97
3/2/2011 6:15:20	0.73	0.01	21.98
3/2/2011 6:19:39	0.74	0.01	21.99
3/2/2011 6:23:30	0.75	0.01	22
3/2/2011 6:27:59	0.76	0.01	22.01
3/2/2011 6:31:47	0.77	0.01	22.02
3/2/2011 6:33:58	0.78	0.01	22.03
3/2/2011 6:38:33	0.79	0.01	22.04
3/2/2011 6:44:42	0.8	0.01	22.05
3/2/2011 6:49:04	0.81	0.01	22.06
3/2/2011 6:53:20	0.82	0.01	22.07
3/2/2011 6:59:03	0.83	0.01	22.08
3/2/2011 7:02:40	0.84	0.01	22.09
3/2/2011 7:06:00	0.85	0.01	22.1
3/2/2011 7:09:04	0.86	0.01	22.11
3/2/2011 7:14:00	0.87	0.01	22.12
3/2/2011 7:17:17	0.88	0.01	22.13
3/2/2011 7:19:50	0.89	0.01	22.14
3/2/2011 7:22:42	0.9	0.01	22.15
3/2/2011 7:31:14	0.91	0.01	22.16
3/2/2011 7:53:09	0.92	0.01	22.17
