Date/Time	Cumulative Precipitation	Event Starts	Storm End	Duration	Time since last rain	Total Precipitation	Total Energy	30-min Amount	30-min Time	EI30	15-min Amount	15-min Time	EI15	60-min Time	60-min Amount	EI60	2-hr Amount	2-hr Time	EI120	24-hour Rain	3-day Rain	7-day Rain	6-hr Amount	6-hr Time	EI360	Year	Gage	Start Date/Time	Cumulative Precipitation	Event Number	Storm End	Duration	Time since last rain	Total Precipitation	Total Energy	30-min Amount	30-min Time	EI30	15-min Amount	15-min time	EI15	60-min Amount	60-min Time	EI60	2-hr Amount	2-hr Time	EI120	24-hour Rain	3-day Rain	7-day Rain	6-hr Amount	6-hr Time	EI360
10/13/09 19:28	7.64																																																				
10/13/09 19:57	7.65																																																				
10/13/09 20:38	7.66																																																				
10/13/09 20:45	7.67																																																				
10/13/09 20:48	7.68																																																				
10/13/09 21:17	7.69																																																				
10/14/09 2:28	7.71	Start	10/14/2009 13:09:36	10:40:42	0 days  5:11	0.31	126	0.07	0:27:52	0.186	0.05	0:14:17	0.265	0.08	0:56:46	0.106	0.11	1:21:09	0.066	7.63	7.69	7.69	0.18	5:28:33	0.038																												
10/14/09 3:38	7.72																																																				
10/14/09 4:12	7.73																																																				
10/14/09 4:27	7.74																																																				
10/14/09 4:53	7.75																																																				
10/14/09 5:14	7.76																																																				
10/14/09 5:30	7.77																																																				
10/14/09 5:43	7.78																																																				
10/14/09 5:59	7.79																																																				
10/14/09 6:22	7.80																																																				
10/14/09 6:31	7.81																																																				
10/14/09 6:54	7.82																																																				
10/14/09 7:11	7.83																																																				
10/14/09 7:22	7.84																																																				
10/14/09 7:44	7.85																																																				
10/14/09 7:48	7.86																																																				
10/14/09 8:03	7.87																																																				
10/14/09 8:36	7.88																																																				
10/14/09 9:07	7.89																																																				
10/14/09 11:48	7.91																																																				
10/14/09 11:52	7.92																																																				
10/14/09 12:21	7.93																																																				
10/14/09 12:33	7.94																																																				
10/14/09 12:41	7.95																																																				
10/14/09 12:45	7.96																																																				
10/14/09 12:46	7.97																																																				
10/14/09 12:46	7.98																																																				
10/14/09 12:47	7.99																																																				
10/14/09 12:49	8.00																																																				
10/14/09 13:09	8.01																																																				
10/14/09 18:56	8.02																																																				
10/14/09 19:16	8.03																																																				
10/14/09 19:45	8.04																																																				
10/14/09 20:10	8.05																																																				
10/14/09 23:06	8.06																																																				
10/15/09 0:49	8.07																																																				
